"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change","total_deaths_per_7_days","covid_deaths_per_7_days","expected_deaths_per_7_days","excess_deaths_per_7_days","non_covid_deaths_per_7_days","covid_deaths_per_100k_per_7_days","excess_deaths_per_100k_per_7_days"
"Serbia","Serbia","0",2020-01-01,2020-01-31,31,2020,"1",6871547,9886,0,10281.9246206593,-395.924620659258,9886,0,-5.76179746219094,-0.0385068589069146,2232.32258064516,0,2321.72491434241,-89.4023336972518,2232.32258064516,0,-1.30105103984957
"Serbia","Serbia","0",2020-02-01,2020-02-29,29,2020,"2",6871547,9205,0,9345.87514436482,-140.875144364818,9205,0,-2.0501226923838,-0.015073510205169,2221.89655172414,0,2255.90089691565,-34.0043451915078,2221.89655172414,0,-0.494857201609882
"Serbia","Serbia","0",2020-03-01,2020-03-31,31,2020,"3",6871547,9050,19,9113.90954479112,-63.9095447911241,9031,0.276502511006619,-0.930060505896621,-0.00701230843657541,2043.54838709677,4.29032258064516,2057.97957463025,-14.4311875334796,2039.25806451613,0.0624360508724624,-0.210013662621818
"Serbia","Serbia","0",2020-04-01,2020-04-30,30,2020,"4",6871547,8710,163,8348.78343044302,361.216569556977,8547,2.37210048916205,5.25669939472111,0.043265773099328,2032.33333333333,38.0333333333333,1948.04946710337,84.2838662299612,1994.3,0.553490114137811,1.22656319210159
"Serbia","Serbia","0",2020-05-01,2020-05-31,31,2020,"5",6871547,7943,64,8078.70954479112,-135.709544791124,7879,0.93137687918019,-1.9749489422269,-0.0167984186136045,1793.58064516129,14.4516129032258,1824.22473592058,-30.6440907592861,1779.12903225806,0.210310908201978,-0.445956212760913
"Serbia","Serbia","0",2020-06-01,2020-06-30,30,2020,"6",6871547,8222,34,7655.98343044302,566.016569556976,8188,0.494793967064476,8.23710540809771,0.0739312688826212,1918.46666666667,7.93333333333333,1786.39613377004,132.070532896628,1910.53333333333,0.115451925648378,1.92199126188947
"Serbia","Serbia","0",2020-07-01,2020-07-31,31,2020,"7",6871547,9959,296,7858.10954479112,2100.89045520888,9663,4.30761806620838,30.5737624323733,0.267353164680872,2248.8064516129,66.8387096774194,1774.41183269477,474.394618918133,2181.96774193548,0.97268795043415,6.9037528073101
"Serbia","Serbia","0",2020-08-01,2020-08-31,31,2020,"8",6871547,8626,140,7698.10954479112,927.890455208875,8486,2.03738692320667,13.5033705686489,0.120534846875065,1947.8064516129,31.6129032258065,1738.28280043671,209.523651176198,1916.1935483871,0.460055111691828,3.04914819292072
"Serbia","Serbia","0",2020-09-01,2020-09-30,30,2020,"9",6871547,7646,36,7331.18343044302,314.816569556975,7610,0.523899494538857,4.58145115731545,0.0429421214929211,1784.06666666667,8.4,1710.60946710337,73.4571995632942,1775.66666666667,0.1222432153924,1.06900527004027
"Serbia","Serbia","0",2020-10-01,2020-10-31,31,2020,"10",6871547,8580,71,8371.70954479112,208.290455208877,8509,1.03324622534052,3.03120178336664,0.0248802773309873,1937.41935483871,16.0322580645161,1890.38602624316,47.0333285955528,1921.38709677419,0.23331366378657,0.684464918824725
