"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change","total_deaths_per_7_days","covid_deaths_per_7_days","expected_deaths_per_7_days","excess_deaths_per_7_days","non_covid_deaths_per_7_days","covid_deaths_per_100k_per_7_days","excess_deaths_per_100k_per_7_days"
"Ukraine","Ukraine","0",2020-01-01,2020-01-31,31,2020,"1",43531422,53610,0,55838.8734423464,-2228.8734423464,53610,0,-5.12014848112797,-0.0399161606411654,12105.4838709677,0,12608.7778740782,-503.294003110479,12105.4838709677,0,-1.1561625602547
"Ukraine","Ukraine","0",2020-02-01,2020-02-29,29,2020,"2",43531422,47128,0,48591.8180512886,-1463.81805128863,47128,0,-3.36266996122624,-0.030124784582943,11375.724137931,0,11729.0595296214,-353.335391690359,11375.724137931,0,-0.811678956158058
"Ukraine","Ukraine","0",2020-03-01,2020-03-31,31,2020,"3",43531422,48326,17,51226.0481308156,-2900.04813081555,48309,0.0390522505789037,-6.6619650762053,-0.0566127631670849,10912.3225806452,3.83870967741935,11567.1721585713,-654.849577926092,10908.4838709677,0.00881825013072018,-1.504314694627
"Ukraine","Ukraine","0",2020-04-01,2020-04-30,30,2020,"4",43531422,46223,244,48272.1756104667,-2049.17561046666,45979,0.560514655367794,-4.70734820118363,-0.0424504506903215,10785.3666666667,56.9333333333333,11263.5076424422,-478.140975775553,10728.4333333333,0.130786752919152,-1.09838124694285
"Ukraine","Ukraine","0",2020-05-01,2020-05-31,31,2020,"5",43531422,44680,447,50236.2481308155,-5556.24813081555,44233,1.02684447110411,-12.7637643695985,-0.110602370550186,10089.0322580645,100.935483870968,11343.6689327648,-1254.63667470029,9988.09677419355,0.231868106378348,-2.88214034152223
"Ukraine","Ukraine","0",2020-06-01,2020-06-30,30,2020,"6",43531422,47043,465,44125.9756104667,2917.02438953334,46578,1.06819391289354,6.70096278851938,0.0661067398324315,10976.7,108.5,10296.0609757756,680.639024224446,10868.2,0.249245246341826,1.56355798398786
"Ukraine","Ukraine","0",2020-07-01,2020-07-31,31,2020,"7",43531422,47297,544,45064.8481308155,2232.15186918445,46753,1.24967201852492,5.12767965444468,0.0495319958186677,10679.9677419355,122.838709677419,10175.9334488938,504.034293041651,10557.1290322581,0.282184004183046,1.15786314777783
"Ukraine","Ukraine","0",2020-08-01,2020-08-31,31,2020,"8",43531422,44008,888,43370.0481308155,637.951869184457,43120,2.03990579494509,1.46549742662773,0.0147095033710876,9937.29032258064,200.516129032258,9793.23667470028,144.053647880361,9736.77419354839,0.460623889181148,0.330918773754648
"Ukraine","Ukraine","0",2020-09-01,2020-09-30,30,2020,"9",43531422,48372,1616,41598.5756104667,6773.42438953334,46756,3.71226099620637,15.5598509727832,0.162828276933335,11286.8,377.066666666667,9706.33430910889,1580.46569089111,10909.7333333333,0.866194232448154,3.6306318936494
"Ukraine","Ukraine","0",2020-10-01,2020-10-31,31,2020,"10",43531422,59047,3178,48982.6481308155,10064.3518691845,55869,7.30047366704446,23.1197406535087,0.20546769628106,13333.1935483871,717.612903225806,11060.5979650229,2272.59558336423,12615.5806451613,1.64849405384875,5.22058659917939
