"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change","total_deaths_per_7_days","covid_deaths_per_7_days","expected_deaths_per_7_days","excess_deaths_per_7_days","non_covid_deaths_per_7_days","covid_deaths_per_100k_per_7_days","excess_deaths_per_100k_per_7_days"
"Georgia","Georgia","0",2020-01-01,2020-01-31,31,2020,"1",3744385,4630,0,4601.03104816642,28.9689518335781,4630,0,0.773663814847514,0.00629618699163581,1045.48387096774,0,1038.94249474726,6.54137622048538,1045.48387096774,0,0.174698280772019
"Georgia","Georgia","0",2020-02-01,2020-02-29,29,2020,"2",3744385,4136,0,4033.83434459806,102.165655401944,4136,0,2.72850295581101,0.0253271817021341,998.344827586207,0,973.684152144358,24.6606754418486,998.344827586207,0,0.658604161747486
"Georgia","Georgia","0",2020-03-01,2020-03-31,31,2020,"3",3744385,4001,0,4158.23725779967,-157.237257799668,4001,0,-4.1992812651388,-0.0378134406603989,903.451612903226,0,938.956800148312,-35.5051872450862,903.451612903226,0,-0.948224801805536
"Georgia","Georgia","0",2020-04-01,2020-04-30,30,2020,"4",3744385,3644,6,3901.72637851581,-257.726378515809,3638,0.160239932592402,-6.88300958677617,-0.0660544470609049,850.266666666667,1.4,910.402821653689,-60.1361549870221,848.866666666667,0.0373893176048937,-1.60603557024777
"Georgia","Georgia","0",2020-05-01,2020-05-31,31,2020,"5",3744385,3860,6,3827.43725779967,32.5627422003308,3854,0.160239932592402,0.869641935867461,0.00850771417192364,871.612903225806,1.35483870967742,864.260025954764,7.35287727104245,870.258064516129,0.036183210585381,0.196370759712007
"Georgia","Georgia","0",2020-06-01,2020-06-30,30,2020,"6",3744385,3523,3,3490.92637851581,32.0736214841918,3520,0.0801199662962008,0.85657915743685,0.0091877106551379,822.033333333333,0.7,814.549488320355,7.48384501297808,821.333333333333,0.0186946588024469,0.199868470068598
"Georgia","Georgia","0",2020-07-01,2020-07-31,31,2020,"7",3744385,3706,2,3410.63725779967,295.362742200332,3704,0.0534133108641339,7.88815098341468,0.0866004561244023,836.838709677419,0.451612903225806,770.143896922506,66.6948127549137,836.387096774194,0.012061070195127,1.7811953833517
"Georgia","Georgia","0",2020-08-01,2020-08-31,31,2020,"8",3744385,3361,2,3491.43725779967,-130.437257799668,3359,0.0534133108641339,-3.48354289955943,-0.0373591871107748,758.935483870968,0.451612903225806,788.389058212828,-29.4535743418606,758.483870967742,0.012061070195127,-0.786606461190838
"Georgia","Georgia","0",2020-09-01,2020-09-30,30,2020,"9",3744385,3299,20,3147.72637851581,151.273621484192,3279,0.534133108641339,4.04001248493924,0.048058059466884,769.766666666667,4.66666666666667,734.469488320355,35.2971783463115,765.1,0.124631058682979,0.942669579819155
"Georgia","Georgia","0",2020-10-01,2020-10-31,31,2020,"10",3744385,4085,268,3599.63725779967,485.362742200331,3817,7.15738365579394,12.9624155155074,0.134836570309592,922.41935483871,60.5161290322581,812.821316277345,109.598038561365,861.903225806452,1.61618340614702,2.92699705188876
