"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Greece","Greece","0",2019-12-30,2020-01-05,7,2020,"1",10724599,2751,0,2825.56788389488,-74.5678838948816,2751,0,-0.695297641383902,-0.0263904060914275
"Greece","Greece","0",2020-01-06,2020-01-12,7,2020,"2",10724599,2923,0,3011.40121722838,-88.4012172283828,2923,0,-0.824284593096514,-0.0293555095623376
"Greece","Greece","0",2020-01-13,2020-01-19,7,2020,"3",10724599,2863,0,2920.23455056172,-57.2345505617154,2863,0,-0.533675436831861,-0.0195992991558525
"Greece","Greece","0",2020-01-20,2020-01-26,7,2020,"4",10724599,2774,0,2872.90121722838,-98.9012172283828,2774,0,-0.922190351624176,-0.0344255544309308
"Greece","Greece","0",2020-01-27,2020-02-02,7,2020,"5",10724599,2990,0,2862.23455056172,127.765449438283,2990,0,1.19133078484597,0.0446383576123097
"Greece","Greece","0",2020-02-03,2020-02-09,7,2020,"6",10724599,2850,0,2747.40121722838,102.598782771618,2850,0,0.956667776311428,0.0373439387477308
"Greece","Greece","0",2020-02-10,2020-02-16,7,2020,"7",10724599,2782,0,2622.06788389505,159.93211610495,2782,0,1.49126429906564,0.0609946512396822
"Greece","Greece","0",2020-02-17,2020-02-23,7,2020,"8",10724599,2469,0,2551.06788389505,-82.0678838950503,2469,0,-0.765230326048091,-0.0321700117872781
"Greece","Greece","0",2020-02-24,2020-03-01,7,2020,"9",10724599,2545,0,2592.68146067407,-47.6814606740727,2545,0,-0.444599007143043,-0.0183907901519363
"Greece","Greece","0",2020-03-02,2020-03-08,7,2020,"10",10724599,2645,0,2517.88146067407,127.118539325926,2645,0,1.18529876339363,0.0504863081568163
"Greece","Greece","0",2020-03-09,2020-03-15,7,2020,"11",10724599,2594,4,2477.48146067408,116.518539325924,2590,0.0372974318200615,1.08646056907046,0.047031043894965
"Greece","Greece","0",2020-03-16,2020-03-22,7,2020,"12",10724599,2548,11,2415.48146067407,132.51853932593,2537,0.102567937505169,1.23565029635075,0.0548621637066711
"Greece","Greece","0",2020-03-23,2020-03-29,7,2020,"13",10724599,2439,23,2368.28146067408,70.7185393259242,2416,0.214460232965354,0.65940497473075,0.0298606987810459
"Greece","Greece","0",2020-03-30,2020-04-05,7,2020,"14",10724599,2454,35,2407.68146067407,46.3185393259273,2419,0.326352528425538,0.431890640628403,0.0192378186576889
"Greece","Greece","0",2020-04-06,2020-04-12,7,2020,"15",10724599,2362,25,2383.08146067407,-21.0814606740723,2337,0.233108948875385,-0.19657108553963,-0.00884630299969236
"Greece","Greece","0",2020-04-13,2020-04-19,7,2020,"16",10724599,2268,15,2337.68146067407,-69.6814606740732,2253,0.139865369325231,-0.649734882153385,-0.0298079365586363
"Greece","Greece","0",2020-04-20,2020-04-26,7,2020,"17",10724599,2203,21,2296.08146067408,-93.0814606740751,2182,0.195811517055323,-0.867924858300763,-0.0405392675601103
"Greece","Greece","0",2020-04-27,2020-05-03,7,2020,"18",10724599,2307,10,2328.08146067407,-21.0814606740719,2297,0.0932435795501538,-0.196571085539626,-0.00905529339508937
"Greece","Greece","0",2020-05-04,2020-05-10,7,2020,"19",10724599,2128,7,2250.88146067407,-122.881460674072,2121,0.0652705056851077,-1.14579072536019,-0.0545925953103156
"Greece","Greece","0",2020-05-11,2020-05-17,7,2020,"20",10724599,2474,12,2160.48146067407,313.518539325929,2462,0.111892295460185,2.92335908620853,0.145115125972019
"Greece","Greece","0",2020-05-18,2020-05-24,7,2020,"21",10724599,2329,8,2120.48146067407,208.518539325927,2321,0.074594863640123,1.9443015009319,0.0983354691814387
"Greece","Greece","0",2020-05-25,2020-05-31,7,2020,"22",10724599,1961,4,2222.48146067407,-261.481460674075,1957,0.0372974318200615,-2.43814673792535,-0.11765293222953
