"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change","total_deaths_per_7_days","covid_deaths_per_7_days","expected_deaths_per_7_days","excess_deaths_per_7_days","non_covid_deaths_per_7_days","covid_deaths_per_100k_per_7_days","excess_deaths_per_100k_per_7_days"
"Monaco","Monaco","0",2020-01-01,2020-01-31,31,2020,"1",36491,46,0,48.6505207383091,-2.65052073830914,46,0,-7.26349165084306,-0.054480829764727,10.3870967741935,0,10.9856014570375,-0.598504682843999,10.3870967741935,0,-1.64014327599682
"Monaco","Monaco","0",2020-02-01,2020-02-29,29,2020,"2",36491,36,0,42.6605869886789,-6.66058698867892,36,0,-18.2526841924829,-0.156129754858893,8.68965517241379,0,10.2973830662328,-1.60772789381905,8.68965517241379,0,-4.40582032232345
"Monaco","Monaco","0",2020-03-01,2020-03-31,31,2020,"3",36491,53,1,40.9806248859703,12.0193751140297,52,2.74040174289551,32.9379165110019,0.293294090743466,11.9677419354839,0.225806451612903,9.25368949038039,2.71405244510348,11.741935483871,0.61880039355705,7.4375940508714
"Monaco","Monaco","0",2020-04-01,2020-04-30,30,2020,"4",36491,45,3,39.0973789219068,5.90262107809325,42,8.22120522868653,16.1755530900585,0.150972296375242,10.5,0.7,9.12272174844491,1.37727825155509,9.8,1.91828122002686,3.77429572101365
"Monaco","Monaco","0",2020-05-01,2020-05-31,31,2020,"5",36491,38,0,36.3806248859703,1.61937511402969,38,0,4.43773838488857,0.0445120203159066,8.58064516129032,0,8.21497981296104,0.365665348329284,8.58064516129032,0,1.00206995787806
"Monaco","Monaco","0",2020-06-01,2020-06-30,30,2020,"6",36491,39,0,35.0973789219068,3.90262107809325,39,0,10.6947496042675,0.111194089073624,9.1,0,8.18938841511157,0.910611584888424,9.1,0,2.49544157432908
"Monaco","Monaco","0",2020-07-01,2020-07-31,31,2020,"7",36491,37,0,39.1806248859703,-2.18062488597032,37,0,-5.97578823811438,-0.0556556944233717,8.35483870967742,0,8.84723787747717,-0.492399167799749,8.35483870967742,0,-1.34937153763873
"Monaco","Monaco","0",2020-08-01,2020-08-31,31,2020,"8",36491,43,0,35.1806248859703,7.81937511402969,43,0,21.4282291908407,0.222263678924816,9.70967741935484,0,7.94401207102555,1.76566534832928,9.70967741935484,0,4.83863239793178
"Monaco","Monaco","0",2020-09-01,2020-09-30,30,2020,"9",36491,44,1,37.4973789219068,6.50262107809325,43,2.74040174289551,17.8197941357958,0.173415349687129,10.2666666666667,0.233333333333333,8.74938841511158,1.51727825155509,10.0333333333333,0.639427073342285,4.15795196501902
"Monaco","Monaco","0",2020-10-01,2020-10-31,31,2020,"10",36491,47,0,41.3806248859703,5.61937511402969,47,0,15.3993453564706,0.1357972512381,10.6129032258065,0,9.34401207102555,1.2688911547809,10.6129032258065,0,3.47727153210626
"Monaco","Monaco","0",2020-11-01,2020-11-30,30,2020,"11",36491,42,1,48.6973789219068,-6.69737892190675,41,2.74040174289551,-18.3535088704249,-0.13753058316849,9.8,0.233333333333333,11.3627217484449,-1.56272174844491,9.56666666666667,0.639427073342285,-4.28248540309915
"Monaco","Monaco","0",2020-12-01,2020-12-31,31,2020,"12",36491,51,0,39.7806248859703,11.2193751140297,51,0,30.7455951166855,0.28203114320576,11.5161290322581,0,8.98272174844491,2.53340728381316,11.5161290322581,0,6.94255373602575
"Monaco","Monaco","0",2021-01-01,2021-01-31,31,2021,"1",36491,58,10,47.4440623669658,10.5559376330342,48,27.4040174289551,28.9275098874633,0.222492280517364,13.0967741935484,2.25806451612903,10.7131753731858,2.38359882036257,10.8387096774194,6.1880039355705,6.53201836168527
"Monaco","Monaco","0",2021-02-01,2021-02-28,28,2021,"2",36491,70,11,40.0998279295244,29.9001720704756,59,30.1444191718506,81.9384836548068,0.745643400840153,17.5,2.75,10.0249569823811,7.47504301761889,14.75,7.53610479296265,20.4846209137017
"Monaco","Monaco","0",2021-03-01,2021-03-31,31,2021,"3",36491,66,4,39.7741665146269,26.2258334853731,62,10.961606971582,71.8693197922038,0.659368524434788,14.9032258064516,0.903225806451613,8.98126340652866,5.92196239992296,14,2.4752015742282,16.2285560821105
"Monaco","Monaco","0",2021-04-01,2021-04-30,30,2021,"4",36491,40,4,37.9298385625422,2.07016143745782,36,10.961606971582,5.67307401128448,0.0545787041525196,9.33333333333333,0.933333333333333,8.85029566459317,0.483037668740158,8.4,2.55770829336914,1.32371726929971
"Monaco","Monaco","0",2021-05-01,2021-05-31,31,2021,"5",36491,58,0,35.1741665146269,22.8258334853731,58,0,62.551953866359,0.648937437533342,13.0967741935484,0,7.9425537291093,5.15422046443908,13.0967741935484,0,14.1246347440166
"Monaco","Monaco","0",2021-06-01,2021-06-30,30,2021,"6",36491,27,1,33.9298385625422,-6.92983856254218,26,2.74040174289551,-18.9905416747751,-0.204240245640089,6.3,0.233333333333333,7.91696233125984,-1.61696233125984,6.06666666666667,0.639427073342285,-4.43112639078086
"Monaco","Monaco","0",2021-07-01,2021-07-31,31,2021,"7",36491,39,0,37.9741665146269,1.02583348537308,39,0,2.81119587123696,0.0270139829133036,8.80645161290323,0,8.57481179362543,0.231639819277792,8.80645161290323,0,0.634786164472861
"Monaco","Monaco","0",2021-08-01,2021-08-31,31,2021,"8",36491,45,0,33.9741665146269,11.0258334853731,45,0,30.215213300192,0.324535805186747,10.1612903225806,0,7.67158598717382,2.48970433540682,10.1612903225806,0,6.82279010004336
