"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Andorra","Andorra",0,"2015-01-01","2015-01-31",31,2015,1,77354,22,0,"TBC"
"Andorra","Andorra",0,"2015-02-01","2015-02-28",28,2015,2,77354,25,0,"TBC"
"Andorra","Andorra",0,"2015-03-01","2015-03-31",31,2015,3,77354,29,0,"TBC"
"Andorra","Andorra",0,"2015-04-01","2015-04-30",30,2015,4,77354,26,0,"TBC"
"Andorra","Andorra",0,"2015-05-01","2015-05-31",31,2015,5,77354,26,0,"TBC"
"Andorra","Andorra",0,"2015-06-01","2015-06-30",30,2015,6,77354,16,0,"TBC"
"Andorra","Andorra",0,"2015-07-01","2015-07-31",31,2015,7,77354,27,0,"TBC"
"Andorra","Andorra",0,"2015-08-01","2015-08-31",31,2015,8,77354,18,0,"TBC"
"Andorra","Andorra",0,"2015-09-01","2015-09-30",30,2015,9,77354,25,0,"TBC"
"Andorra","Andorra",0,"2015-10-01","2015-10-31",31,2015,10,77354,25,0,"TBC"
"Andorra","Andorra",0,"2015-11-01","2015-11-30",30,2015,11,77354,16,0,"TBC"
"Andorra","Andorra",0,"2015-12-01","2015-12-31",31,2015,12,77354,27,0,"TBC"
"Andorra","Andorra",0,"2016-01-01","2016-01-31",31,2016,1,77354,27,0,"TBC"
"Andorra","Andorra",0,"2016-02-01","2016-02-29",29,2016,2,77354,21,0,"TBC"
"Andorra","Andorra",0,"2016-03-01","2016-03-31",31,2016,3,77354,31,0,"TBC"
"Andorra","Andorra",0,"2016-04-01","2016-04-30",30,2016,4,77354,19,0,"TBC"
"Andorra","Andorra",0,"2016-05-01","2016-05-31",31,2016,5,77354,22,0,"TBC"
"Andorra","Andorra",0,"2016-06-01","2016-06-30",30,2016,6,77354,25,0,"TBC"
"Andorra","Andorra",0,"2016-07-01","2016-07-31",31,2016,7,77354,32,0,"TBC"
"Andorra","Andorra",0,"2016-08-01","2016-08-31",31,2016,8,77354,34,0,"TBC"
"Andorra","Andorra",0,"2016-09-01","2016-09-30",30,2016,9,77354,16,0,"TBC"
