"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Netherlands","Netherlands",0,"2014-12-29","2015-01-04",7,2015,1,17564020,3259,0,"TBC"
"Netherlands","Netherlands",0,"2015-01-05","2015-01-11",7,2015,2,17564020,3430,0,"TBC"
"Netherlands","Netherlands",0,"2015-01-12","2015-01-18",7,2015,3,17564020,3378,0,"TBC"
"Netherlands","Netherlands",0,"2015-01-19","2015-01-25",7,2015,4,17564020,3353,0,"TBC"
"Netherlands","Netherlands",0,"2015-01-26","2015-02-01",7,2015,5,17564020,3324,0,"TBC"
"Netherlands","Netherlands",0,"2015-02-02","2015-02-08",7,2015,6,17564020,3271,0,"TBC"
"Netherlands","Netherlands",0,"2015-02-09","2015-02-15",7,2015,7,17564020,3309,0,"TBC"
"Netherlands","Netherlands",0,"2015-02-16","2015-02-22",7,2015,8,17564020,3383,0,"TBC"
"Netherlands","Netherlands",0,"2015-02-23","2015-03-01",7,2015,9,17564020,3210,0,"TBC"
"Netherlands","Netherlands",0,"2015-03-02","2015-03-08",7,2015,10,17564020,3222,0,"TBC"
"Netherlands","Netherlands",0,"2015-03-09","2015-03-15",7,2015,11,17564020,3090,0,"TBC"
"Netherlands","Netherlands",0,"2015-03-16","2015-03-22",7,2015,12,17564020,3052,0,"TBC"
"Netherlands","Netherlands",0,"2015-03-23","2015-03-29",7,2015,13,17564020,3085,0,"TBC"
"Netherlands","Netherlands",0,"2015-03-30","2015-04-05",7,2015,14,17564020,2844,0,"TBC"
"Netherlands","Netherlands",0,"2015-04-06","2015-04-12",7,2015,15,17564020,2888,0,"TBC"
"Netherlands","Netherlands",0,"2015-04-13","2015-04-19",7,2015,16,17564020,2896,0,"TBC"
"Netherlands","Netherlands",0,"2015-04-20","2015-04-26",7,2015,17,17564020,2835,0,"TBC"
"Netherlands","Netherlands",0,"2015-04-27","2015-05-03",7,2015,18,17564020,2678,0,"TBC"
"Netherlands","Netherlands",0,"2015-05-04","2015-05-10",7,2015,19,17564020,2742,0,"TBC"
"Netherlands","Netherlands",0,"2015-05-11","2015-05-17",7,2015,20,17564020,2720,0,"TBC"
"Netherlands","Netherlands",0,"2015-05-18","2015-05-24",7,2015,21,17564020,2568,0,"TBC"
"Netherlands","Netherlands",0,"2015-05-25","2015-05-31",7,2015,22,17564020,2661,0,"TBC"
"Netherlands","Netherlands",0,"2015-06-01","2015-06-07",7,2015,23,17564020,2598,0,"TBC"
"Netherlands","Netherlands",0,"2015-06-08","2015-06-14",7,2015,24,17564020,2681,0,"TBC"
"Netherlands","Netherlands",0,"2015-06-15","2015-06-21",7,2015,25,17564020,2561,0,"TBC"
