"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"French Polynesia","French Polynesia",0,"2015-01-01","2015-01-31",31,2015,1,282534,155,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-02-01","2015-02-28",28,2015,2,282534,95,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-03-01","2015-03-31",31,2015,3,282534,105,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-04-01","2015-04-30",30,2015,4,282534,131,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-05-01","2015-05-31",31,2015,5,282534,120,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-06-01","2015-06-30",30,2015,6,282534,94,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-07-01","2015-07-31",31,2015,7,282534,118,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-08-01","2015-08-31",31,2015,8,282534,124,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-09-01","2015-09-30",30,2015,9,282534,125,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-10-01","2015-10-31",31,2015,10,282534,111,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-11-01","2015-11-30",30,2015,11,282534,104,0,"TBC"
"French Polynesia","French Polynesia",0,"2015-12-01","2015-12-31",31,2015,12,282534,127,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-01-01","2016-01-31",31,2016,1,282534,111,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-02-01","2016-02-29",29,2016,2,282534,111,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-03-01","2016-03-31",31,2016,3,282534,120,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-04-01","2016-04-30",30,2016,4,282534,126,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-05-01","2016-05-31",31,2016,5,282534,112,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-06-01","2016-06-30",30,2016,6,282534,110,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-07-01","2016-07-31",31,2016,7,282534,124,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-08-01","2016-08-31",31,2016,8,282534,113,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-09-01","2016-09-30",30,2016,9,282534,122,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-10-01","2016-10-31",31,2016,10,282534,114,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-11-01","2016-11-30",30,2016,11,282534,110,0,"TBC"
"French Polynesia","French Polynesia",0,"2016-12-01","2016-12-31",31,2016,12,282534,121,0,"TBC"
"French Polynesia","French Polynesia",0,"2017-01-01","2017-01-31",31,2017,1,282534,132,0,"TBC"
"French Polynesia","French Polynesia",0,"2017-02-01","2017-02-28",28,2017,2,282534,139,0,"TBC"
"French Polynesia","French Polynesia",0,"2017-03-01","2017-03-31",31,2017,3,282534,141,0,"TBC"
"French Polynesia","French Polynesia",0,"2017-04-01","2017-04-30",30,2017,4,282534,179,0,"TBC"
"French Polynesia","French Polynesia",0,"2017-05-01","2017-05-31",31,2017,5,282534,134,0,"TBC"
"French Polynesia","French Polynesia",0,"2017-06-01","2017-06-30",30,2017,6,282534,106,0,"TBC"
"French Polynesia","French Polynesia",0,"2017-07-01","2017-07-31",31,2017,7,282534,136,0,"TBC"
