"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Austria","Austria",0,"2014-12-29","2015-01-04",7,2015,1,9043072,1704,0,"TBC"
"Austria","Austria",0,"2015-01-05","2015-01-11",7,2015,2,9043072,1768,0,"TBC"
"Austria","Austria",0,"2015-01-12","2015-01-18",7,2015,3,9043072,1837,0,"TBC"
"Austria","Austria",0,"2015-01-19","2015-01-25",7,2015,4,9043072,1792,0,"TBC"
"Austria","Austria",0,"2015-01-26","2015-02-01",7,2015,5,9043072,1837,0,"TBC"
"Austria","Austria",0,"2015-02-02","2015-02-08",7,2015,6,9043072,1926,0,"TBC"
"Austria","Austria",0,"2015-02-09","2015-02-15",7,2015,7,9043072,1992,0,"TBC"
"Austria","Austria",0,"2015-02-16","2015-02-22",7,2015,8,9043072,2020,0,"TBC"
"Austria","Austria",0,"2015-02-23","2015-03-01",7,2015,9,9043072,1883,0,"TBC"
"Austria","Austria",0,"2015-03-02","2015-03-08",7,2015,10,9043072,1846,0,"TBC"
"Austria","Austria",0,"2015-03-09","2015-03-15",7,2015,11,9043072,1763,0,"TBC"
"Austria","Austria",0,"2015-03-16","2015-03-22",7,2015,12,9043072,1696,0,"TBC"
"Austria","Austria",0,"2015-03-23","2015-03-29",7,2015,13,9043072,1725,0,"TBC"
"Austria","Austria",0,"2015-03-30","2015-04-05",7,2015,14,9043072,1604,0,"TBC"
"Austria","Austria",0,"2015-04-06","2015-04-12",7,2015,15,9043072,1563,0,"TBC"
"Austria","Austria",0,"2015-04-13","2015-04-19",7,2015,16,9043072,1614,0,"TBC"
"Austria","Austria",0,"2015-04-20","2015-04-26",7,2015,17,9043072,1547,0,"TBC"
"Austria","Austria",0,"2015-04-27","2015-05-03",7,2015,18,9043072,1453,0,"TBC"
"Austria","Austria",0,"2015-05-04","2015-05-10",7,2015,19,9043072,1452,0,"TBC"
"Austria","Austria",0,"2015-05-11","2015-05-17",7,2015,20,9043072,1461,0,"TBC"
"Austria","Austria",0,"2015-05-18","2015-05-24",7,2015,21,9043072,1396,0,"TBC"
"Austria","Austria",0,"2015-05-25","2015-05-31",7,2015,22,9043072,1304,0,"TBC"
"Austria","Austria",0,"2015-06-01","2015-06-07",7,2015,23,9043072,1437,0,"TBC"
"Austria","Austria",0,"2015-06-08","2015-06-14",7,2015,24,9043072,1502,0,"TBC"
"Austria","Austria",0,"2015-06-15","2015-06-21",7,2015,25,9043072,1285,0,"TBC"
"Austria","Austria",0,"2015-06-22","2015-06-28",7,2015,26,9043072,1374,0,"TBC"
"Austria","Austria",0,"2015-06-29","2015-07-05",7,2015,27,9043072,1487,0,"TBC"
"Austria","Austria",0,"2015-07-06","2015-07-12",7,2015,28,9043072,1476,0,"TBC"
"Austria","Austria",0,"2015-07-13","2015-07-19",7,2015,29,9043072,1475,0,"TBC"
"Austria","Austria",0,"2015-07-20","2015-07-26",7,2015,30,9043072,1633,0,"TBC"
"Austria","Austria",0,"2015-07-27","2015-08-02",7,2015,31,9043072,1446,0,"TBC"
"Austria","Austria",0,"2015-08-03","2015-08-09",7,2015,32,9043072,1500,0,"TBC"
"Austria","Austria",0,"2015-08-10","2015-08-16",7,2015,33,9043072,1692,0,"TBC"
"Austria","Austria",0,"2015-08-17","2015-08-23",7,2015,34,9043072,1376,0,"TBC"
"Austria","Austria",0,"2015-08-24","2015-08-30",7,2015,35,9043072,1476,0,"TBC"
"Austria","Austria",0,"2015-08-31","2015-09-06",7,2015,36,9043072,1389,0,"TBC"
"Austria","Austria",0,"2015-09-07","2015-09-13",7,2015,37,9043072,1447,0,"TBC"
"Austria","Austria",0,"2015-09-14","2015-09-20",7,2015,38,9043072,1459,0,"TBC"
"Austria","Austria",0,"2015-09-21","2015-09-27",7,2015,39,9043072,1410,0,"TBC"
"Austria","Austria",0,"2015-09-28","2015-10-04",7,2015,40,9043072,1494,0,"TBC"
"Austria","Austria",0,"2015-10-05","2015-10-11",7,2015,41,9043072,1409,0,"TBC"
"Austria","Austria",0,"2015-10-12","2015-10-18",7,2015,42,9043072,1481,0,"TBC"
"Austria","Austria",0,"2015-10-19","2015-10-25",7,2015,43,9043072,1498,0,"TBC"
"Austria","Austria",0,"2015-10-26","2015-11-01",7,2015,44,9043072,1433,0,"TBC"
