"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"United Arab Emirates","United Arab Emirates",0,"2018-01-01","2018-01-31",31,2018,1,9441138,835,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-02-01","2018-02-28",28,2018,2,9441138,762,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-03-01","2018-03-31",31,2018,3,9441138,780,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-04-01","2018-04-30",30,2018,4,9441138,685,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-05-01","2018-05-31",31,2018,5,9441138,710,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-06-01","2018-06-30",30,2018,6,9441138,705,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-07-01","2018-07-31",31,2018,7,9441138,723,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-08-01","2018-08-31",31,2018,8,9441138,684,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-09-01","2018-09-30",30,2018,9,9441138,711,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-10-01","2018-10-31",31,2018,10,9441138,705,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-11-01","2018-11-30",30,2018,11,9441138,760,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2018-12-01","2018-12-31",31,2018,12,9441138,734,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-01-01","2019-01-31",31,2019,1,9441138,798,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-02-01","2019-02-28",28,2019,2,9441138,782,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-03-01","2019-03-31",31,2019,3,9441138,764,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-04-01","2019-04-30",30,2019,4,9441138,740,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-05-01","2019-05-31",31,2019,5,9441138,710,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-06-01","2019-06-30",30,2019,6,9441138,734,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-07-01","2019-07-31",31,2019,7,9441138,710,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-08-01","2019-08-31",31,2019,8,9441138,742,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-09-01","2019-09-30",30,2019,9,9441138,724,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-10-01","2019-10-31",31,2019,10,9441138,730,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-11-01","2019-11-30",30,2019,11,9441138,760,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2019-12-01","2019-12-31",31,2019,12,9441138,812,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-01-01","2020-01-31",31,2020,1,9441138,741,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-02-01","2020-02-29",29,2020,2,9441138,666,0,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-03-01","2020-03-31",31,2020,3,9441138,651,6,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-04-01","2020-04-30",30,2020,4,9441138,1064,99,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-05-01","2020-05-31",31,2020,5,9441138,1598,159,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-06-01","2020-06-30",30,2020,6,9441138,1061,51,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-07-01","2020-07-31",31,2020,7,9441138,782,36,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-08-01","2020-08-31",31,2020,8,9441138,753,33,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-09-01","2020-09-30",30,2020,9,9441138,722,35,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-10-01","2020-10-31",31,2020,10,9441138,720,76,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-11-01","2020-11-30",30,2020,11,9441138,817,77,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2020-12-01","2020-12-31",31,2020,12,9441138,782,97,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-01-01","2021-01-31",31,2021,1,9441138,1091,181,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-02-01","2021-02-28",28,2021,2,9441138,1308,371,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-03-01","2021-03-31",31,2021,3,9441138,1175,276,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-04-01","2021-04-30",30,2021,4,9441138,926,90,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-05-01","2021-05-31",31,2021,5,9441138,946,93,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-06-01","2021-06-30",30,2021,6,9441138,1163,131,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-07-01","2021-07-31",31,2021,7,9441138,1320,138,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-08-01","2021-08-31",31,2021,8,9441138,996,92,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-09-01","2021-09-30",30,2021,9,9441138,743,56,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-10-01","2021-10-31",31,2021,10,9441138,750,39,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-11-01","2021-11-30",30,2021,11,9441138,733,11,"TBC"
"United Arab Emirates","United Arab Emirates",0,"2021-12-01","2021-12-31",31,2021,12,9441138,760,17,"TBC"
