"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"New Zealand","New Zealand",0,"2014-12-29","2015-01-04",7,2015,1,4860642,564,0,"TBC"
"New Zealand","New Zealand",0,"2015-01-05","2015-01-11",7,2015,2,4860642,566,0,"TBC"
"New Zealand","New Zealand",0,"2015-01-12","2015-01-18",7,2015,3,4860642,595,0,"TBC"
"New Zealand","New Zealand",0,"2015-01-19","2015-01-25",7,2015,4,4860642,531,0,"TBC"
"New Zealand","New Zealand",0,"2015-01-26","2015-02-01",7,2015,5,4860642,587,0,"TBC"
"New Zealand","New Zealand",0,"2015-02-02","2015-02-08",7,2015,6,4860642,567,0,"TBC"
"New Zealand","New Zealand",0,"2015-02-09","2015-02-15",7,2015,7,4860642,577,0,"TBC"
"New Zealand","New Zealand",0,"2015-02-16","2015-02-22",7,2015,8,4860642,542,0,"TBC"
"New Zealand","New Zealand",0,"2015-02-23","2015-03-01",7,2015,9,4860642,586,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-02","2015-03-08",7,2015,10,4860642,550,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-09","2015-03-15",7,2015,11,4860642,552,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-16","2015-03-22",7,2015,12,4860642,567,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-23","2015-03-29",7,2015,13,4860642,575,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-30","2015-04-05",7,2015,14,4860642,586,0,"TBC"
"New Zealand","New Zealand",0,"2015-04-06","2015-04-12",7,2015,15,4860642,565,0,"TBC"
"New Zealand","New Zealand",0,"2015-04-13","2015-04-19",7,2015,16,4860642,554,0,"TBC"
"New Zealand","New Zealand",0,"2015-04-20","2015-04-26",7,2015,17,4860642,576,0,"TBC"
"New Zealand","New Zealand",0,"2015-04-27","2015-05-03",7,2015,18,4860642,579,0,"TBC"
"New Zealand","New Zealand",0,"2015-05-04","2015-05-10",7,2015,19,4860642,620,0,"TBC"
"New Zealand","New Zealand",0,"2015-05-11","2015-05-17",7,2015,20,4860642,583,0,"TBC"
"New Zealand","New Zealand",0,"2015-05-18","2015-05-24",7,2015,21,4860642,565,0,"TBC"
"New Zealand","New Zealand",0,"2015-05-25","2015-05-31",7,2015,22,4860642,593,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-01","2015-06-07",7,2015,23,4860642,632,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-08","2015-06-14",7,2015,24,4860642,626,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-15","2015-06-21",7,2015,25,4860642,640,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-22","2015-06-28",7,2015,26,4860642,625,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-29","2015-07-05",7,2015,27,4860642,646,0,"TBC"
"New Zealand","New Zealand",0,"2015-07-06","2015-07-12",7,2015,28,4860642,669,0,"TBC"
"New Zealand","New Zealand",0,"2015-07-13","2015-07-19",7,2015,29,4860642,680,0,"TBC"
"New Zealand","New Zealand",0,"2015-07-20","2015-07-26",7,2015,30,4860642,710,0,"TBC"
"New Zealand","New Zealand",0,"2015-07-27","2015-08-02",7,2015,31,4860642,727,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-03","2015-08-09",7,2015,32,4860642,719,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-10","2015-08-16",7,2015,33,4860642,723,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-17","2015-08-23",7,2015,34,4860642,663,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-24","2015-08-30",7,2015,35,4860642,672,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-31","2015-09-06",7,2015,36,4860642,666,0,"TBC"
"New Zealand","New Zealand",0,"2015-09-07","2015-09-13",7,2015,37,4860642,665,0,"TBC"
"New Zealand","New Zealand",0,"2015-09-14","2015-09-20",7,2015,38,4860642,686,0,"TBC"
"New Zealand","New Zealand",0,"2015-09-21","2015-09-27",7,2015,39,4860642,655,0,"TBC"
"New Zealand","New Zealand",0,"2015-09-28","2015-10-04",7,2015,40,4860642,595,0,"TBC"
"New Zealand","New Zealand",0,"2015-10-05","2015-10-11",7,2015,41,4860642,638,0,"TBC"
"New Zealand","New Zealand",0,"2015-10-12","2015-10-18",7,2015,42,4860642,596,0,"TBC"
"New Zealand","New Zealand",0,"2015-10-19","2015-10-25",7,2015,43,4860642,596,0,"TBC"
"New Zealand","New Zealand",0,"2015-10-26","2015-11-01",7,2015,44,4860642,606,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-02","2015-11-08",7,2015,45,4860642,624,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-09","2015-11-15",7,2015,46,4860642,545,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-16","2015-11-22",7,2015,47,4860642,613,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-23","2015-11-29",7,2015,48,4860642,546,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-30","2015-12-06",7,2015,49,4860642,603,0,"TBC"
"New Zealand","New Zealand",0,"2015-12-07","2015-12-13",7,2015,50,4860642,575,0,"TBC"
"New Zealand","New Zealand",0,"2015-12-14","2015-12-20",7,2015,51,4860642,537,0,"TBC"
"New Zealand","New Zealand",0,"2015-12-21","2015-12-27",7,2015,52,4860642,567,0,"TBC"
"New Zealand","New Zealand",0,"2015-12-28","2016-01-03",7,2015,53,4860642,575,0,"TBC"
"New Zealand","New Zealand",0,"2016-01-04","2016-01-10",7,2016,1,4860642,564,0,"TBC"
