"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Monaco","Monaco",0,"2015-01-01","2015-01-31",31,2015,1,36491,60,0,"TBC"
"Monaco","Monaco",0,"2015-02-01","2015-02-28",28,2015,2,36491,70,0,"TBC"
"Monaco","Monaco",0,"2015-03-01","2015-03-31",31,2015,3,36491,50,0,"TBC"
"Monaco","Monaco",0,"2015-04-01","2015-04-30",30,2015,4,36491,42,0,"TBC"
"Monaco","Monaco",0,"2015-05-01","2015-05-31",31,2015,5,36491,38,0,"TBC"
"Monaco","Monaco",0,"2015-06-01","2015-06-30",30,2015,6,36491,45,0,"TBC"
"Monaco","Monaco",0,"2015-07-01","2015-07-31",31,2015,7,36491,54,0,"TBC"
"Monaco","Monaco",0,"2015-08-01","2015-08-31",31,2015,8,36491,38,0,"TBC"
"Monaco","Monaco",0,"2015-09-01","2015-09-30",30,2015,9,36491,48,0,"TBC"
"Monaco","Monaco",0,"2015-10-01","2015-10-31",31,2015,10,36491,43,0,"TBC"
"Monaco","Monaco",0,"2015-11-01","2015-11-30",30,2015,11,36491,66,0,"TBC"
"Monaco","Monaco",0,"2015-12-01","2015-12-31",31,2015,12,36491,38,0,"TBC"
"Monaco","Monaco",0,"2016-01-01","2016-01-31",31,2016,1,36491,48,0,"TBC"
"Monaco","Monaco",0,"2016-02-01","2016-02-29",29,2016,2,36491,37,0,"TBC"
"Monaco","Monaco",0,"2016-03-01","2016-03-31",31,2016,3,36491,39,0,"TBC"
"Monaco","Monaco",0,"2016-04-01","2016-04-30",30,2016,4,36491,44,0,"TBC"
"Monaco","Monaco",0,"2016-05-01","2016-05-31",31,2016,5,36491,40,0,"TBC"
"Monaco","Monaco",0,"2016-06-01","2016-06-30",30,2016,6,36491,42,0,"TBC"
"Monaco","Monaco",0,"2016-07-01","2016-07-31",31,2016,7,36491,43,0,"TBC"
"Monaco","Monaco",0,"2016-08-01","2016-08-31",31,2016,8,36491,38,0,"TBC"
"Monaco","Monaco",0,"2016-09-01","2016-09-30",30,2016,9,36491,35,0,"TBC"
"Monaco","Monaco",0,"2016-10-01","2016-10-31",31,2016,10,36491,56,0,"TBC"
"Monaco","Monaco",0,"2016-11-01","2016-11-30",30,2016,11,36491,39,0,"TBC"
"Monaco","Monaco",0,"2016-12-01","2016-12-31",31,2016,12,36491,42,0,"TBC"
"Monaco","Monaco",0,"2017-01-01","2017-01-31",31,2017,1,36491,43,0,"TBC"
"Monaco","Monaco",0,"2017-02-01","2017-02-28",28,2017,2,36491,47,0,"TBC"
"Monaco","Monaco",0,"2017-03-01","2017-03-31",31,2017,3,36491,40,0,"TBC"
"Monaco","Monaco",0,"2017-04-01","2017-04-30",30,2017,4,36491,33,0,"TBC"
"Monaco","Monaco",0,"2017-05-01","2017-05-31",31,2017,5,36491,43,0,"TBC"
"Monaco","Monaco",0,"2017-06-01","2017-06-30",30,2017,6,36491,38,0,"TBC"
"Monaco","Monaco",0,"2017-07-01","2017-07-31",31,2017,7,36491,37,0,"TBC"
"Monaco","Monaco",0,"2017-08-01","2017-08-31",31,2017,8,36491,36,0,"TBC"
"Monaco","Monaco",0,"2017-09-01","2017-09-30",30,2017,9,36491,35,0,"TBC"
"Monaco","Monaco",0,"2017-10-01","2017-10-31",31,2017,10,36491,40,0,"TBC"
"Monaco","Monaco",0,"2017-11-01","2017-11-30",30,2017,11,36491,56,0,"TBC"
"Monaco","Monaco",0,"2017-12-01","2017-12-31",31,2017,12,36491,46,0,"TBC"
"Monaco","Monaco",0,"2018-01-01","2018-01-31",31,2018,1,36491,72,0,"TBC"
"Monaco","Monaco",0,"2018-02-01","2018-02-28",28,2018,2,36491,37,0,"TBC"
"Monaco","Monaco",0,"2018-03-01","2018-03-31",31,2018,3,36491,45,0,"TBC"
"Monaco","Monaco",0,"2018-04-01","2018-04-30",30,2018,4,36491,47,0,"TBC"
"Monaco","Monaco",0,"2018-05-01","2018-05-31",31,2018,5,36491,38,0,"TBC"
"Monaco","Monaco",0,"2018-06-01","2018-06-30",30,2018,6,36491,31,0,"TBC"
"Monaco","Monaco",0,"2018-07-01","2018-07-31",31,2018,7,36491,32,0,"TBC"
"Monaco","Monaco",0,"2018-08-01","2018-08-31",31,2018,8,36491,45,0,"TBC"
"Monaco","Monaco",0,"2018-09-01","2018-09-30",30,2018,9,36491,45,0,"TBC"
