"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Australia","Australia",0,"2014-12-29","2015-01-04",7,2015,1,25788217,2925,0,"TBC"
"Australia","Australia",0,"2015-01-05","2015-01-11",7,2015,2,25788217,2772,0,"TBC"
"Australia","Australia",0,"2015-01-12","2015-01-18",7,2015,3,25788217,2770,0,"TBC"
"Australia","Australia",0,"2015-01-19","2015-01-25",7,2015,4,25788217,2768,0,"TBC"
"Australia","Australia",0,"2015-01-26","2015-02-01",7,2015,5,25788217,2680,0,"TBC"
"Australia","Australia",0,"2015-02-02","2015-02-08",7,2015,6,25788217,2878,0,"TBC"
"Australia","Australia",0,"2015-02-09","2015-02-15",7,2015,7,25788217,2749,0,"TBC"
"Australia","Australia",0,"2015-02-16","2015-02-22",7,2015,8,25788217,2740,0,"TBC"
"Australia","Australia",0,"2015-02-23","2015-03-01",7,2015,9,25788217,2788,0,"TBC"
"Australia","Australia",0,"2015-03-02","2015-03-08",7,2015,10,25788217,2846,0,"TBC"
"Australia","Australia",0,"2015-03-09","2015-03-15",7,2015,11,25788217,2738,0,"TBC"
"Australia","Australia",0,"2015-03-16","2015-03-22",7,2015,12,25788217,2828,0,"TBC"
"Australia","Australia",0,"2015-03-23","2015-03-29",7,2015,13,25788217,2812,0,"TBC"
"Australia","Australia",0,"2015-03-30","2015-04-05",7,2015,14,25788217,2849,0,"TBC"
"Australia","Australia",0,"2015-04-06","2015-04-12",7,2015,15,25788217,2962,0,"TBC"
"Australia","Australia",0,"2015-04-13","2015-04-19",7,2015,16,25788217,2877,0,"TBC"
"Australia","Australia",0,"2015-04-20","2015-04-26",7,2015,17,25788217,2996,0,"TBC"
"Australia","Australia",0,"2015-04-27","2015-05-03",7,2015,18,25788217,3041,0,"TBC"
"Australia","Australia",0,"2015-05-04","2015-05-10",7,2015,19,25788217,3082,0,"TBC"
"Australia","Australia",0,"2015-05-11","2015-05-17",7,2015,20,25788217,3074,0,"TBC"
"Australia","Australia",0,"2015-05-18","2015-05-24",7,2015,21,25788217,2989,0,"TBC"
