"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Malta","Malta",0,"2014-12-29","2015-01-04",7,2015,1,533293,85,0,"TBC"
"Malta","Malta",0,"2015-01-05","2015-01-11",7,2015,2,533293,93,0,"TBC"
"Malta","Malta",0,"2015-01-12","2015-01-18",7,2015,3,533293,93,0,"TBC"
"Malta","Malta",0,"2015-01-19","2015-01-25",7,2015,4,533293,72,0,"TBC"
"Malta","Malta",0,"2015-01-26","2015-02-01",7,2015,5,533293,84,0,"TBC"
"Malta","Malta",0,"2015-02-02","2015-02-08",7,2015,6,533293,78,0,"TBC"
"Malta","Malta",0,"2015-02-09","2015-02-15",7,2015,7,533293,93,0,"TBC"
"Malta","Malta",0,"2015-02-16","2015-02-22",7,2015,8,533293,100,0,"TBC"
"Malta","Malta",0,"2015-02-23","2015-03-01",7,2015,9,533293,95,0,"TBC"
"Malta","Malta",0,"2015-03-02","2015-03-08",7,2015,10,533293,75,0,"TBC"
"Malta","Malta",0,"2015-03-09","2015-03-15",7,2015,11,533293,95,0,"TBC"
"Malta","Malta",0,"2015-03-16","2015-03-22",7,2015,12,533293,81,0,"TBC"
"Malta","Malta",0,"2015-03-23","2015-03-29",7,2015,13,533293,76,0,"TBC"
"Malta","Malta",0,"2015-03-30","2015-04-05",7,2015,14,533293,69,0,"TBC"
"Malta","Malta",0,"2015-04-06","2015-04-12",7,2015,15,533293,74,0,"TBC"
"Malta","Malta",0,"2015-04-13","2015-04-19",7,2015,16,533293,65,0,"TBC"
"Malta","Malta",0,"2015-04-20","2015-04-26",7,2015,17,533293,56,0,"TBC"
"Malta","Malta",0,"2015-04-27","2015-05-03",7,2015,18,533293,63,0,"TBC"
"Malta","Malta",0,"2015-05-04","2015-05-10",7,2015,19,533293,54,0,"TBC"
"Malta","Malta",0,"2015-05-11","2015-05-17",7,2015,20,533293,49,0,"TBC"
"Malta","Malta",0,"2015-05-18","2015-05-24",7,2015,21,533293,69,0,"TBC"
"Malta","Malta",0,"2015-05-25","2015-05-31",7,2015,22,533293,54,0,"TBC"
"Malta","Malta",0,"2015-06-01","2015-06-07",7,2015,23,533293,61,0,"TBC"
"Malta","Malta",0,"2015-06-08","2015-06-14",7,2015,24,533293,66,0,"TBC"
"Malta","Malta",0,"2015-06-15","2015-06-21",7,2015,25,533293,50,0,"TBC"
