"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"South Africa","South Africa",0,"2014-12-28","2015-01-03",7,2015,1,59392255,10001,0,"TBC"
"South Africa","South Africa",0,"2015-01-04","2015-01-10",7,2015,2,59392255,9603,0,"TBC"
"South Africa","South Africa",0,"2015-01-11","2015-01-17",7,2015,3,59392255,9098,0,"TBC"
"South Africa","South Africa",0,"2015-01-18","2015-01-24",7,2015,4,59392255,9559,0,"TBC"
"South Africa","South Africa",0,"2015-01-25","2015-01-31",7,2015,5,59392255,10096,0,"TBC"
"South Africa","South Africa",0,"2015-02-01","2015-02-07",7,2015,6,59392255,10090,0,"TBC"
"South Africa","South Africa",0,"2015-02-08","2015-02-14",7,2015,7,59392255,9384,0,"TBC"
"South Africa","South Africa",0,"2015-02-15","2015-02-21",7,2015,8,59392255,9396,0,"TBC"
"South Africa","South Africa",0,"2015-02-22","2015-02-28",7,2015,9,59392255,10080,0,"TBC"
"South Africa","South Africa",0,"2015-03-01","2015-03-07",7,2015,10,59392255,9571,0,"TBC"
"South Africa","South Africa",0,"2015-03-08","2015-03-14",7,2015,11,59392255,9429,0,"TBC"
"South Africa","South Africa",0,"2015-03-15","2015-03-21",7,2015,12,59392255,9087,0,"TBC"
"South Africa","South Africa",0,"2015-03-22","2015-03-28",7,2015,13,59392255,9638,0,"TBC"
"South Africa","South Africa",0,"2015-03-29","2015-04-04",7,2015,14,59392255,9922,0,"TBC"
"South Africa","South Africa",0,"2015-04-05","2015-04-11",7,2015,15,59392255,9866,0,"TBC"
"South Africa","South Africa",0,"2015-04-12","2015-04-18",7,2015,16,59392255,9607,0,"TBC"
"South Africa","South Africa",0,"2015-04-19","2015-04-25",7,2015,17,59392255,10074,0,"TBC"
"South Africa","South Africa",0,"2015-04-26","2015-05-02",7,2015,18,59392255,10658,0,"TBC"
"South Africa","South Africa",0,"2015-05-03","2015-05-09",7,2015,19,59392255,10447,0,"TBC"
"South Africa","South Africa",0,"2015-05-10","2015-05-16",7,2015,20,59392255,10371,0,"TBC"
"South Africa","South Africa",0,"2015-05-17","2015-05-23",7,2015,21,59392255,10775,0,"TBC"
"South Africa","South Africa",0,"2015-05-24","2015-05-30",7,2015,22,59392255,11881,0,"TBC"
"South Africa","South Africa",0,"2015-05-31","2015-06-06",7,2015,23,59392255,12322,0,"TBC"
"South Africa","South Africa",0,"2015-06-07","2015-06-13",7,2015,24,59392255,12403,0,"TBC"
"South Africa","South Africa",0,"2015-06-14","2015-06-20",7,2015,25,59392255,11968,0,"TBC"
"South Africa","South Africa",0,"2015-06-21","2015-06-27",7,2015,26,59392255,11886,0,"TBC"
"South Africa","South Africa",0,"2015-06-28","2015-07-04",7,2015,27,59392255,11405,0,"TBC"
"South Africa","South Africa",0,"2015-07-05","2015-07-11",7,2015,28,59392255,11139,0,"TBC"
"South Africa","South Africa",0,"2015-07-12","2015-07-18",7,2015,29,59392255,10706,0,"TBC"
"South Africa","South Africa",0,"2015-07-19","2015-07-25",7,2015,30,59392255,10062,0,"TBC"
