"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Hong Kong","Hong Kong",0,"2015-01-01","2015-01-31",31,2015,1,7494578,4838,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-02-01","2015-02-28",28,2015,2,7494578,4329,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-03-01","2015-03-31",31,2015,3,7494578,4197,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-04-01","2015-04-30",30,2015,4,7494578,3720,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-05-01","2015-05-31",31,2015,5,7494578,3792,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-06-01","2015-06-30",30,2015,6,7494578,3684,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-07-01","2015-07-31",31,2015,7,7494578,3665,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-08-01","2015-08-31",31,2015,8,7494578,3519,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-09-01","2015-09-30",30,2015,9,7494578,3418,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-10-01","2015-10-31",31,2015,10,7494578,3678,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-11-01","2015-11-30",30,2015,11,7494578,3302,0,"TBC"
"Hong Kong","Hong Kong",0,"2015-12-01","2015-12-31",31,2015,12,7494578,3966,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-01-01","2016-01-31",31,2016,1,7494578,4316,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-02-01","2016-02-29",29,2016,2,7494578,4699,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-03-01","2016-03-31",31,2016,3,7494578,4589,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-04-01","2016-04-30",30,2016,4,7494578,4067,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-05-01","2016-05-31",31,2016,5,7494578,3996,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-06-01","2016-06-30",30,2016,6,7494578,3471,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-07-01","2016-07-31",31,2016,7,7494578,3606,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-08-01","2016-08-31",31,2016,8,7494578,3535,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-09-01","2016-09-30",30,2016,9,7494578,3375,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-10-01","2016-10-31",31,2016,10,7494578,3602,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-11-01","2016-11-30",30,2016,11,7494578,3643,0,"TBC"
"Hong Kong","Hong Kong",0,"2016-12-01","2016-12-31",31,2016,12,7494578,4006,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-01-01","2017-01-31",31,2017,1,7494578,4203,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-02-01","2017-02-28",28,2017,2,7494578,3917,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-03-01","2017-03-31",31,2017,3,7494578,4183,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-04-01","2017-04-30",30,2017,4,7494578,3785,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-05-01","2017-05-31",31,2017,5,7494578,3819,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-06-01","2017-06-30",30,2017,6,7494578,3710,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-07-01","2017-07-31",31,2017,7,7494578,4176,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-08-01","2017-08-31",31,2017,8,7494578,3872,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-09-01","2017-09-30",30,2017,9,7494578,3500,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-10-01","2017-10-31",31,2017,10,7494578,3789,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-11-01","2017-11-30",30,2017,11,7494578,3605,0,"TBC"
"Hong Kong","Hong Kong",0,"2017-12-01","2017-12-31",31,2017,12,7494578,4270,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-01-01","2018-01-31",31,2018,1,7494578,4607,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-02-01","2018-02-28",28,2018,2,7494578,4660,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-03-01","2018-03-31",31,2018,3,7494578,4264,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-04-01","2018-04-30",30,2018,4,7494578,3862,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-05-01","2018-05-31",31,2018,5,7494578,3738,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-06-01","2018-06-30",30,2018,6,7494578,3551,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-07-01","2018-07-31",31,2018,7,7494578,3608,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-08-01","2018-08-31",31,2018,8,7494578,3714,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-09-01","2018-09-30",30,2018,9,7494578,3478,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-10-01","2018-10-31",31,2018,10,7494578,3844,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-11-01","2018-11-30",30,2018,11,7494578,3783,0,"TBC"
"Hong Kong","Hong Kong",0,"2018-12-01","2018-12-31",31,2018,12,7494578,4291,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-01-01","2019-01-31",31,2019,1,7494578,4777,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-02-01","2019-02-28",28,2019,2,7494578,3982,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-03-01","2019-03-31",31,2019,3,7494578,4216,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-04-01","2019-04-30",30,2019,4,7494578,4074,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-05-01","2019-05-31",31,2019,5,7494578,4028,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-06-01","2019-06-30",30,2019,6,7494578,3837,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-07-01","2019-07-31",31,2019,7,7494578,3962,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-08-01","2019-08-31",31,2019,8,7494578,3859,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-09-01","2019-09-30",30,2019,9,7494578,3716,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-10-01","2019-10-31",31,2019,10,7494578,3924,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-11-01","2019-11-30",30,2019,11,7494578,3946,0,"TBC"
"Hong Kong","Hong Kong",0,"2019-12-01","2019-12-31",31,2019,12,7494578,4636,0,"TBC"
"Hong Kong","Hong Kong",0,"2020-01-01","2020-01-31",31,2020,1,7494578,4749,0,"TBC"
"Hong Kong","Hong Kong",0,"2020-02-01","2020-02-29",29,2020,2,7494578,4789,2,"TBC"
"Hong Kong","Hong Kong",0,"2020-03-01","2020-03-31",31,2020,3,7494578,4171,2,"TBC"
"Hong Kong","Hong Kong",0,"2020-04-01","2020-04-30",30,2020,4,7494578,3899,0,"TBC"
"Hong Kong","Hong Kong",0,"2020-05-01","2020-05-31",31,2020,5,7494578,4091,0,"TBC"
"Hong Kong","Hong Kong",0,"2020-06-01","2020-06-30",30,2020,6,7494578,3728,3,"TBC"
"Hong Kong","Hong Kong",0,"2020-07-01","2020-07-31",31,2020,7,7494578,4117,20,"TBC"
"Hong Kong","Hong Kong",0,"2020-08-01","2020-08-31",31,2020,8,7494578,4177,62,"TBC"
"Hong Kong","Hong Kong",0,"2020-09-01","2020-09-30",30,2020,9,7494578,3849,16,"TBC"
"Hong Kong","Hong Kong",0,"2020-10-01","2020-10-31",31,2020,10,7494578,4184,0,"TBC"
"Hong Kong","Hong Kong",0,"2020-11-01","2020-11-30",30,2020,11,7494578,4125,4,"TBC"
"Hong Kong","Hong Kong",0,"2020-12-01","2020-12-31",31,2020,12,7494578,4787,39,"TBC"
"Hong Kong","Hong Kong",0,"2021-01-01","2021-01-31",31,2021,1,7494578,5278,33,"TBC"
"Hong Kong","Hong Kong",0,"2021-02-01","2021-02-28",28,2021,2,7494578,4124,18,"TBC"
"Hong Kong","Hong Kong",0,"2021-03-01","2021-03-31",31,2021,3,7494578,4318,6,"TBC"
"Hong Kong","Hong Kong",0,"2021-04-01","2021-04-30",30,2021,4,7494578,4096,4,"TBC"
"Hong Kong","Hong Kong",0,"2021-05-01","2021-05-31",31,2021,5,7494578,4173,1,"TBC"
"Hong Kong","Hong Kong",0,"2021-06-01","2021-06-30",30,2021,6,7494578,4022,1,"TBC"
"Hong Kong","Hong Kong",0,"2021-07-01","2021-07-31",31,2021,7,7494578,4141,1,"TBC"
"Hong Kong","Hong Kong",0,"2021-08-01","2021-08-31",31,2021,8,7494578,4063,0,"TBC"
"Hong Kong","Hong Kong",0,"2021-09-01","2021-09-30",30,2021,9,7494578,3877,1,"TBC"
"Hong Kong","Hong Kong",0,"2021-10-01","2021-10-31",31,2021,10,7494578,4256,0,"TBC"
"Hong Kong","Hong Kong",0,"2021-11-01","2021-11-30",30,2021,11,7494578,4252,0,"TBC"
"Hong Kong","Hong Kong",0,"2021-12-01","2021-12-31",31,2021,12,7494578,4754,0,"TBC"
"Hong Kong","Hong Kong",0,"2022-01-01","2022-01-31",31,2022,1,7494578,4736,0,"TBC"
"Hong Kong","Hong Kong",0,"2022-02-01","2022-02-28",28,2022,2,7494578,6092,531,"TBC"
"Hong Kong","Hong Kong",0,"2022-03-01","2022-03-31",31,2022,3,7494578,12216,7081,"TBC"
"Hong Kong","Hong Kong",0,"2022-04-01","2022-04-30",30,2022,4,7494578,5552,1483,"TBC"
"Hong Kong","Hong Kong",0,"2022-05-01","2022-05-31",31,2022,5,7494578,4255,70,"TBC"
"Hong Kong","Hong Kong",0,"2022-06-01","2022-06-30",30,2022,6,7494578,3496,23,"TBC"
"Hong Kong","Hong Kong",0,"2022-07-01","2022-07-31",31,2022,7,7494578,3952,102,"TBC"
