"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Guatemala","Guatemala",0,"2014-12-29","2015-01-04",7,2015,1,18249868,1690,0,"TBC"
"Guatemala","Guatemala",0,"2015-01-05","2015-01-11",7,2015,2,18249868,1616,0,"TBC"
"Guatemala","Guatemala",0,"2015-01-12","2015-01-18",7,2015,3,18249868,1604,0,"TBC"
"Guatemala","Guatemala",0,"2015-01-19","2015-01-25",7,2015,4,18249868,1480,0,"TBC"
"Guatemala","Guatemala",0,"2015-01-26","2015-02-01",7,2015,5,18249868,1441,0,"TBC"
"Guatemala","Guatemala",0,"2015-02-02","2015-02-08",7,2015,6,18249868,1512,0,"TBC"
"Guatemala","Guatemala",0,"2015-02-09","2015-02-15",7,2015,7,18249868,1549,0,"TBC"
"Guatemala","Guatemala",0,"2015-02-16","2015-02-22",7,2015,8,18249868,1623,0,"TBC"
"Guatemala","Guatemala",0,"2015-02-23","2015-03-01",7,2015,9,18249868,1511,0,"TBC"
"Guatemala","Guatemala",0,"2015-03-02","2015-03-08",7,2015,10,18249868,1537,0,"TBC"
"Guatemala","Guatemala",0,"2015-03-09","2015-03-15",7,2015,11,18249868,1543,0,"TBC"
"Guatemala","Guatemala",0,"2015-03-16","2015-03-22",7,2015,12,18249868,1458,0,"TBC"
"Guatemala","Guatemala",0,"2015-03-23","2015-03-29",7,2015,13,18249868,1502,0,"TBC"
"Guatemala","Guatemala",0,"2015-03-30","2015-04-05",7,2015,14,18249868,1523,0,"TBC"
"Guatemala","Guatemala",0,"2015-04-06","2015-04-12",7,2015,15,18249868,1493,0,"TBC"
"Guatemala","Guatemala",0,"2015-04-13","2015-04-19",7,2015,16,18249868,1579,0,"TBC"
"Guatemala","Guatemala",0,"2015-04-20","2015-04-26",7,2015,17,18249868,1636,0,"TBC"
"Guatemala","Guatemala",0,"2015-04-27","2015-05-03",7,2015,18,18249868,1550,0,"TBC"
"Guatemala","Guatemala",0,"2015-05-04","2015-05-10",7,2015,19,18249868,1610,0,"TBC"
"Guatemala","Guatemala",0,"2015-05-11","2015-05-17",7,2015,20,18249868,1550,0,"TBC"
"Guatemala","Guatemala",0,"2015-05-18","2015-05-24",7,2015,21,18249868,1528,0,"TBC"
"Guatemala","Guatemala",0,"2015-05-25","2015-05-31",7,2015,22,18249868,1542,0,"TBC"
"Guatemala","Guatemala",0,"2015-06-01","2015-06-07",7,2015,23,18249868,1541,0,"TBC"
"Guatemala","Guatemala",0,"2015-06-08","2015-06-14",7,2015,24,18249868,1496,0,"TBC"
"Guatemala","Guatemala",0,"2015-06-15","2015-06-21",7,2015,25,18249868,1558,0,"TBC"
"Guatemala","Guatemala",0,"2015-06-22","2015-06-28",7,2015,26,18249868,1549,0,"TBC"
"Guatemala","Guatemala",0,"2015-06-29","2015-07-05",7,2015,27,18249868,1538,0,"TBC"
"Guatemala","Guatemala",0,"2015-07-06","2015-07-12",7,2015,28,18249868,1516,0,"TBC"
"Guatemala","Guatemala",0,"2015-07-13","2015-07-19",7,2015,29,18249868,1577,0,"TBC"
"Guatemala","Guatemala",0,"2015-07-20","2015-07-26",7,2015,30,18249868,1585,0,"TBC"
"Guatemala","Guatemala",0,"2015-07-27","2015-08-02",7,2015,31,18249868,1574,0,"TBC"
"Guatemala","Guatemala",0,"2015-08-03","2015-08-09",7,2015,32,18249868,1580,0,"TBC"
"Guatemala","Guatemala",0,"2015-08-10","2015-08-16",7,2015,33,18249868,1491,0,"TBC"
"Guatemala","Guatemala",0,"2015-08-17","2015-08-23",7,2015,34,18249868,1548,0,"TBC"
"Guatemala","Guatemala",0,"2015-08-24","2015-08-30",7,2015,35,18249868,1615,0,"TBC"
"Guatemala","Guatemala",0,"2015-08-31","2015-09-06",7,2015,36,18249868,1498,0,"TBC"
"Guatemala","Guatemala",0,"2015-09-07","2015-09-13",7,2015,37,18249868,1522,0,"TBC"
"Guatemala","Guatemala",0,"2015-09-14","2015-09-20",7,2015,38,18249868,1629,0,"TBC"
"Guatemala","Guatemala",0,"2015-09-21","2015-09-27",7,2015,39,18249868,1524,0,"TBC"
"Guatemala","Guatemala",0,"2015-09-28","2015-10-04",7,2015,40,18249868,1767,0,"TBC"
"Guatemala","Guatemala",0,"2015-10-05","2015-10-11",7,2015,41,18249868,1641,0,"TBC"
"Guatemala","Guatemala",0,"2015-10-12","2015-10-18",7,2015,42,18249868,1470,0,"TBC"
"Guatemala","Guatemala",0,"2015-10-19","2015-10-25",7,2015,43,18249868,1492,0,"TBC"
"Guatemala","Guatemala",0,"2015-10-26","2015-11-01",7,2015,44,18249868,1625,0,"TBC"
"Guatemala","Guatemala",0,"2015-11-02","2015-11-08",7,2015,45,18249868,1580,0,"TBC"
"Guatemala","Guatemala",0,"2015-11-09","2015-11-15",7,2015,46,18249868,1564,0,"TBC"
"Guatemala","Guatemala",0,"2015-11-16","2015-11-22",7,2015,47,18249868,1480,0,"TBC"
"Guatemala","Guatemala",0,"2015-11-23","2015-11-29",7,2015,48,18249868,1445,0,"TBC"
"Guatemala","Guatemala",0,"2015-11-30","2015-12-06",7,2015,49,18249868,1549,0,"TBC"
"Guatemala","Guatemala",0,"2015-12-07","2015-12-13",7,2015,50,18249868,1543,0,"TBC"
"Guatemala","Guatemala",0,"2015-12-14","2015-12-20",7,2015,51,18249868,1491,0,"TBC"
"Guatemala","Guatemala",0,"2015-12-21","2015-12-27",7,2015,52,18249868,1595,0,"TBC"
"Guatemala","Guatemala",0,"2015-12-28","2016-01-03",7,2015,53,18249868,1605,0,"TBC"
"Guatemala","Guatemala",0,"2016-01-04","2016-01-10",7,2016,1,18249868,1562,0,"TBC"
"Guatemala","Guatemala",0,"2016-01-11","2016-01-17",7,2016,2,18249868,1619,0,"TBC"
"Guatemala","Guatemala",0,"2016-01-18","2016-01-24",7,2016,3,18249868,1581,0,"TBC"
"Guatemala","Guatemala",0,"2016-01-25","2016-01-31",7,2016,4,18249868,1640,0,"TBC"
