"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Mauritius","Mauritius",0,"2015-01-01","2015-01-31",31,2015,1,1273428,845,0,"TBC"
"Mauritius","Mauritius",0,"2015-02-01","2015-02-28",28,2015,2,1273428,711,0,"TBC"
"Mauritius","Mauritius",0,"2015-03-01","2015-03-31",31,2015,3,1273428,773,0,"TBC"
"Mauritius","Mauritius",0,"2015-04-01","2015-04-30",30,2015,4,1273428,758,0,"TBC"
"Mauritius","Mauritius",0,"2015-05-01","2015-05-31",31,2015,5,1273428,771,0,"TBC"
"Mauritius","Mauritius",0,"2015-06-01","2015-06-30",30,2015,6,1273428,795,0,"TBC"
"Mauritius","Mauritius",0,"2015-07-01","2015-07-31",31,2015,7,1273428,847,0,"TBC"
"Mauritius","Mauritius",0,"2015-08-01","2015-08-31",31,2015,8,1273428,905,0,"TBC"
"Mauritius","Mauritius",0,"2015-09-01","2015-09-30",30,2015,9,1273428,829,0,"TBC"
"Mauritius","Mauritius",0,"2015-10-01","2015-10-31",31,2015,10,1273428,804,0,"TBC"
"Mauritius","Mauritius",0,"2015-11-01","2015-11-30",30,2015,11,1273428,840,0,"TBC"
"Mauritius","Mauritius",0,"2015-12-01","2015-12-31",31,2015,12,1273428,869,0,"TBC"
"Mauritius","Mauritius",0,"2016-01-01","2016-01-31",31,2016,1,1273428,904,0,"TBC"
"Mauritius","Mauritius",0,"2016-02-01","2016-02-29",29,2016,2,1273428,825,0,"TBC"
"Mauritius","Mauritius",0,"2016-03-01","2016-03-31",31,2016,3,1273428,903,0,"TBC"
"Mauritius","Mauritius",0,"2016-04-01","2016-04-30",30,2016,4,1273428,733,0,"TBC"
"Mauritius","Mauritius",0,"2016-05-01","2016-05-31",31,2016,5,1273428,858,0,"TBC"
"Mauritius","Mauritius",0,"2016-06-01","2016-06-30",30,2016,6,1273428,775,0,"TBC"
"Mauritius","Mauritius",0,"2016-07-01","2016-07-31",31,2016,7,1273428,1006,0,"TBC"
"Mauritius","Mauritius",0,"2016-08-01","2016-08-31",31,2016,8,1273428,883,0,"TBC"
"Mauritius","Mauritius",0,"2016-09-01","2016-09-30",30,2016,9,1273428,928,0,"TBC"
"Mauritius","Mauritius",0,"2016-10-01","2016-10-31",31,2016,10,1273428,855,0,"TBC"
"Mauritius","Mauritius",0,"2016-11-01","2016-11-30",30,2016,11,1273428,758,0,"TBC"
"Mauritius","Mauritius",0,"2016-12-01","2016-12-31",31,2016,12,1273428,746,0,"TBC"
"Mauritius","Mauritius",0,"2017-01-01","2017-01-31",31,2017,1,1273428,837,0,"TBC"
"Mauritius","Mauritius",0,"2017-02-01","2017-02-28",28,2017,2,1273428,706,0,"TBC"
"Mauritius","Mauritius",0,"2017-03-01","2017-03-31",31,2017,3,1273428,867,0,"TBC"
"Mauritius","Mauritius",0,"2017-04-01","2017-04-30",30,2017,4,1273428,789,0,"TBC"
