"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Colombia","Colombia",0,"2014-12-29","2015-01-04",7,2015,1,51265841,4746,0,"TBC"
"Colombia","Colombia",0,"2015-01-05","2015-01-11",7,2015,2,51265841,4588,0,"TBC"
"Colombia","Colombia",0,"2015-01-12","2015-01-18",7,2015,3,51265841,4525,0,"TBC"
"Colombia","Colombia",0,"2015-01-19","2015-01-25",7,2015,4,51265841,4280,0,"TBC"
"Colombia","Colombia",0,"2015-01-26","2015-02-01",7,2015,5,51265841,4185,0,"TBC"
"Colombia","Colombia",0,"2015-02-02","2015-02-08",7,2015,6,51265841,4090,0,"TBC"
"Colombia","Colombia",0,"2015-02-09","2015-02-15",7,2015,7,51265841,4070,0,"TBC"
"Colombia","Colombia",0,"2015-02-16","2015-02-22",7,2015,8,51265841,4104,0,"TBC"
"Colombia","Colombia",0,"2015-02-23","2015-03-01",7,2015,9,51265841,4137,0,"TBC"
"Colombia","Colombia",0,"2015-03-02","2015-03-08",7,2015,10,51265841,4109,0,"TBC"
"Colombia","Colombia",0,"2015-03-09","2015-03-15",7,2015,11,51265841,4265,0,"TBC"
"Colombia","Colombia",0,"2015-03-16","2015-03-22",7,2015,12,51265841,4071,0,"TBC"
"Colombia","Colombia",0,"2015-03-23","2015-03-29",7,2015,13,51265841,4192,0,"TBC"
"Colombia","Colombia",0,"2015-03-30","2015-04-05",7,2015,14,51265841,4067,0,"TBC"
"Colombia","Colombia",0,"2015-04-06","2015-04-12",7,2015,15,51265841,4059,0,"TBC"
"Colombia","Colombia",0,"2015-04-13","2015-04-19",7,2015,16,51265841,4063,0,"TBC"
"Colombia","Colombia",0,"2015-04-20","2015-04-26",7,2015,17,51265841,4042,0,"TBC"
"Colombia","Colombia",0,"2015-04-27","2015-05-03",7,2015,18,51265841,4186,0,"TBC"
"Colombia","Colombia",0,"2015-05-04","2015-05-10",7,2015,19,51265841,4241,0,"TBC"
"Colombia","Colombia",0,"2015-05-11","2015-05-17",7,2015,20,51265841,4277,0,"TBC"
"Colombia","Colombia",0,"2015-05-18","2015-05-24",7,2015,21,51265841,4165,0,"TBC"
"Colombia","Colombia",0,"2015-05-25","2015-05-31",7,2015,22,51265841,4024,0,"TBC"
"Colombia","Colombia",0,"2015-06-01","2015-06-07",7,2015,23,51265841,4102,0,"TBC"
"Colombia","Colombia",0,"2015-06-08","2015-06-14",7,2015,24,51265841,4142,0,"TBC"
"Colombia","Colombia",0,"2015-06-15","2015-06-21",7,2015,25,51265841,4284,0,"TBC"
"Colombia","Colombia",0,"2015-06-22","2015-06-28",7,2015,26,51265841,4343,0,"TBC"
"Colombia","Colombia",0,"2015-06-29","2015-07-05",7,2015,27,51265841,4369,0,"TBC"
"Colombia","Colombia",0,"2015-07-06","2015-07-12",7,2015,28,51265841,4334,0,"TBC"
"Colombia","Colombia",0,"2015-07-13","2015-07-19",7,2015,29,51265841,4139,0,"TBC"
"Colombia","Colombia",0,"2015-07-20","2015-07-26",7,2015,30,51265841,3970,0,"TBC"
"Colombia","Colombia",0,"2015-07-27","2015-08-02",7,2015,31,51265841,4069,0,"TBC"
"Colombia","Colombia",0,"2015-08-03","2015-08-09",7,2015,32,51265841,4296,0,"TBC"
"Colombia","Colombia",0,"2015-08-10","2015-08-16",7,2015,33,51265841,4101,0,"TBC"
"Colombia","Colombia",0,"2015-08-17","2015-08-23",7,2015,34,51265841,4000,0,"TBC"
"Colombia","Colombia",0,"2015-08-24","2015-08-30",7,2015,35,51265841,4083,0,"TBC"
"Colombia","Colombia",0,"2015-08-31","2015-09-06",7,2015,36,51265841,4233,0,"TBC"
"Colombia","Colombia",0,"2015-09-07","2015-09-13",7,2015,37,51265841,4135,0,"TBC"
"Colombia","Colombia",0,"2015-09-14","2015-09-20",7,2015,38,51265841,4203,0,"TBC"
"Colombia","Colombia",0,"2015-09-21","2015-09-27",7,2015,39,51265841,4217,0,"TBC"
"Colombia","Colombia",0,"2015-09-28","2015-10-04",7,2015,40,51265841,4232,0,"TBC"
"Colombia","Colombia",0,"2015-10-05","2015-10-11",7,2015,41,51265841,4162,0,"TBC"
"Colombia","Colombia",0,"2015-10-12","2015-10-18",7,2015,42,51265841,4045,0,"TBC"
