"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-01-01","2015-01-31",31,2015,1,93772,36,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-02-01","2015-02-28",28,2015,2,93772,53,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-03-01","2015-03-31",31,2015,3,93772,60,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-04-01","2015-04-30",30,2015,4,93772,20,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-05-01","2015-05-31",31,2015,5,93772,46,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-06-01","2015-06-30",30,2015,6,93772,44,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-07-01","2015-07-31",31,2015,7,93772,37,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-08-01","2015-08-31",31,2015,8,93772,55,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-09-01","2015-09-30",30,2015,9,93772,49,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-10-01","2015-10-31",31,2015,10,93772,49,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-11-01","2015-11-30",30,2015,11,93772,50,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2015-12-01","2015-12-31",31,2015,12,93772,34,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-01-01","2016-01-31",31,2016,1,93772,31,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-02-01","2016-02-29",29,2016,2,93772,49,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-03-01","2016-03-31",31,2016,3,93772,57,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-04-01","2016-04-30",30,2016,4,93772,60,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-05-01","2016-05-31",31,2016,5,93772,34,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-06-01","2016-06-30",30,2016,6,93772,43,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-07-01","2016-07-31",31,2016,7,93772,23,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-08-01","2016-08-31",31,2016,8,93772,61,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-09-01","2016-09-30",30,2016,9,93772,38,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-10-01","2016-10-31",31,2016,10,93772,52,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-11-01","2016-11-30",30,2016,11,93772,55,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2016-12-01","2016-12-31",31,2016,12,93772,45,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-01-01","2017-01-31",31,2017,1,93772,42,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-02-01","2017-02-28",28,2017,2,93772,49,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-03-01","2017-03-31",31,2017,3,93772,52,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-04-01","2017-04-30",30,2017,4,93772,41,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-05-01","2017-05-31",31,2017,5,93772,54,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-06-01","2017-06-30",30,2017,6,93772,38,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-07-01","2017-07-31",31,2017,7,93772,43,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-08-01","2017-08-31",31,2017,8,93772,49,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-09-01","2017-09-30",30,2017,9,93772,45,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-10-01","2017-10-31",31,2017,10,93772,68,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-11-01","2017-11-30",30,2017,11,93772,43,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2017-12-01","2017-12-31",31,2017,12,93772,49,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-01-01","2018-01-31",31,2018,1,93772,37,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-02-01","2018-02-28",28,2018,2,93772,40,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-03-01","2018-03-31",31,2018,3,93772,60,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-04-01","2018-04-30",30,2018,4,93772,60,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-05-01","2018-05-31",31,2018,5,93772,58,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-06-01","2018-06-30",30,2018,6,93772,42,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-07-01","2018-07-31",31,2018,7,93772,53,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-08-01","2018-08-31",31,2018,8,93772,48,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-09-01","2018-09-30",30,2018,9,93772,54,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-10-01","2018-10-31",31,2018,10,93772,44,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-11-01","2018-11-30",30,2018,11,93772,42,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2018-12-01","2018-12-31",31,2018,12,93772,43,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-01-01","2019-01-31",31,2019,1,93772,63,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-02-01","2019-02-28",28,2019,2,93772,61,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-03-01","2019-03-31",31,2019,3,93772,45,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-04-01","2019-04-30",30,2019,4,93772,40,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-05-01","2019-05-31",31,2019,5,93772,38,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-06-01","2019-06-30",30,2019,6,93772,63,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-07-01","2019-07-31",31,2019,7,93772,54,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-08-01","2019-08-31",31,2019,8,93772,57,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-09-01","2019-09-30",30,2019,9,93772,51,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-10-01","2019-10-31",31,2019,10,93772,44,0,"TBC"
"Antigua and Barbuda","Antigua and Barbuda",0,"2019-11-01","2019-11-30",30,2019,11,93772,48,0,"TBC"
