"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Switzerland","Switzerland",0,"2010-08-02","2010-08-08",2010,31,8570146,1101,0,"TBC"
"Switzerland","Switzerland",0,"2010-08-09","2010-08-15",2010,32,8570146,1083,0,"TBC"
"Switzerland","Switzerland",0,"2010-08-16","2010-08-22",2010,33,8570146,1053,0,"TBC"
"Switzerland","Switzerland",0,"2010-08-23","2010-08-29",2010,34,8570146,1107,0,"TBC"
"Switzerland","Switzerland",0,"2010-08-30","2010-09-05",2010,35,8570146,1114,0,"TBC"
"Switzerland","Switzerland",0,"2010-09-06","2010-09-12",2010,36,8570146,1190,0,"TBC"
"Switzerland","Switzerland",0,"2010-09-13","2010-09-19",2010,37,8570146,1121,0,"TBC"
"Switzerland","Switzerland",0,"2010-09-20","2010-09-26",2010,38,8570146,1182,0,"TBC"
"Switzerland","Switzerland",0,"2010-09-27","2010-10-03",2010,39,8570146,1220,0,"TBC"
"Switzerland","Switzerland",0,"2010-10-04","2010-10-10",2010,40,8570146,1210,0,"TBC"
"Switzerland","Switzerland",0,"2010-10-11","2010-10-17",2010,41,8570146,1249,0,"TBC"
"Switzerland","Switzerland",0,"2010-10-18","2010-10-24",2010,42,8570146,1159,0,"TBC"
"Switzerland","Switzerland",0,"2010-10-25","2010-10-31",2010,43,8570146,1217,0,"TBC"
"Switzerland","Switzerland",0,"2010-11-01","2010-11-07",2010,44,8570146,1237,0,"TBC"
"Switzerland","Switzerland",0,"2010-11-08","2010-11-14",2010,45,8570146,1223,0,"TBC"
"Switzerland","Switzerland",0,"2010-11-15","2010-11-21",2010,46,8570146,1175,0,"TBC"
"Switzerland","Switzerland",0,"2010-11-22","2010-11-28",2010,47,8570146,1197,0,"TBC"
"Switzerland","Switzerland",0,"2010-11-29","2010-12-05",2010,48,8570146,1215,0,"TBC"
"Switzerland","Switzerland",0,"2010-12-06","2010-12-12",2010,49,8570146,1273,0,"TBC"
"Switzerland","Switzerland",0,"2010-12-13","2010-12-19",2010,50,8570146,1283,0,"TBC"
"Switzerland","Switzerland",0,"2010-12-20","2010-12-26",2010,51,8570146,1269,0,"TBC"
"Switzerland","Switzerland",0,"2010-12-27","2011-01-02",2010,52,8570146,1319,0,"TBC"
"Switzerland","Switzerland",0,"2011-01-03","2011-01-09",2011,1,8570146,1354,0,"TBC"
"Switzerland","Switzerland",0,"2011-01-10","2011-01-16",2011,2,8570146,1290,0,"TBC"
"Switzerland","Switzerland",0,"2011-01-17","2011-01-23",2011,3,8570146,1246,0,"TBC"
"Switzerland","Switzerland",0,"2011-01-24","2011-01-30",2011,4,8570146,1294,0,"TBC"
"Switzerland","Switzerland",0,"2011-01-31","2011-02-06",2011,5,8570146,1268,0,"TBC"
"Switzerland","Switzerland",0,"2011-02-07","2011-02-13",2011,6,8570146,1247,0,"TBC"
"Switzerland","Switzerland",0,"2011-02-14","2011-02-20",2011,7,8570146,1261,0,"TBC"
"Switzerland","Switzerland",0,"2011-02-21","2011-02-27",2011,8,8570146,1273,0,"TBC"
"Switzerland","Switzerland",0,"2011-02-28","2011-03-06",2011,9,8570146,1246,0,"TBC"
"Switzerland","Switzerland",0,"2011-03-07","2011-03-13",2011,10,8570146,1283,0,"TBC"
"Switzerland","Switzerland",0,"2011-03-14","2011-03-20",2011,11,8570146,1245,0,"TBC"
"Switzerland","Switzerland",0,"2011-03-21","2011-03-27",2011,12,8570146,1182,0,"TBC"
"Switzerland","Switzerland",0,"2011-03-28","2011-04-03",2011,13,8570146,1276,0,"TBC"
"Switzerland","Switzerland",0,"2011-04-04","2011-04-10",2011,14,8570146,1219,0,"TBC"
"Switzerland","Switzerland",0,"2011-04-11","2011-04-17",2011,15,8570146,1068,0,"TBC"
"Switzerland","Switzerland",0,"2011-04-18","2011-04-24",2011,16,8570146,1191,0,"TBC"
"Switzerland","Switzerland",0,"2011-04-25","2011-05-01",2011,17,8570146,1158,0,"TBC"
"Switzerland","Switzerland",0,"2011-05-02","2011-05-08",2011,18,8570146,1191,0,"TBC"
"Switzerland","Switzerland",0,"2011-05-09","2011-05-15",2011,19,8570146,1105,0,"TBC"
"Switzerland","Switzerland",0,"2011-05-16","2011-05-22",2011,20,8570146,1107,0,"TBC"
"Switzerland","Switzerland",0,"2011-05-23","2011-05-29",2011,21,8570146,1076,0,"TBC"
"Switzerland","Switzerland",0,"2011-05-30","2011-06-05",2011,22,8570146,1105,0,"TBC"
"Switzerland","Switzerland",0,"2011-06-06","2011-06-12",2011,23,8570146,1066,0,"TBC"
"Switzerland","Switzerland",0,"2011-06-13","2011-06-19",2011,24,8570146,1098,0,"TBC"
"Switzerland","Switzerland",0,"2011-06-20","2011-06-26",2011,25,8570146,1096,0,"TBC"
"Switzerland","Switzerland",0,"2011-06-27","2011-07-03",2011,26,8570146,1141,0,"TBC"
"Switzerland","Switzerland",0,"2011-07-04","2011-07-10",2011,27,8570146,1101,0,"TBC"
"Switzerland","Switzerland",0,"2011-07-11","2011-07-17",2011,28,8570146,1110,0,"TBC"
"Switzerland","Switzerland",0,"2011-07-18","2011-07-24",2011,29,8570146,1087,0,"TBC"
"Switzerland","Switzerland",0,"2011-07-25","2011-07-31",2011,30,8570146,1146,0,"TBC"
"Switzerland","Switzerland",0,"2011-08-01","2011-08-07",2011,31,8570146,1109,0,"TBC"
"Switzerland","Switzerland",0,"2011-08-08","2011-08-14",2011,32,8570146,1083,0,"TBC"
"Switzerland","Switzerland",0,"2011-08-15","2011-08-21",2011,33,8570146,1150,0,"TBC"
"Switzerland","Switzerland",0,"2011-08-22","2011-08-28",2011,34,8570146,1205,0,"TBC"
"Switzerland","Switzerland",0,"2011-08-29","2011-09-04",2011,35,8570146,1125,0,"TBC"
"Switzerland","Switzerland",0,"2011-09-05","2011-09-11",2011,36,8570146,1111,0,"TBC"
"Switzerland","Switzerland",0,"2011-09-12","2011-09-18",2011,37,8570146,1085,0,"TBC"
"Switzerland","Switzerland",0,"2011-09-19","2011-09-25",2011,38,8570146,1113,0,"TBC"
"Switzerland","Switzerland",0,"2011-09-26","2011-10-02",2011,39,8570146,1132,0,"TBC"
"Switzerland","Switzerland",0,"2011-10-03","2011-10-09",2011,40,8570146,1141,0,"TBC"
"Switzerland","Switzerland",0,"2011-10-10","2011-10-16",2011,41,8570146,1196,0,"TBC"
"Switzerland","Switzerland",0,"2011-10-17","2011-10-23",2011,42,8570146,1116,0,"TBC"
"Switzerland","Switzerland",0,"2011-10-24","2011-10-30",2011,43,8570146,1254,0,"TBC"
"Switzerland","Switzerland",0,"2011-10-31","2011-11-06",2011,44,8570146,1186,0,"TBC"
"Switzerland","Switzerland",0,"2011-11-07","2011-11-13",2011,45,8570146,1168,0,"TBC"
"Switzerland","Switzerland",0,"2011-11-14","2011-11-20",2011,46,8570146,1199,0,"TBC"
"Switzerland","Switzerland",0,"2011-11-21","2011-11-27",2011,47,8570146,1223,0,"TBC"
"Switzerland","Switzerland",0,"2011-11-28","2011-12-04",2011,48,8570146,1255,0,"TBC"
"Switzerland","Switzerland",0,"2011-12-05","2011-12-11",2011,49,8570146,1241,0,"TBC"
"Switzerland","Switzerland",0,"2011-12-12","2011-12-18",2011,50,8570146,1281,0,"TBC"
"Switzerland","Switzerland",0,"2011-12-19","2011-12-25",2011,51,8570146,1281,0,"TBC"
"Switzerland","Switzerland",0,"2011-12-26","2012-01-01",2011,52,8570146,1236,0,"TBC"
"Switzerland","Switzerland",0,"2012-01-02","2012-01-08",2012,1,8570146,1349,0,"TBC"
"Switzerland","Switzerland",0,"2012-01-09","2012-01-15",2012,2,8570146,1351,0,"TBC"
"Switzerland","Switzerland",0,"2012-01-16","2012-01-22",2012,3,8570146,1344,0,"TBC"
"Switzerland","Switzerland",0,"2012-01-23","2012-01-29",2012,4,8570146,1337,0,"TBC"
"Switzerland","Switzerland",0,"2012-01-30","2012-02-05",2012,5,8570146,1336,0,"TBC"
"Switzerland","Switzerland",0,"2012-02-06","2012-02-12",2012,6,8570146,1415,0,"TBC"
"Switzerland","Switzerland",0,"2012-02-13","2012-02-19",2012,7,8570146,1424,0,"TBC"
"Switzerland","Switzerland",0,"2012-02-20","2012-02-26",2012,8,8570146,1397,0,"TBC"
"Switzerland","Switzerland",0,"2012-02-27","2012-03-04",2012,9,8570146,1407,0,"TBC"
"Switzerland","Switzerland",0,"2012-03-05","2012-03-11",2012,10,8570146,1327,0,"TBC"
"Switzerland","Switzerland",0,"2012-03-12","2012-03-18",2012,11,8570146,1392,0,"TBC"
"Switzerland","Switzerland",0,"2012-03-19","2012-03-25",2012,12,8570146,1228,0,"TBC"
"Switzerland","Switzerland",0,"2012-03-26","2012-04-01",2012,13,8570146,1308,0,"TBC"
"Switzerland","Switzerland",0,"2012-04-02","2012-04-08",2012,14,8570146,1284,0,"TBC"
"Switzerland","Switzerland",0,"2012-04-09","2012-04-15",2012,15,8570146,1274,0,"TBC"
"Switzerland","Switzerland",0,"2012-04-16","2012-04-22",2012,16,8570146,1207,0,"TBC"
"Switzerland","Switzerland",0,"2012-04-23","2012-04-29",2012,17,8570146,1295,0,"TBC"
"Switzerland","Switzerland",0,"2012-04-30","2012-05-06",2012,18,8570146,1154,0,"TBC"
"Switzerland","Switzerland",0,"2012-05-07","2012-05-13",2012,19,8570146,1174,0,"TBC"
"Switzerland","Switzerland",0,"2012-05-14","2012-05-20",2012,20,8570146,1102,0,"TBC"
"Switzerland","Switzerland",0,"2012-05-21","2012-05-27",2012,21,8570146,1096,0,"TBC"
"Switzerland","Switzerland",0,"2012-05-28","2012-06-03",2012,22,8570146,1128,0,"TBC"
"Switzerland","Switzerland",0,"2012-06-04","2012-06-10",2012,23,8570146,1035,0,"TBC"
"Switzerland","Switzerland",0,"2012-06-11","2012-06-17",2012,24,8570146,1168,0,"TBC"
"Switzerland","Switzerland",0,"2012-06-18","2012-06-24",2012,25,8570146,1141,0,"TBC"
"Switzerland","Switzerland",0,"2012-06-25","2012-07-01",2012,26,8570146,1135,0,"TBC"
"Switzerland","Switzerland",0,"2012-07-02","2012-07-08",2012,27,8570146,1097,0,"TBC"
"Switzerland","Switzerland",0,"2012-07-09","2012-07-15",2012,28,8570146,1103,0,"TBC"
"Switzerland","Switzerland",0,"2012-07-16","2012-07-22",2012,29,8570146,1073,0,"TBC"
"Switzerland","Switzerland",0,"2012-07-23","2012-07-29",2012,30,8570146,1142,0,"TBC"
"Switzerland","Switzerland",0,"2012-07-30","2012-08-05",2012,31,8570146,1122,0,"TBC"
"Switzerland","Switzerland",0,"2012-08-06","2012-08-12",2012,32,8570146,1024,0,"TBC"
"Switzerland","Switzerland",0,"2012-08-13","2012-08-19",2012,33,8570146,1118,0,"TBC"
"Switzerland","Switzerland",0,"2012-08-20","2012-08-26",2012,34,8570146,1180,0,"TBC"
"Switzerland","Switzerland",0,"2012-08-27","2012-09-02",2012,35,8570146,1081,0,"TBC"
"Switzerland","Switzerland",0,"2012-09-03","2012-09-09",2012,36,8570146,1127,0,"TBC"
"Switzerland","Switzerland",0,"2012-09-10","2012-09-16",2012,37,8570146,1159,0,"TBC"
"Switzerland","Switzerland",0,"2012-09-17","2012-09-23",2012,38,8570146,1173,0,"TBC"
"Switzerland","Switzerland",0,"2012-09-24","2012-09-30",2012,39,8570146,1155,0,"TBC"
"Switzerland","Switzerland",0,"2012-10-01","2012-10-07",2012,40,8570146,1237,0,"TBC"
"Switzerland","Switzerland",0,"2012-10-08","2012-10-14",2012,41,8570146,1180,0,"TBC"
"Switzerland","Switzerland",0,"2012-10-15","2012-10-21",2012,42,8570146,1142,0,"TBC"
"Switzerland","Switzerland",0,"2012-10-22","2012-10-28",2012,43,8570146,1245,0,"TBC"
"Switzerland","Switzerland",0,"2012-10-29","2012-11-04",2012,44,8570146,1173,0,"TBC"
"Switzerland","Switzerland",0,"2012-11-05","2012-11-11",2012,45,8570146,1184,0,"TBC"
"Switzerland","Switzerland",0,"2012-11-12","2012-11-18",2012,46,8570146,1207,0,"TBC"
"Switzerland","Switzerland",0,"2012-11-19","2012-11-25",2012,47,8570146,1265,0,"TBC"
"Switzerland","Switzerland",0,"2012-11-26","2012-12-02",2012,48,8570146,1210,0,"TBC"
"Switzerland","Switzerland",0,"2012-12-03","2012-12-09",2012,49,8570146,1263,0,"TBC"
"Switzerland","Switzerland",0,"2012-12-10","2012-12-16",2012,50,8570146,1266,0,"TBC"
"Switzerland","Switzerland",0,"2012-12-17","2012-12-23",2012,51,8570146,1272,0,"TBC"
"Switzerland","Switzerland",0,"2012-12-24","2012-12-30",2012,52,8570146,1342,0,"TBC"
"Switzerland","Switzerland",0,"2012-12-31","2013-01-06",2012,53,8570146,1287,0,"TBC"
"Switzerland","Switzerland",0,"2013-01-07","2013-01-13",2013,1,8570146,1412,0,"TBC"
"Switzerland","Switzerland",0,"2013-01-14","2013-01-20",2013,2,8570146,1395,0,"TBC"
"Switzerland","Switzerland",0,"2013-01-21","2013-01-27",2013,3,8570146,1404,0,"TBC"
"Switzerland","Switzerland",0,"2013-01-28","2013-02-03",2013,4,8570146,1430,0,"TBC"
"Switzerland","Switzerland",0,"2013-02-04","2013-02-10",2013,5,8570146,1451,0,"TBC"
"Switzerland","Switzerland",0,"2013-02-11","2013-02-17",2013,6,8570146,1496,0,"TBC"
"Switzerland","Switzerland",0,"2013-02-18","2013-02-24",2013,7,8570146,1423,0,"TBC"
"Switzerland","Switzerland",0,"2013-02-25","2013-03-03",2013,8,8570146,1461,0,"TBC"
"Switzerland","Switzerland",0,"2013-03-04","2013-03-10",2013,9,8570146,1456,0,"TBC"
"Switzerland","Switzerland",0,"2013-03-11","2013-03-17",2013,10,8570146,1419,0,"TBC"
"Switzerland","Switzerland",0,"2013-03-18","2013-03-24",2013,11,8570146,1349,0,"TBC"
"Switzerland","Switzerland",0,"2013-03-25","2013-03-31",2013,12,8570146,1352,0,"TBC"
"Switzerland","Switzerland",0,"2013-04-01","2013-04-07",2013,13,8570146,1317,0,"TBC"
"Switzerland","Switzerland",0,"2013-04-08","2013-04-14",2013,14,8570146,1268,0,"TBC"
"Switzerland","Switzerland",0,"2013-04-15","2013-04-21",2013,15,8570146,1213,0,"TBC"
"Switzerland","Switzerland",0,"2013-04-22","2013-04-28",2013,16,8570146,1245,0,"TBC"
"Switzerland","Switzerland",0,"2013-04-29","2013-05-05",2013,17,8570146,1152,0,"TBC"
"Switzerland","Switzerland",0,"2013-05-06","2013-05-12",2013,18,8570146,1105,0,"TBC"
"Switzerland","Switzerland",0,"2013-05-13","2013-05-19",2013,19,8570146,1154,0,"TBC"
"Switzerland","Switzerland",0,"2013-05-20","2013-05-26",2013,20,8570146,1101,0,"TBC"
"Switzerland","Switzerland",0,"2013-05-27","2013-06-02",2013,21,8570146,1119,0,"TBC"
"Switzerland","Switzerland",0,"2013-06-03","2013-06-09",2013,22,8570146,1139,0,"TBC"
"Switzerland","Switzerland",0,"2013-06-10","2013-06-16",2013,23,8570146,1174,0,"TBC"
"Switzerland","Switzerland",0,"2013-06-17","2013-06-23",2013,24,8570146,1171,0,"TBC"
"Switzerland","Switzerland",0,"2013-06-24","2013-06-30",2013,25,8570146,1100,0,"TBC"
"Switzerland","Switzerland",0,"2013-07-01","2013-07-07",2013,26,8570146,1165,0,"TBC"
"Switzerland","Switzerland",0,"2013-07-08","2013-07-14",2013,27,8570146,1099,0,"TBC"
"Switzerland","Switzerland",0,"2013-07-15","2013-07-21",2013,28,8570146,1173,0,"TBC"
"Switzerland","Switzerland",0,"2013-07-22","2013-07-28",2013,29,8570146,1196,0,"TBC"
"Switzerland","Switzerland",0,"2013-07-29","2013-08-04",2013,30,8570146,1141,0,"TBC"
"Switzerland","Switzerland",0,"2013-08-05","2013-08-11",2013,31,8570146,1084,0,"TBC"
"Switzerland","Switzerland",0,"2013-08-12","2013-08-18",2013,32,8570146,1178,0,"TBC"
"Switzerland","Switzerland",0,"2013-08-19","2013-08-25",2013,33,8570146,1124,0,"TBC"
"Switzerland","Switzerland",0,"2013-08-26","2013-09-01",2013,34,8570146,1163,0,"TBC"
"Switzerland","Switzerland",0,"2013-09-02","2013-09-08",2013,35,8570146,1158,0,"TBC"
"Switzerland","Switzerland",0,"2013-09-09","2013-09-15",2013,36,8570146,1106,0,"TBC"
"Switzerland","Switzerland",0,"2013-09-16","2013-09-22",2013,37,8570146,1160,0,"TBC"
"Switzerland","Switzerland",0,"2013-09-23","2013-09-29",2013,38,8570146,1168,0,"TBC"
"Switzerland","Switzerland",0,"2013-09-30","2013-10-06",2013,39,8570146,1115,0,"TBC"
"Switzerland","Switzerland",0,"2013-10-07","2013-10-13",2013,40,8570146,1145,0,"TBC"
"Switzerland","Switzerland",0,"2013-10-14","2013-10-20",2013,41,8570146,1142,0,"TBC"
"Switzerland","Switzerland",0,"2013-10-21","2013-10-27",2013,42,8570146,1205,0,"TBC"
"Switzerland","Switzerland",0,"2013-10-28","2013-11-03",2013,43,8570146,1196,0,"TBC"
"Switzerland","Switzerland",0,"2013-11-04","2013-11-10",2013,44,8570146,1203,0,"TBC"
"Switzerland","Switzerland",0,"2013-11-11","2013-11-17",2013,45,8570146,1168,0,"TBC"
"Switzerland","Switzerland",0,"2013-11-18","2013-11-24",2013,46,8570146,1240,0,"TBC"
"Switzerland","Switzerland",0,"2013-11-25","2013-12-01",2013,47,8570146,1214,0,"TBC"
"Switzerland","Switzerland",0,"2013-12-02","2013-12-08",2013,48,8570146,1329,0,"TBC"
"Switzerland","Switzerland",0,"2013-12-09","2013-12-15",2013,49,8570146,1256,0,"TBC"
"Switzerland","Switzerland",0,"2013-12-16","2013-12-22",2013,50,8570146,1221,0,"TBC"
"Switzerland","Switzerland",0,"2013-12-23","2013-12-29",2013,51,8570146,1275,0,"TBC"
"Switzerland","Switzerland",0,"2013-12-30","2014-01-05",2013,52,8570146,1309,0,"TBC"
"Switzerland","Switzerland",0,"2014-01-06","2014-01-12",2014,1,8570146,1286,0,"TBC"
"Switzerland","Switzerland",0,"2014-01-13","2014-01-19",2014,2,8570146,1312,0,"TBC"
"Switzerland","Switzerland",0,"2014-01-20","2014-01-26",2014,3,8570146,1315,0,"TBC"
"Switzerland","Switzerland",0,"2014-01-27","2014-02-02",2014,4,8570146,1313,0,"TBC"
"Switzerland","Switzerland",0,"2014-02-03","2014-02-09",2014,5,8570146,1275,0,"TBC"
"Switzerland","Switzerland",0,"2014-02-10","2014-02-16",2014,6,8570146,1300,0,"TBC"
"Switzerland","Switzerland",0,"2014-02-17","2014-02-23",2014,7,8570146,1349,0,"TBC"
"Switzerland","Switzerland",0,"2014-02-24","2014-03-02",2014,8,8570146,1358,0,"TBC"
"Switzerland","Switzerland",0,"2014-03-03","2014-03-09",2014,9,8570146,1335,0,"TBC"
"Switzerland","Switzerland",0,"2014-03-10","2014-03-16",2014,10,8570146,1292,0,"TBC"
"Switzerland","Switzerland",0,"2014-03-17","2014-03-23",2014,11,8570146,1286,0,"TBC"
"Switzerland","Switzerland",0,"2014-03-24","2014-03-30",2014,12,8570146,1209,0,"TBC"
"Switzerland","Switzerland",0,"2014-03-31","2014-04-06",2014,13,8570146,1224,0,"TBC"
"Switzerland","Switzerland",0,"2014-04-07","2014-04-13",2014,14,8570146,1212,0,"TBC"
"Switzerland","Switzerland",0,"2014-04-14","2014-04-20",2014,15,8570146,1190,0,"TBC"
"Switzerland","Switzerland",0,"2014-04-21","2014-04-27",2014,16,8570146,1136,0,"TBC"
"Switzerland","Switzerland",0,"2014-04-28","2014-05-04",2014,17,8570146,1188,0,"TBC"
"Switzerland","Switzerland",0,"2014-05-05","2014-05-11",2014,18,8570146,1209,0,"TBC"
"Switzerland","Switzerland",0,"2014-05-12","2014-05-18",2014,19,8570146,1135,0,"TBC"
"Switzerland","Switzerland",0,"2014-05-19","2014-05-25",2014,20,8570146,1153,0,"TBC"
"Switzerland","Switzerland",0,"2014-05-26","2014-06-01",2014,21,8570146,1124,0,"TBC"
"Switzerland","Switzerland",0,"2014-06-02","2014-06-08",2014,22,8570146,1097,0,"TBC"
"Switzerland","Switzerland",0,"2014-06-09","2014-06-15",2014,23,8570146,1215,0,"TBC"
"Switzerland","Switzerland",0,"2014-06-16","2014-06-22",2014,24,8570146,1080,0,"TBC"
"Switzerland","Switzerland",0,"2014-06-23","2014-06-29",2014,25,8570146,1079,0,"TBC"
"Switzerland","Switzerland",0,"2014-06-30","2014-07-06",2014,26,8570146,1156,0,"TBC"
"Switzerland","Switzerland",0,"2014-07-07","2014-07-13",2014,27,8570146,1077,0,"TBC"
"Switzerland","Switzerland",0,"2014-07-14","2014-07-20",2014,28,8570146,1181,0,"TBC"
"Switzerland","Switzerland",0,"2014-07-21","2014-07-27",2014,29,8570146,1136,0,"TBC"
"Switzerland","Switzerland",0,"2014-07-28","2014-08-03",2014,30,8570146,1161,0,"TBC"
"Switzerland","Switzerland",0,"2014-08-04","2014-08-10",2014,31,8570146,1054,0,"TBC"
"Switzerland","Switzerland",0,"2014-08-11","2014-08-17",2014,32,8570146,1107,0,"TBC"
"Switzerland","Switzerland",0,"2014-08-18","2014-08-24",2014,33,8570146,1103,0,"TBC"
"Switzerland","Switzerland",0,"2014-08-25","2014-08-31",2014,34,8570146,1177,0,"TBC"
"Switzerland","Switzerland",0,"2014-09-01","2014-09-07",2014,35,8570146,1151,0,"TBC"
"Switzerland","Switzerland",0,"2014-09-08","2014-09-14",2014,36,8570146,1132,0,"TBC"
"Switzerland","Switzerland",0,"2014-09-15","2014-09-21",2014,37,8570146,1115,0,"TBC"
"Switzerland","Switzerland",0,"2014-09-22","2014-09-28",2014,38,8570146,1135,0,"TBC"
"Switzerland","Switzerland",0,"2014-09-29","2014-10-05",2014,39,8570146,1189,0,"TBC"
"Switzerland","Switzerland",0,"2014-10-06","2014-10-12",2014,40,8570146,1208,0,"TBC"
"Switzerland","Switzerland",0,"2014-10-13","2014-10-19",2014,41,8570146,1169,0,"TBC"
"Switzerland","Switzerland",0,"2014-10-20","2014-10-26",2014,42,8570146,1244,0,"TBC"
"Switzerland","Switzerland",0,"2014-10-27","2014-11-02",2014,43,8570146,1218,0,"TBC"
"Switzerland","Switzerland",0,"2014-11-03","2014-11-09",2014,44,8570146,1266,0,"TBC"
"Switzerland","Switzerland",0,"2014-11-10","2014-11-16",2014,45,8570146,1299,0,"TBC"
"Switzerland","Switzerland",0,"2014-11-17","2014-11-23",2014,46,8570146,1293,0,"TBC"
"Switzerland","Switzerland",0,"2014-11-24","2014-11-30",2014,47,8570146,1283,0,"TBC"
"Switzerland","Switzerland",0,"2014-12-01","2014-12-07",2014,48,8570146,1294,0,"TBC"
"Switzerland","Switzerland",0,"2014-12-08","2014-12-14",2014,49,8570146,1251,0,"TBC"
"Switzerland","Switzerland",0,"2014-12-15","2014-12-21",2014,50,8570146,1333,0,"TBC"
"Switzerland","Switzerland",0,"2014-12-22","2014-12-28",2014,51,8570146,1332,0,"TBC"
"Switzerland","Switzerland",0,"2014-12-29","2015-01-04",2014,52,8570146,1402,0,"TBC"
"Switzerland","Switzerland",0,"2015-01-05","2015-01-11",2015,1,8570146,1483,0,"TBC"
"Switzerland","Switzerland",0,"2015-01-12","2015-01-18",2015,2,8570146,1510,0,"TBC"
"Switzerland","Switzerland",0,"2015-01-19","2015-01-25",2015,3,8570146,1473,0,"TBC"
"Switzerland","Switzerland",0,"2015-01-26","2015-02-01",2015,4,8570146,1581,0,"TBC"
"Switzerland","Switzerland",0,"2015-02-02","2015-02-08",2015,5,8570146,1646,0,"TBC"
"Switzerland","Switzerland",0,"2015-02-09","2015-02-15",2015,6,8570146,1795,0,"TBC"
"Switzerland","Switzerland",0,"2015-02-16","2015-02-22",2015,7,8570146,1756,0,"TBC"
"Switzerland","Switzerland",0,"2015-02-23","2015-03-01",2015,8,8570146,1715,0,"TBC"
"Switzerland","Switzerland",0,"2015-03-02","2015-03-08",2015,9,8570146,1543,0,"TBC"
"Switzerland","Switzerland",0,"2015-03-09","2015-03-15",2015,10,8570146,1530,0,"TBC"
"Switzerland","Switzerland",0,"2015-03-16","2015-03-22",2015,11,8570146,1424,0,"TBC"
"Switzerland","Switzerland",0,"2015-03-23","2015-03-29",2015,12,8570146,1282,0,"TBC"
"Switzerland","Switzerland",0,"2015-03-30","2015-04-05",2015,13,8570146,1290,0,"TBC"
"Switzerland","Switzerland",0,"2015-04-06","2015-04-12",2015,14,8570146,1220,0,"TBC"
"Switzerland","Switzerland",0,"2015-04-13","2015-04-19",2015,15,8570146,1277,0,"TBC"
"Switzerland","Switzerland",0,"2015-04-20","2015-04-26",2015,16,8570146,1206,0,"TBC"
"Switzerland","Switzerland",0,"2015-04-27","2015-05-03",2015,17,8570146,1264,0,"TBC"
