"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Denmark","Denmark",0,"2014-12-29","2015-01-04",7,2015,1,5882259,1127,0,"TBC"
"Denmark","Denmark",0,"2015-01-05","2015-01-11",7,2015,2,5882259,1108,0,"TBC"
"Denmark","Denmark",0,"2015-01-12","2015-01-18",7,2015,3,5882259,1093,0,"TBC"
"Denmark","Denmark",0,"2015-01-19","2015-01-25",7,2015,4,5882259,1068,0,"TBC"
"Denmark","Denmark",0,"2015-01-26","2015-02-01",7,2015,5,5882259,1086,0,"TBC"
"Denmark","Denmark",0,"2015-02-02","2015-02-08",7,2015,6,5882259,1118,0,"TBC"
"Denmark","Denmark",0,"2015-02-09","2015-02-15",7,2015,7,5882259,1106,0,"TBC"
"Denmark","Denmark",0,"2015-02-16","2015-02-22",7,2015,8,5882259,1131,0,"TBC"
"Denmark","Denmark",0,"2015-02-23","2015-03-01",7,2015,9,5882259,1177,0,"TBC"
"Denmark","Denmark",0,"2015-03-02","2015-03-08",7,2015,10,5882259,1210,0,"TBC"
"Denmark","Denmark",0,"2015-03-09","2015-03-15",7,2015,11,5882259,1184,0,"TBC"
"Denmark","Denmark",0,"2015-03-16","2015-03-22",7,2015,12,5882259,1086,0,"TBC"
"Denmark","Denmark",0,"2015-03-23","2015-03-29",7,2015,13,5882259,1093,0,"TBC"
"Denmark","Denmark",0,"2015-03-30","2015-04-05",7,2015,14,5882259,1044,0,"TBC"
"Denmark","Denmark",0,"2015-04-06","2015-04-12",7,2015,15,5882259,1081,0,"TBC"
"Denmark","Denmark",0,"2015-04-13","2015-04-19",7,2015,16,5882259,1052,0,"TBC"
"Denmark","Denmark",0,"2015-04-20","2015-04-26",7,2015,17,5882259,934,0,"TBC"
"Denmark","Denmark",0,"2015-04-27","2015-05-03",7,2015,18,5882259,996,0,"TBC"
"Denmark","Denmark",0,"2015-05-04","2015-05-10",7,2015,19,5882259,978,0,"TBC"
"Denmark","Denmark",0,"2015-05-11","2015-05-17",7,2015,20,5882259,921,0,"TBC"
"Denmark","Denmark",0,"2015-05-18","2015-05-24",7,2015,21,5882259,974,0,"TBC"
"Denmark","Denmark",0,"2015-05-25","2015-05-31",7,2015,22,5882259,977,0,"TBC"
"Denmark","Denmark",0,"2015-06-01","2015-06-07",7,2015,23,5882259,959,0,"TBC"
"Denmark","Denmark",0,"2015-06-08","2015-06-14",7,2015,24,5882259,1017,0,"TBC"
"Denmark","Denmark",0,"2015-06-15","2015-06-21",7,2015,25,5882259,913,0,"TBC"
"Denmark","Denmark",0,"2015-06-22","2015-06-28",7,2015,26,5882259,897,0,"TBC"
"Denmark","Denmark",0,"2015-06-29","2015-07-05",7,2015,27,5882259,942,0,"TBC"
"Denmark","Denmark",0,"2015-07-06","2015-07-12",7,2015,28,5882259,951,0,"TBC"
"Denmark","Denmark",0,"2015-07-13","2015-07-19",7,2015,29,5882259,917,0,"TBC"
"Denmark","Denmark",0,"2015-07-20","2015-07-26",7,2015,30,5882259,951,0,"TBC"
"Denmark","Denmark",0,"2015-07-27","2015-08-02",7,2015,31,5882259,947,0,"TBC"
"Denmark","Denmark",0,"2015-08-03","2015-08-09",7,2015,32,5882259,929,0,"TBC"
"Denmark","Denmark",0,"2015-08-10","2015-08-16",7,2015,33,5882259,953,0,"TBC"
"Denmark","Denmark",0,"2015-08-17","2015-08-23",7,2015,34,5882259,926,0,"TBC"
"Denmark","Denmark",0,"2015-08-24","2015-08-30",7,2015,35,5882259,901,0,"TBC"
"Denmark","Denmark",0,"2015-08-31","2015-09-06",7,2015,36,5882259,879,0,"TBC"
"Denmark","Denmark",0,"2015-09-07","2015-09-13",7,2015,37,5882259,913,0,"TBC"
"Denmark","Denmark",0,"2015-09-14","2015-09-20",7,2015,38,5882259,942,0,"TBC"
"Denmark","Denmark",0,"2015-09-21","2015-09-27",7,2015,39,5882259,963,0,"TBC"
"Denmark","Denmark",0,"2015-09-28","2015-10-04",7,2015,40,5882259,959,0,"TBC"
"Denmark","Denmark",0,"2015-10-05","2015-10-11",7,2015,41,5882259,927,0,"TBC"
"Denmark","Denmark",0,"2015-10-12","2015-10-18",7,2015,42,5882259,948,0,"TBC"
"Denmark","Denmark",0,"2015-10-19","2015-10-25",7,2015,43,5882259,997,0,"TBC"
"Denmark","Denmark",0,"2015-10-26","2015-11-01",7,2015,44,5882259,993,0,"TBC"
"Denmark","Denmark",0,"2015-11-02","2015-11-08",7,2015,45,5882259,971,0,"TBC"
"Denmark","Denmark",0,"2015-11-09","2015-11-15",7,2015,46,5882259,985,0,"TBC"
"Denmark","Denmark",0,"2015-11-16","2015-11-22",7,2015,47,5882259,986,0,"TBC"
"Denmark","Denmark",0,"2015-11-23","2015-11-29",7,2015,48,5882259,1083,0,"TBC"
"Denmark","Denmark",0,"2015-11-30","2015-12-06",7,2015,49,5882259,1105,0,"TBC"
"Denmark","Denmark",0,"2015-12-07","2015-12-13",7,2015,50,5882259,1033,0,"TBC"
"Denmark","Denmark",0,"2015-12-14","2015-12-20",7,2015,51,5882259,1024,0,"TBC"
"Denmark","Denmark",0,"2015-12-21","2015-12-27",7,2015,52,5882259,994,0,"TBC"
