"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Tunisia","Tunisia",0,"2015-01-01","2015-01-31",31,2015,1,12356116,7522,0,"TBC"
"Tunisia","Tunisia",0,"2015-02-01","2015-02-28",28,2015,2,12356116,7184,0,"TBC"
"Tunisia","Tunisia",0,"2015-03-01","2015-03-31",31,2015,3,12356116,6932,0,"TBC"
"Tunisia","Tunisia",0,"2015-04-01","2015-04-30",30,2015,4,12356116,5450,0,"TBC"
"Tunisia","Tunisia",0,"2015-05-01","2015-05-31",31,2015,5,12356116,4923,0,"TBC"
"Tunisia","Tunisia",0,"2015-06-01","2015-06-30",30,2015,6,12356116,4788,0,"TBC"
"Tunisia","Tunisia",0,"2015-07-01","2015-07-31",31,2015,7,12356116,5342,0,"TBC"
"Tunisia","Tunisia",0,"2015-08-01","2015-08-31",31,2015,8,12356116,5769,0,"TBC"
"Tunisia","Tunisia",0,"2015-09-01","2015-09-30",30,2015,9,12356116,4998,0,"TBC"
"Tunisia","Tunisia",0,"2015-10-01","2015-10-31",31,2015,10,12356116,5321,0,"TBC"
"Tunisia","Tunisia",0,"2015-11-01","2015-11-30",30,2015,11,12356116,5365,0,"TBC"
"Tunisia","Tunisia",0,"2015-12-01","2015-12-31",31,2015,12,12356116,6050,0,"TBC"
"Tunisia","Tunisia",0,"2016-01-01","2016-01-31",31,2016,1,12356116,6514,0,"TBC"
"Tunisia","Tunisia",0,"2016-02-01","2016-02-29",29,2016,2,12356116,6011,0,"TBC"
"Tunisia","Tunisia",0,"2016-03-01","2016-03-31",31,2016,3,12356116,6661,0,"TBC"
"Tunisia","Tunisia",0,"2016-04-01","2016-04-30",30,2016,4,12356116,5164,0,"TBC"
"Tunisia","Tunisia",0,"2016-05-01","2016-05-31",31,2016,5,12356116,5239,0,"TBC"
"Tunisia","Tunisia",0,"2016-06-01","2016-06-30",30,2016,6,12356116,4656,0,"TBC"
"Tunisia","Tunisia",0,"2016-07-01","2016-07-31",31,2016,7,12356116,5311,0,"TBC"
"Tunisia","Tunisia",0,"2016-08-01","2016-08-31",31,2016,8,12356116,5130,0,"TBC"
"Tunisia","Tunisia",0,"2016-09-01","2016-09-30",30,2016,9,12356116,4767,0,"TBC"
"Tunisia","Tunisia",0,"2016-10-01","2016-10-31",31,2016,10,12356116,5086,0,"TBC"
"Tunisia","Tunisia",0,"2016-11-01","2016-11-30",30,2016,11,12356116,5619,0,"TBC"
"Tunisia","Tunisia",0,"2016-12-01","2016-12-31",31,2016,12,12356116,6138,0,"TBC"
"Tunisia","Tunisia",0,"2017-01-01","2017-01-31",31,2017,1,12356116,9155,0,"TBC"
"Tunisia","Tunisia",0,"2017-02-01","2017-02-28",28,2017,2,12356116,7259,0,"TBC"
"Tunisia","Tunisia",0,"2017-03-01","2017-03-31",31,2017,3,12356116,6394,0,"TBC"
"Tunisia","Tunisia",0,"2017-04-01","2017-04-30",30,2017,4,12356116,5415,0,"TBC"
"Tunisia","Tunisia",0,"2017-05-01","2017-05-31",31,2017,5,12356116,5377,0,"TBC"
"Tunisia","Tunisia",0,"2017-06-01","2017-06-30",30,2017,6,12356116,4942,0,"TBC"
