"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Australia","Australia",0,"2014-12-29","2015-01-04",7,2015,1,26177410,2925,0,"TBC"
"Australia","Australia",0,"2015-01-05","2015-01-11",7,2015,2,26177410,2772,0,"TBC"
"Australia","Australia",0,"2015-01-12","2015-01-18",7,2015,3,26177410,2771,0,"TBC"
"Australia","Australia",0,"2015-01-19","2015-01-25",7,2015,4,26177410,2768,0,"TBC"
"Australia","Australia",0,"2015-01-26","2015-02-01",7,2015,5,26177410,2680,0,"TBC"
"Australia","Australia",0,"2015-02-02","2015-02-08",7,2015,6,26177410,2879,0,"TBC"
"Australia","Australia",0,"2015-02-09","2015-02-15",7,2015,7,26177410,2749,0,"TBC"
"Australia","Australia",0,"2015-02-16","2015-02-22",7,2015,8,26177410,2741,0,"TBC"
"Australia","Australia",0,"2015-02-23","2015-03-01",7,2015,9,26177410,2788,0,"TBC"
"Australia","Australia",0,"2015-03-02","2015-03-08",7,2015,10,26177410,2846,0,"TBC"
"Australia","Australia",0,"2015-03-09","2015-03-15",7,2015,11,26177410,2738,0,"TBC"
"Australia","Australia",0,"2015-03-16","2015-03-22",7,2015,12,26177410,2829,0,"TBC"
"Australia","Australia",0,"2015-03-23","2015-03-29",7,2015,13,26177410,2812,0,"TBC"
"Australia","Australia",0,"2015-03-30","2015-04-05",7,2015,14,26177410,2849,0,"TBC"
"Australia","Australia",0,"2015-04-06","2015-04-12",7,2015,15,26177410,2962,0,"TBC"
"Australia","Australia",0,"2015-04-13","2015-04-19",7,2015,16,26177410,2877,0,"TBC"
"Australia","Australia",0,"2015-04-20","2015-04-26",7,2015,17,26177410,2997,0,"TBC"
"Australia","Australia",0,"2015-04-27","2015-05-03",7,2015,18,26177410,3042,0,"TBC"
"Australia","Australia",0,"2015-05-04","2015-05-10",7,2015,19,26177410,3082,0,"TBC"
"Australia","Australia",0,"2015-05-11","2015-05-17",7,2015,20,26177410,3074,0,"TBC"
"Australia","Australia",0,"2015-05-18","2015-05-24",7,2015,21,26177410,2990,0,"TBC"
"Australia","Australia",0,"2015-05-25","2015-05-31",7,2015,22,26177410,3033,0,"TBC"
"Australia","Australia",0,"2015-06-01","2015-06-07",7,2015,23,26177410,3112,0,"TBC"
"Australia","Australia",0,"2015-06-08","2015-06-14",7,2015,24,26177410,3139,0,"TBC"
"Australia","Australia",0,"2015-06-15","2015-06-21",7,2015,25,26177410,3091,0,"TBC"
"Australia","Australia",0,"2015-06-22","2015-06-28",7,2015,26,26177410,3157,0,"TBC"
"Australia","Australia",0,"2015-06-29","2015-07-05",7,2015,27,26177410,3222,0,"TBC"
"Australia","Australia",0,"2015-07-06","2015-07-12",7,2015,28,26177410,3356,0,"TBC"
"Australia","Australia",0,"2015-07-13","2015-07-19",7,2015,29,26177410,3347,0,"TBC"
"Australia","Australia",0,"2015-07-20","2015-07-26",7,2015,30,26177410,3362,0,"TBC"
"Australia","Australia",0,"2015-07-27","2015-08-02",7,2015,31,26177410,3399,0,"TBC"
"Australia","Australia",0,"2015-08-03","2015-08-09",7,2015,32,26177410,3399,0,"TBC"
"Australia","Australia",0,"2015-08-10","2015-08-16",7,2015,33,26177410,3468,0,"TBC"
"Australia","Australia",0,"2015-08-17","2015-08-23",7,2015,34,26177410,3532,0,"TBC"
"Australia","Australia",0,"2015-08-24","2015-08-30",7,2015,35,26177410,3359,0,"TBC"
"Australia","Australia",0,"2015-08-31","2015-09-06",7,2015,36,26177410,3478,0,"TBC"
"Australia","Australia",0,"2015-09-07","2015-09-13",7,2015,37,26177410,3359,0,"TBC"
"Australia","Australia",0,"2015-09-14","2015-09-20",7,2015,38,26177410,3310,0,"TBC"
"Australia","Australia",0,"2015-09-21","2015-09-27",7,2015,39,26177410,3152,0,"TBC"
"Australia","Australia",0,"2015-09-28","2015-10-04",7,2015,40,26177410,3109,0,"TBC"
"Australia","Australia",0,"2015-10-05","2015-10-11",7,2015,41,26177410,3069,0,"TBC"
"Australia","Australia",0,"2015-10-12","2015-10-18",7,2015,42,26177410,2991,0,"TBC"
"Australia","Australia",0,"2015-10-19","2015-10-25",7,2015,43,26177410,2916,0,"TBC"
"Australia","Australia",0,"2015-10-26","2015-11-01",7,2015,44,26177410,2899,0,"TBC"
"Australia","Australia",0,"2015-11-02","2015-11-08",7,2015,45,26177410,2891,0,"TBC"
"Australia","Australia",0,"2015-11-09","2015-11-15",7,2015,46,26177410,2775,0,"TBC"
"Australia","Australia",0,"2015-11-16","2015-11-22",7,2015,47,26177410,2878,0,"TBC"
"Australia","Australia",0,"2015-11-23","2015-11-29",7,2015,48,26177410,2866,0,"TBC"
"Australia","Australia",0,"2015-11-30","2015-12-06",7,2015,49,26177410,2815,0,"TBC"
"Australia","Australia",0,"2015-12-07","2015-12-13",7,2015,50,26177410,2888,0,"TBC"
"Australia","Australia",0,"2015-12-14","2015-12-20",7,2015,51,26177410,2811,0,"TBC"
"Australia","Australia",0,"2015-12-21","2015-12-27",7,2015,52,26177410,2730,0,"TBC"
"Australia","Australia",0,"2015-12-28","2016-01-03",7,2015,53,26177410,2832,0,"TBC"
"Australia","Australia",0,"2016-01-04","2016-01-10",7,2016,1,26177410,2799,0,"TBC"
"Australia","Australia",0,"2016-01-11","2016-01-17",7,2016,2,26177410,2879,0,"TBC"
"Australia","Australia",0,"2016-01-18","2016-01-24",7,2016,3,26177410,2841,0,"TBC"
"Australia","Australia",0,"2016-01-25","2016-01-31",7,2016,4,26177410,2678,0,"TBC"
"Australia","Australia",0,"2016-02-01","2016-02-07",7,2016,5,26177410,2825,0,"TBC"
"Australia","Australia",0,"2016-02-08","2016-02-14",7,2016,6,26177410,2736,0,"TBC"
"Australia","Australia",0,"2016-02-15","2016-02-21",7,2016,7,26177410,2747,0,"TBC"
"Australia","Australia",0,"2016-02-22","2016-02-28",7,2016,8,26177410,2773,0,"TBC"
"Australia","Australia",0,"2016-02-29","2016-03-06",7,2016,9,26177410,2738,0,"TBC"
"Australia","Australia",0,"2016-03-07","2016-03-13",7,2016,10,26177410,2822,0,"TBC"
"Australia","Australia",0,"2016-03-14","2016-03-20",7,2016,11,26177410,2769,0,"TBC"
"Australia","Australia",0,"2016-03-21","2016-03-27",7,2016,12,26177410,2853,0,"TBC"
"Australia","Australia",0,"2016-03-28","2016-04-03",7,2016,13,26177410,2829,0,"TBC"
"Australia","Australia",0,"2016-04-04","2016-04-10",7,2016,14,26177410,2946,0,"TBC"
"Australia","Australia",0,"2016-04-11","2016-04-17",7,2016,15,26177410,2934,0,"TBC"
"Australia","Australia",0,"2016-04-18","2016-04-24",7,2016,16,26177410,2872,0,"TBC"
"Australia","Australia",0,"2016-04-25","2016-05-01",7,2016,17,26177410,2866,0,"TBC"
"Australia","Australia",0,"2016-05-02","2016-05-08",7,2016,18,26177410,2853,0,"TBC"
"Australia","Australia",0,"2016-05-09","2016-05-15",7,2016,19,26177410,2958,0,"TBC"
"Australia","Australia",0,"2016-05-16","2016-05-22",7,2016,20,26177410,2975,0,"TBC"
"Australia","Australia",0,"2016-05-23","2016-05-29",7,2016,21,26177410,3170,0,"TBC"
"Australia","Australia",0,"2016-05-30","2016-06-05",7,2016,22,26177410,3164,0,"TBC"
"Australia","Australia",0,"2016-06-06","2016-06-12",7,2016,23,26177410,3273,0,"TBC"
"Australia","Australia",0,"2016-06-13","2016-06-19",7,2016,24,26177410,3051,0,"TBC"
"Australia","Australia",0,"2016-06-20","2016-06-26",7,2016,25,26177410,3200,0,"TBC"
"Australia","Australia",0,"2016-06-27","2016-07-03",7,2016,26,26177410,3253,0,"TBC"
"Australia","Australia",0,"2016-07-04","2016-07-10",7,2016,27,26177410,3332,0,"TBC"
"Australia","Australia",0,"2016-07-11","2016-07-17",7,2016,28,26177410,3334,0,"TBC"
"Australia","Australia",0,"2016-07-18","2016-07-24",7,2016,29,26177410,3310,0,"TBC"
"Australia","Australia",0,"2016-07-25","2016-07-31",7,2016,30,26177410,3339,0,"TBC"
"Australia","Australia",0,"2016-08-01","2016-08-07",7,2016,31,26177410,3298,0,"TBC"
"Australia","Australia",0,"2016-08-08","2016-08-14",7,2016,32,26177410,3362,0,"TBC"
"Australia","Australia",0,"2016-08-15","2016-08-21",7,2016,33,26177410,3463,0,"TBC"
"Australia","Australia",0,"2016-08-22","2016-08-28",7,2016,34,26177410,3455,0,"TBC"
"Australia","Australia",0,"2016-08-29","2016-09-04",7,2016,35,26177410,3483,0,"TBC"
"Australia","Australia",0,"2016-09-05","2016-09-11",7,2016,36,26177410,3336,0,"TBC"
"Australia","Australia",0,"2016-09-12","2016-09-18",7,2016,37,26177410,3291,0,"TBC"
"Australia","Australia",0,"2016-09-19","2016-09-25",7,2016,38,26177410,3172,0,"TBC"
"Australia","Australia",0,"2016-09-26","2016-10-02",7,2016,39,26177410,3232,0,"TBC"
"Australia","Australia",0,"2016-10-03","2016-10-09",7,2016,40,26177410,3198,0,"TBC"
"Australia","Australia",0,"2016-10-10","2016-10-16",7,2016,41,26177410,3171,0,"TBC"
"Australia","Australia",0,"2016-10-17","2016-10-23",7,2016,42,26177410,3161,0,"TBC"
"Australia","Australia",0,"2016-10-24","2016-10-30",7,2016,43,26177410,3124,0,"TBC"
"Australia","Australia",0,"2016-10-31","2016-11-06",7,2016,44,26177410,3073,0,"TBC"
"Australia","Australia",0,"2016-11-07","2016-11-13",7,2016,45,26177410,3123,0,"TBC"
"Australia","Australia",0,"2016-11-14","2016-11-20",7,2016,46,26177410,2959,0,"TBC"
"Australia","Australia",0,"2016-11-21","2016-11-27",7,2016,47,26177410,3024,0,"TBC"
"Australia","Australia",0,"2016-11-28","2016-12-04",7,2016,48,26177410,2895,0,"TBC"
"Australia","Australia",0,"2016-12-05","2016-12-11",7,2016,49,26177410,2753,0,"TBC"
"Australia","Australia",0,"2016-12-12","2016-12-18",7,2016,50,26177410,2909,0,"TBC"
"Australia","Australia",0,"2016-12-19","2016-12-25",7,2016,51,26177410,2934,0,"TBC"
"Australia","Australia",0,"2016-12-26","2017-01-01",7,2016,52,26177410,2919,0,"TBC"
"Australia","Australia",0,"2017-01-02","2017-01-08",7,2017,1,26177410,2895,0,"TBC"
"Australia","Australia",0,"2017-01-09","2017-01-15",7,2017,2,26177410,2897,0,"TBC"
"Australia","Australia",0,"2017-01-16","2017-01-22",7,2017,3,26177410,2806,0,"TBC"
"Australia","Australia",0,"2017-01-23","2017-01-29",7,2017,4,26177410,2887,0,"TBC"
"Australia","Australia",0,"2017-01-30","2017-02-05",7,2017,5,26177410,2745,0,"TBC"
"Australia","Australia",0,"2017-02-06","2017-02-12",7,2017,6,26177410,2911,0,"TBC"
"Australia","Australia",0,"2017-02-13","2017-02-19",7,2017,7,26177410,2849,0,"TBC"
"Australia","Australia",0,"2017-02-20","2017-02-26",7,2017,8,26177410,2958,0,"TBC"
"Australia","Australia",0,"2017-02-27","2017-03-05",7,2017,9,26177410,2908,0,"TBC"
"Australia","Australia",0,"2017-03-06","2017-03-12",7,2017,10,26177410,3017,0,"TBC"
"Australia","Australia",0,"2017-03-13","2017-03-19",7,2017,11,26177410,2785,0,"TBC"
"Australia","Australia",0,"2017-03-20","2017-03-26",7,2017,12,26177410,2885,0,"TBC"
"Australia","Australia",0,"2017-03-27","2017-04-02",7,2017,13,26177410,2858,0,"TBC"
"Australia","Australia",0,"2017-04-03","2017-04-09",7,2017,14,26177410,2988,0,"TBC"
"Australia","Australia",0,"2017-04-10","2017-04-16",7,2017,15,26177410,2966,0,"TBC"
"Australia","Australia",0,"2017-04-17","2017-04-23",7,2017,16,26177410,3011,0,"TBC"
"Australia","Australia",0,"2017-04-24","2017-04-30",7,2017,17,26177410,3010,0,"TBC"
"Australia","Australia",0,"2017-05-01","2017-05-07",7,2017,18,26177410,2963,0,"TBC"
"Australia","Australia",0,"2017-05-08","2017-05-14",7,2017,19,26177410,3108,0,"TBC"
"Australia","Australia",0,"2017-05-15","2017-05-21",7,2017,20,26177410,3091,0,"TBC"
"Australia","Australia",0,"2017-05-22","2017-05-28",7,2017,21,26177410,3173,0,"TBC"
"Australia","Australia",0,"2017-05-29","2017-06-04",7,2017,22,26177410,3203,0,"TBC"
"Australia","Australia",0,"2017-06-05","2017-06-11",7,2017,23,26177410,3263,0,"TBC"
"Australia","Australia",0,"2017-06-12","2017-06-18",7,2017,24,26177410,3266,0,"TBC"
"Australia","Australia",0,"2017-06-19","2017-06-25",7,2017,25,26177410,3232,0,"TBC"
"Australia","Australia",0,"2017-06-26","2017-07-02",7,2017,26,26177410,3313,0,"TBC"
"Australia","Australia",0,"2017-07-03","2017-07-09",7,2017,27,26177410,3468,0,"TBC"
"Australia","Australia",0,"2017-07-10","2017-07-16",7,2017,28,26177410,3504,0,"TBC"
"Australia","Australia",0,"2017-07-17","2017-07-23",7,2017,29,26177410,3700,0,"TBC"
"Australia","Australia",0,"2017-07-24","2017-07-30",7,2017,30,26177410,3634,0,"TBC"
"Australia","Australia",0,"2017-07-31","2017-08-06",7,2017,31,26177410,3749,0,"TBC"
"Australia","Australia",0,"2017-08-07","2017-08-13",7,2017,32,26177410,3734,0,"TBC"
"Australia","Australia",0,"2017-08-14","2017-08-20",7,2017,33,26177410,3673,0,"TBC"
"Australia","Australia",0,"2017-08-21","2017-08-27",7,2017,34,26177410,3668,0,"TBC"
"Australia","Australia",0,"2017-08-28","2017-09-03",7,2017,35,26177410,3843,0,"TBC"
"Australia","Australia",0,"2017-09-04","2017-09-10",7,2017,36,26177410,3621,0,"TBC"
