"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Egypt","Egypt",0,"2015-01-01","2015-01-31",31,2015,1,100075480,59713,0,"TBC"
"Egypt","Egypt",0,"2015-02-01","2015-02-28",28,2015,2,100075480,47678,0,"TBC"
"Egypt","Egypt",0,"2015-03-01","2015-03-31",31,2015,3,100075480,46524,0,"TBC"
"Egypt","Egypt",0,"2015-04-01","2015-04-30",30,2015,4,100075480,41648,0,"TBC"
"Egypt","Egypt",0,"2015-05-01","2015-05-31",31,2015,5,100075480,42771,0,"TBC"
"Egypt","Egypt",0,"2015-06-01","2015-06-30",30,2015,6,100075480,40798,0,"TBC"
"Egypt","Egypt",0,"2015-07-01","2015-07-31",31,2015,7,100075480,46374,0,"TBC"
"Egypt","Egypt",0,"2015-08-01","2015-08-31",31,2015,8,100075480,65363,0,"TBC"
"Egypt","Egypt",0,"2015-09-01","2015-09-30",30,2015,9,100075480,44519,0,"TBC"
"Egypt","Egypt",0,"2015-10-01","2015-10-31",31,2015,10,100075480,42403,0,"TBC"
"Egypt","Egypt",0,"2015-11-01","2015-11-30",30,2015,11,100075480,43253,0,"TBC"
"Egypt","Egypt",0,"2015-12-01","2015-12-31",31,2015,12,100075480,52835,0,"TBC"
"Egypt","Egypt",0,"2016-01-01","2016-01-31",31,2016,1,100075480,58640,0,"TBC"
"Egypt","Egypt",0,"2016-02-01","2016-02-29",29,2016,2,100075480,49103,0,"TBC"
"Egypt","Egypt",0,"2016-03-01","2016-03-31",31,2016,3,100075480,44270,0,"TBC"
"Egypt","Egypt",0,"2016-04-01","2016-04-30",30,2016,4,100075480,41935,0,"TBC"
"Egypt","Egypt",0,"2016-05-01","2016-05-31",31,2016,5,100075480,43144,0,"TBC"
"Egypt","Egypt",0,"2016-06-01","2016-06-30",30,2016,6,100075480,44891,0,"TBC"
"Egypt","Egypt",0,"2016-07-01","2016-07-31",31,2016,7,100075480,45934,0,"TBC"
"Egypt","Egypt",0,"2016-08-01","2016-08-31",31,2016,8,100075480,44924,0,"TBC"
"Egypt","Egypt",0,"2016-09-01","2016-09-30",30,2016,9,100075480,41001,0,"TBC"
"Egypt","Egypt",0,"2016-10-01","2016-10-31",31,2016,10,100075480,42853,0,"TBC"
