"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Armenia","Armenia",0,"2015-01-01","2015-01-31",31,2015,1,2956900,2582,0,"TBC"
"Armenia","Armenia",0,"2015-02-01","2015-02-28",28,2015,2,2956900,2363,0,"TBC"
"Armenia","Armenia",0,"2015-03-01","2015-03-31",31,2015,3,2956900,2763,0,"TBC"
"Armenia","Armenia",0,"2015-04-01","2015-04-30",30,2015,4,2956900,2442,0,"TBC"
"Armenia","Armenia",0,"2015-05-01","2015-05-31",31,2015,5,2956900,2197,0,"TBC"
"Armenia","Armenia",0,"2015-06-01","2015-06-30",30,2015,6,2956900,2288,0,"TBC"
"Armenia","Armenia",0,"2015-07-01","2015-07-31",31,2015,7,2956900,2176,0,"TBC"
"Armenia","Armenia",0,"2015-08-01","2015-08-31",31,2015,8,2956900,2149,0,"TBC"
"Armenia","Armenia",0,"2015-09-01","2015-09-30",30,2015,9,2956900,1949,0,"TBC"
"Armenia","Armenia",0,"2015-10-01","2015-10-31",31,2015,10,2956900,2101,0,"TBC"
"Armenia","Armenia",0,"2015-11-01","2015-11-30",30,2015,11,2956900,2349,0,"TBC"
"Armenia","Armenia",0,"2015-12-01","2015-12-31",31,2015,12,2956900,2485,0,"TBC"
"Armenia","Armenia",0,"2016-01-01","2016-01-31",31,2016,1,2956900,2722,0,"TBC"
"Armenia","Armenia",0,"2016-02-01","2016-02-29",29,2016,2,2956900,2576,0,"TBC"
"Armenia","Armenia",0,"2016-03-01","2016-03-31",31,2016,3,2956900,2349,0,"TBC"
"Armenia","Armenia",0,"2016-04-01","2016-04-30",30,2016,4,2956900,2243,0,"TBC"
"Armenia","Armenia",0,"2016-05-01","2016-05-31",31,2016,5,2956900,2247,0,"TBC"
"Armenia","Armenia",0,"2016-06-01","2016-06-30",30,2016,6,2956900,2169,0,"TBC"
"Armenia","Armenia",0,"2016-07-01","2016-07-31",31,2016,7,2956900,2103,0,"TBC"
"Armenia","Armenia",0,"2016-08-01","2016-08-31",31,2016,8,2956900,2127,0,"TBC"
"Armenia","Armenia",0,"2016-09-01","2016-09-30",30,2016,9,2956900,1891,0,"TBC"
"Armenia","Armenia",0,"2016-10-01","2016-10-31",31,2016,10,2956900,2233,0,"TBC"
"Armenia","Armenia",0,"2016-11-01","2016-11-30",30,2016,11,2956900,2476,0,"TBC"
"Armenia","Armenia",0,"2016-12-01","2016-12-31",31,2016,12,2956900,2993,0,"TBC"
"Armenia","Armenia",0,"2017-01-01","2017-01-31",31,2017,1,2956900,3027,0,"TBC"
"Armenia","Armenia",0,"2017-02-01","2017-02-28",28,2017,2,2956900,2442,0,"TBC"
"Armenia","Armenia",0,"2017-03-01","2017-03-31",31,2017,3,2956900,2568,0,"TBC"
"Armenia","Armenia",0,"2017-04-01","2017-04-30",30,2017,4,2956900,2246,0,"TBC"
"Armenia","Armenia",0,"2017-05-01","2017-05-31",31,2017,5,2956900,2323,0,"TBC"
"Armenia","Armenia",0,"2017-06-01","2017-06-30",30,2017,6,2956900,2103,0,"TBC"
"Armenia","Armenia",0,"2017-07-01","2017-07-31",31,2017,7,2956900,2063,0,"TBC"
"Armenia","Armenia",0,"2017-08-01","2017-08-31",31,2017,8,2956900,2174,0,"TBC"
"Armenia","Armenia",0,"2017-09-01","2017-09-30",30,2017,9,2956900,1712,0,"TBC"
"Armenia","Armenia",0,"2017-10-01","2017-10-31",31,2017,10,2956900,2142,0,"TBC"
"Armenia","Armenia",0,"2017-11-01","2017-11-30",30,2017,11,2956900,2263,0,"TBC"
"Armenia","Armenia",0,"2017-12-01","2017-12-31",31,2017,12,2956900,2304,0,"TBC"
"Armenia","Armenia",0,"2018-01-01","2018-01-31",31,2018,1,2956900,2534,0,"TBC"
"Armenia","Armenia",0,"2018-02-01","2018-02-28",28,2018,2,2956900,2273,0,"TBC"
"Armenia","Armenia",0,"2018-03-01","2018-03-31",31,2018,3,2956900,2215,0,"TBC"
"Armenia","Armenia",0,"2018-04-01","2018-04-30",30,2018,4,2956900,1968,0,"TBC"
"Armenia","Armenia",0,"2018-05-01","2018-05-31",31,2018,5,2956900,2220,0,"TBC"
"Armenia","Armenia",0,"2018-06-01","2018-06-30",30,2018,6,2956900,1902,0,"TBC"
"Armenia","Armenia",0,"2018-07-01","2018-07-31",31,2018,7,2956900,2347,0,"TBC"
"Armenia","Armenia",0,"2018-08-01","2018-08-31",31,2018,8,2956900,1972,0,"TBC"
"Armenia","Armenia",0,"2018-09-01","2018-09-30",30,2018,9,2956900,1704,0,"TBC"
"Armenia","Armenia",0,"2018-10-01","2018-10-31",31,2018,10,2956900,2086,0,"TBC"
"Armenia","Armenia",0,"2018-11-01","2018-11-30",30,2018,11,2956900,2317,0,"TBC"
"Armenia","Armenia",0,"2018-12-01","2018-12-31",31,2018,12,2956900,2107,0,"TBC"
"Armenia","Armenia",0,"2019-01-01","2019-01-31",31,2019,1,2956900,2773,0,"TBC"
"Armenia","Armenia",0,"2019-02-01","2019-02-28",28,2019,2,2956900,2247,0,"TBC"
"Armenia","Armenia",0,"2019-03-01","2019-03-31",31,2019,3,2956900,2353,0,"TBC"
"Armenia","Armenia",0,"2019-04-01","2019-04-30",30,2019,4,2956900,2203,0,"TBC"
"Armenia","Armenia",0,"2019-05-01","2019-05-31",31,2019,5,2956900,2285,0,"TBC"
"Armenia","Armenia",0,"2019-06-01","2019-06-30",30,2019,6,2956900,1929,0,"TBC"
"Armenia","Armenia",0,"2019-07-01","2019-07-31",31,2019,7,2956900,2069,0,"TBC"
"Armenia","Armenia",0,"2019-08-01","2019-08-31",31,2019,8,2956900,1994,0,"TBC"
"Armenia","Armenia",0,"2019-09-01","2019-09-30",30,2019,9,2956900,1802,0,"TBC"
