"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Iran","Iran",0,"2014-12-29","2015-01-04",7,2015,1,87923432,7917.9,0,"TBC"
"Iran","Iran",0,"2015-01-05","2015-01-11",7,2015,2,87923432,7478.6,0,"TBC"
"Iran","Iran",0,"2015-01-12","2015-01-18",7,2015,3,87923432,7367.1,0,"TBC"
"Iran","Iran",0,"2015-01-19","2015-01-25",7,2015,4,87923432,7374.9,0,"TBC"
"Iran","Iran",0,"2015-01-26","2015-02-01",7,2015,5,87923432,7915.1,0,"TBC"
"Iran","Iran",0,"2015-02-02","2015-02-08",7,2015,6,87923432,7543,0,"TBC"
"Iran","Iran",0,"2015-02-09","2015-02-15",7,2015,7,87923432,7082.4,0,"TBC"
"Iran","Iran",0,"2015-02-16","2015-02-22",7,2015,8,87923432,8118.9,0,"TBC"
"Iran","Iran",0,"2015-02-23","2015-03-01",7,2015,9,87923432,7586.7,0,"TBC"
"Iran","Iran",0,"2015-03-02","2015-03-08",7,2015,10,87923432,7386.3,0,"TBC"
"Iran","Iran",0,"2015-03-09","2015-03-15",7,2015,11,87923432,7511.9,0,"TBC"
"Iran","Iran",0,"2015-03-16","2015-03-22",7,2015,12,87923432,6942.6,0,"TBC"
"Iran","Iran",0,"2015-03-23","2015-03-29",7,2015,13,87923432,4848.9,0,"TBC"
"Iran","Iran",0,"2015-03-30","2015-04-05",7,2015,14,87923432,7176.3,0,"TBC"
"Iran","Iran",0,"2015-04-06","2015-04-12",7,2015,15,87923432,8076.9,0,"TBC"
"Iran","Iran",0,"2015-04-13","2015-04-19",7,2015,16,87923432,7192.3,0,"TBC"
"Iran","Iran",0,"2015-04-20","2015-04-26",7,2015,17,87923432,6961.6,0,"TBC"
"Iran","Iran",0,"2015-04-27","2015-05-03",7,2015,18,87923432,6644.1,0,"TBC"
"Iran","Iran",0,"2015-05-04","2015-05-10",7,2015,19,87923432,6256.9,0,"TBC"
"Iran","Iran",0,"2015-05-11","2015-05-17",7,2015,20,87923432,6337.6,0,"TBC"
"Iran","Iran",0,"2015-05-18","2015-05-24",7,2015,21,87923432,6200.7,0,"TBC"
"Iran","Iran",0,"2015-05-25","2015-05-31",7,2015,22,87923432,6269.1,0,"TBC"
"Iran","Iran",0,"2015-06-01","2015-06-07",7,2015,23,87923432,5743.1,0,"TBC"
"Iran","Iran",0,"2015-06-08","2015-06-14",7,2015,24,87923432,6892.3,0,"TBC"
"Iran","Iran",0,"2015-06-15","2015-06-21",7,2015,25,87923432,6732.7,0,"TBC"
"Iran","Iran",0,"2015-06-22","2015-06-28",7,2015,26,87923432,6826.9,0,"TBC"
"Iran","Iran",0,"2015-06-29","2015-07-05",7,2015,27,87923432,6254.4,0,"TBC"
"Iran","Iran",0,"2015-07-06","2015-07-12",7,2015,28,87923432,6079,0,"TBC"
"Iran","Iran",0,"2015-07-13","2015-07-19",7,2015,29,87923432,6457.1,0,"TBC"
"Iran","Iran",0,"2015-07-20","2015-07-26",7,2015,30,87923432,6025.9,0,"TBC"
"Iran","Iran",0,"2015-07-27","2015-08-02",7,2015,31,87923432,7007.3,0,"TBC"
"Iran","Iran",0,"2015-08-03","2015-08-09",7,2015,32,87923432,6611.9,0,"TBC"
"Iran","Iran",0,"2015-08-10","2015-08-16",7,2015,33,87923432,6279,0,"TBC"
"Iran","Iran",0,"2015-08-17","2015-08-23",7,2015,34,87923432,7027.7,0,"TBC"
"Iran","Iran",0,"2015-08-24","2015-08-30",7,2015,35,87923432,6563.3,0,"TBC"
"Iran","Iran",0,"2015-08-31","2015-09-06",7,2015,36,87923432,6529.4,0,"TBC"
"Iran","Iran",0,"2015-09-07","2015-09-13",7,2015,37,87923432,6517.3,0,"TBC"
"Iran","Iran",0,"2015-09-14","2015-09-20",7,2015,38,87923432,6133.7,0,"TBC"
"Iran","Iran",0,"2015-09-21","2015-09-27",7,2015,39,87923432,6078.3,0,"TBC"
"Iran","Iran",0,"2015-09-28","2015-10-04",7,2015,40,87923432,7083.4,0,"TBC"
"Iran","Iran",0,"2015-10-05","2015-10-11",7,2015,41,87923432,6747.9,0,"TBC"
"Iran","Iran",0,"2015-10-12","2015-10-18",7,2015,42,87923432,6352.9,0,"TBC"
"Iran","Iran",0,"2015-10-19","2015-10-25",7,2015,43,87923432,6398.3,0,"TBC"
"Iran","Iran",0,"2015-10-26","2015-11-01",7,2015,44,87923432,6696,0,"TBC"
"Iran","Iran",0,"2015-11-02","2015-11-08",7,2015,45,87923432,7071.3,0,"TBC"
"Iran","Iran",0,"2015-11-09","2015-11-15",7,2015,46,87923432,6789,0,"TBC"
"Iran","Iran",0,"2015-11-16","2015-11-22",7,2015,47,87923432,6972.6,0,"TBC"
"Iran","Iran",0,"2015-11-23","2015-11-29",7,2015,48,87923432,6875.6,0,"TBC"
"Iran","Iran",0,"2015-11-30","2015-12-06",7,2015,49,87923432,6458.9,0,"TBC"
"Iran","Iran",0,"2015-12-07","2015-12-13",7,2015,50,87923432,7337.6,0,"TBC"
"Iran","Iran",0,"2015-12-14","2015-12-20",7,2015,51,87923432,7888.3,0,"TBC"
