"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Azerbaijan","Azerbaijan",0,"2015-01-01","2015-01-31",31,2015,1,10312992,5000,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-02-01","2015-02-28",28,2015,2,10312992,4400,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-03-01","2015-03-31",31,2015,3,10312992,4200,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-04-01","2015-04-30",30,2015,4,10312992,5600,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-05-01","2015-05-31",31,2015,5,10312992,4600,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-06-01","2015-06-30",30,2015,6,10312992,4300,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-07-01","2015-07-31",31,2015,7,10312992,4700,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-08-01","2015-08-31",31,2015,8,10312992,4400,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-09-01","2015-09-30",30,2015,9,10312992,3800,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-10-01","2015-10-31",31,2015,10,10312992,4500,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-11-01","2015-11-30",30,2015,11,10312992,4500,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2015-12-01","2015-12-31",31,2015,12,10312992,4700,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2016-01-01","2016-01-31",31,2016,1,10312992,4953,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2016-02-01","2016-02-29",29,2016,2,10312992,4978,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2016-03-01","2016-03-31",31,2016,3,10312992,4566,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2016-04-01","2016-04-30",30,2016,4,10312992,5229,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2016-05-01","2016-05-31",31,2016,5,10312992,4574,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2016-06-01","2016-06-30",30,2016,6,10312992,4135,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2016-07-01","2016-07-31",31,2016,7,10312992,4586,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2016-08-01","2016-08-31",31,2016,8,10312992,4761,0,"TBC"
"Azerbaijan","Azerbaijan",0,"2016-09-01","2016-09-30",30,2016,9,10312992,4221,0,"TBC"
