"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Albania","Albania",0,"2014-12-29","2015-01-04",7,2015,1,2845955,2490,0,"TBC"
"Albania","Albania",0,"2015-01-05","2015-01-11",7,2015,2,2845955,2139,0,"TBC"
"Albania","Albania",0,"2015-01-12","2015-01-18",7,2015,3,2845955,2051,0,"TBC"
"Albania","Albania",0,"2015-01-19","2015-01-25",7,2015,4,2845955,1906,0,"TBC"
"Albania","Albania",0,"2015-01-26","2015-02-01",7,2015,5,2845955,1709,0,"TBC"
"Albania","Albania",0,"2015-02-02","2015-02-08",7,2015,6,2845955,1561,0,"TBC"
"Albania","Albania",0,"2015-02-09","2015-02-15",7,2015,7,2845955,2008,0,"TBC"
"Albania","Albania",0,"2015-02-16","2015-02-22",7,2015,8,2845955,1687,0,"TBC"
"Albania","Albania",0,"2015-02-23","2015-03-01",7,2015,9,2845955,1569,0,"TBC"
"Albania","Albania",0,"2015-03-02","2015-03-08",7,2015,10,2845955,1560,0,"TBC"
"Albania","Albania",0,"2015-03-09","2015-03-15",7,2015,11,2845955,1728,0,"TBC"
"Albania","Albania",0,"2015-03-16","2015-03-22",7,2015,12,2845955,2010,0,"TBC"
"Albania","Albania",0,"2016-01-04","2016-01-10",7,2016,1,2845955,2065,0,"TBC"
"Albania","Albania",0,"2016-01-11","2016-01-17",7,2016,2,2845955,1905,0,"TBC"
"Albania","Albania",0,"2016-01-18","2016-01-24",7,2016,3,2845955,1910,0,"TBC"
"Albania","Albania",0,"2016-01-25","2016-01-31",7,2016,4,2845955,1652,0,"TBC"
"Albania","Albania",0,"2016-02-01","2016-02-07",7,2016,5,2845955,1716,0,"TBC"
"Albania","Albania",0,"2016-02-08","2016-02-14",7,2016,6,2845955,1678,0,"TBC"
"Albania","Albania",0,"2016-02-15","2016-02-21",7,2016,7,2845955,1643,0,"TBC"
"Albania","Albania",0,"2016-02-22","2016-02-28",7,2016,8,2845955,1578,0,"TBC"
"Albania","Albania",0,"2016-02-29","2016-03-06",7,2016,9,2845955,1459,0,"TBC"
"Albania","Albania",0,"2016-03-07","2016-03-13",7,2016,10,2845955,1743,0,"TBC"
"Albania","Albania",0,"2016-03-14","2016-03-20",7,2016,11,2845955,1855,0,"TBC"
"Albania","Albania",0,"2016-03-21","2016-03-27",7,2016,12,2845955,2184,0,"TBC"
