"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Tajikistan","Tajikistan",0,"2015-01-01","2015-01-31",31,2015,1,9750064,3346,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-02-01","2015-02-28",28,2015,2,9750064,2871,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-03-01","2015-03-31",31,2015,3,9750064,3018,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-04-01","2015-04-30",30,2015,4,9750064,2687,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-05-01","2015-05-31",31,2015,5,9750064,2688,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-06-01","2015-06-30",30,2015,6,9750064,2718,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-07-01","2015-07-31",31,2015,7,9750064,2877,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-08-01","2015-08-31",31,2015,8,9750064,2427,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-09-01","2015-09-30",30,2015,9,9750064,2412,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-10-01","2015-10-31",31,2015,10,9750064,2608,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-11-01","2015-11-30",30,2015,11,9750064,2720,0,"TBC"
"Tajikistan","Tajikistan",0,"2015-12-01","2015-12-31",31,2015,12,9750064,3190,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-01-01","2016-01-31",31,2016,1,9750064,3266,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-02-01","2016-02-29",29,2016,2,9750064,2672,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-03-01","2016-03-31",31,2016,3,9750064,2708,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-04-01","2016-04-30",30,2016,4,9750064,2557,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-05-01","2016-05-31",31,2016,5,9750064,2528,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-06-01","2016-06-30",30,2016,6,9750064,2614,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-07-01","2016-07-31",31,2016,7,9750064,2746,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-08-01","2016-08-31",31,2016,8,9750064,2513,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-09-01","2016-09-30",30,2016,9,9750064,2463,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-10-01","2016-10-31",31,2016,10,9750064,2729,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-11-01","2016-11-30",30,2016,11,9750064,3114,0,"TBC"
"Tajikistan","Tajikistan",0,"2016-12-01","2016-12-31",31,2016,12,9750064,4224,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-01-01","2017-01-31",31,2017,1,9750064,3157,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-02-01","2017-02-28",28,2017,2,9750064,2603,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-03-01","2017-03-31",31,2017,3,9750064,2921,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-04-01","2017-04-30",30,2017,4,9750064,2725,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-05-01","2017-05-31",31,2017,5,9750064,2760,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-06-01","2017-06-30",30,2017,6,9750064,2573,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-07-01","2017-07-31",31,2017,7,9750064,2612,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-08-01","2017-08-31",31,2017,8,9750064,2446,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-09-01","2017-09-30",30,2017,9,9750064,2302,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-10-01","2017-10-31",31,2017,10,9750064,2542,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-11-01","2017-11-30",30,2017,11,9750064,2595,0,"TBC"
"Tajikistan","Tajikistan",0,"2017-12-01","2017-12-31",31,2017,12,9750064,2791,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-01-01","2018-01-31",31,2018,1,9750064,2807,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-02-01","2018-02-28",28,2018,2,9750064,2608,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-03-01","2018-03-31",31,2018,3,9750064,2918,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-04-01","2018-04-30",30,2018,4,9750064,2701,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-05-01","2018-05-31",31,2018,5,9750064,2653,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-06-01","2018-06-30",30,2018,6,9750064,2526,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-07-01","2018-07-31",31,2018,7,9750064,2898,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-08-01","2018-08-31",31,2018,8,9750064,2594,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-09-01","2018-09-30",30,2018,9,9750064,2283,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-10-01","2018-10-31",31,2018,10,9750064,2704,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-11-01","2018-11-30",30,2018,11,9750064,2683,0,"TBC"
"Tajikistan","Tajikistan",0,"2018-12-01","2018-12-31",31,2018,12,9750064,3324,0,"TBC"
"Tajikistan","Tajikistan",0,"2019-01-01","2019-01-31",31,2019,1,9750064,3344,0,"TBC"
"Tajikistan","Tajikistan",0,"2019-02-01","2019-02-28",28,2019,2,9750064,2684,0,"TBC"
"Tajikistan","Tajikistan",0,"2019-03-01","2019-03-31",31,2019,3,9750064,2884,0,"TBC"
