"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Paraguay","Paraguay",0,"2015-01-01","2015-01-31",31,2015,1,7219641,2456,0,"TBC"
"Paraguay","Paraguay",0,"2015-02-01","2015-02-28",28,2015,2,7219641,2071,0,"TBC"
"Paraguay","Paraguay",0,"2015-03-01","2015-03-31",31,2015,3,7219641,2393,0,"TBC"
"Paraguay","Paraguay",0,"2015-04-01","2015-04-30",30,2015,4,7219641,2357,0,"TBC"
"Paraguay","Paraguay",0,"2015-05-01","2015-05-31",31,2015,5,7219641,2628,0,"TBC"
"Paraguay","Paraguay",0,"2015-06-01","2015-06-30",30,2015,6,7219641,2805,0,"TBC"
"Paraguay","Paraguay",0,"2015-07-01","2015-07-31",31,2015,7,7219641,3023,0,"TBC"
"Paraguay","Paraguay",0,"2015-08-01","2015-08-31",31,2015,8,7219641,2608,0,"TBC"
"Paraguay","Paraguay",0,"2015-09-01","2015-09-30",30,2015,9,7219641,2436,0,"TBC"
"Paraguay","Paraguay",0,"2015-10-01","2015-10-31",31,2015,10,7219641,2314,0,"TBC"
"Paraguay","Paraguay",0,"2015-11-01","2015-11-30",30,2015,11,7219641,2242,0,"TBC"
"Paraguay","Paraguay",0,"2015-12-01","2015-12-31",31,2015,12,7219641,2469,0,"TBC"
"Paraguay","Paraguay",0,"2016-01-01","2016-01-31",31,2016,1,7219641,2797,0,"TBC"
"Paraguay","Paraguay",0,"2016-02-01","2016-02-29",29,2016,2,7219641,2604,0,"TBC"
"Paraguay","Paraguay",0,"2016-03-01","2016-03-31",31,2016,3,7219641,2688,0,"TBC"
"Paraguay","Paraguay",0,"2016-04-01","2016-04-30",30,2016,4,7219641,2542,0,"TBC"
"Paraguay","Paraguay",0,"2016-05-01","2016-05-31",31,2016,5,7219641,2825,0,"TBC"
"Paraguay","Paraguay",0,"2016-06-01","2016-06-30",30,2016,6,7219641,3267,0,"TBC"
"Paraguay","Paraguay",0,"2016-07-01","2016-07-31",31,2016,7,7219641,3155,0,"TBC"
"Paraguay","Paraguay",0,"2016-08-01","2016-08-31",31,2016,8,7219641,2730,0,"TBC"
"Paraguay","Paraguay",0,"2016-09-01","2016-09-30",30,2016,9,7219641,2598,0,"TBC"
"Paraguay","Paraguay",0,"2016-10-01","2016-10-31",31,2016,10,7219641,2520,0,"TBC"
"Paraguay","Paraguay",0,"2016-11-01","2016-11-30",30,2016,11,7219641,2287,0,"TBC"
"Paraguay","Paraguay",0,"2016-12-01","2016-12-31",31,2016,12,7219641,2347,0,"TBC"
"Paraguay","Paraguay",0,"2017-01-01","2017-01-31",31,2017,1,7219641,2524,0,"TBC"
"Paraguay","Paraguay",0,"2017-02-01","2017-02-28",28,2017,2,7219641,2172,0,"TBC"
"Paraguay","Paraguay",0,"2017-03-01","2017-03-31",31,2017,3,7219641,2329,0,"TBC"
"Paraguay","Paraguay",0,"2017-04-01","2017-04-30",30,2017,4,7219641,2405,0,"TBC"
"Paraguay","Paraguay",0,"2017-05-01","2017-05-31",31,2017,5,7219641,2740,0,"TBC"
"Paraguay","Paraguay",0,"2017-06-01","2017-06-30",30,2017,6,7219641,2957,0,"TBC"
"Paraguay","Paraguay",0,"2017-07-01","2017-07-31",31,2017,7,7219641,2860,0,"TBC"
"Paraguay","Paraguay",0,"2017-08-01","2017-08-31",31,2017,8,7219641,2617,0,"TBC"
"Paraguay","Paraguay",0,"2017-09-01","2017-09-30",30,2017,9,7219641,2312,0,"TBC"
