"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"New Zealand","New Zealand",0,"2014-12-29","2015-01-04",7,2015,1,5110490,564,0,"TBC"
"New Zealand","New Zealand",0,"2015-01-05","2015-01-11",7,2015,2,5110490,566,0,"TBC"
"New Zealand","New Zealand",0,"2015-01-12","2015-01-18",7,2015,3,5110490,595,0,"TBC"
"New Zealand","New Zealand",0,"2015-01-19","2015-01-25",7,2015,4,5110490,531,0,"TBC"
"New Zealand","New Zealand",0,"2015-01-26","2015-02-01",7,2015,5,5110490,587,0,"TBC"
"New Zealand","New Zealand",0,"2015-02-02","2015-02-08",7,2015,6,5110490,567,0,"TBC"
"New Zealand","New Zealand",0,"2015-02-09","2015-02-15",7,2015,7,5110490,577,0,"TBC"
"New Zealand","New Zealand",0,"2015-02-16","2015-02-22",7,2015,8,5110490,542,0,"TBC"
"New Zealand","New Zealand",0,"2015-02-23","2015-03-01",7,2015,9,5110490,586,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-02","2015-03-08",7,2015,10,5110490,550,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-09","2015-03-15",7,2015,11,5110490,552,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-16","2015-03-22",7,2015,12,5110490,567,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-23","2015-03-29",7,2015,13,5110490,575,0,"TBC"
"New Zealand","New Zealand",0,"2015-03-30","2015-04-05",7,2015,14,5110490,586,0,"TBC"
"New Zealand","New Zealand",0,"2015-04-06","2015-04-12",7,2015,15,5110490,565,0,"TBC"
"New Zealand","New Zealand",0,"2015-04-13","2015-04-19",7,2015,16,5110490,554,0,"TBC"
"New Zealand","New Zealand",0,"2015-04-20","2015-04-26",7,2015,17,5110490,576,0,"TBC"
"New Zealand","New Zealand",0,"2015-04-27","2015-05-03",7,2015,18,5110490,579,0,"TBC"
"New Zealand","New Zealand",0,"2015-05-04","2015-05-10",7,2015,19,5110490,620,0,"TBC"
"New Zealand","New Zealand",0,"2015-05-11","2015-05-17",7,2015,20,5110490,583,0,"TBC"
"New Zealand","New Zealand",0,"2015-05-18","2015-05-24",7,2015,21,5110490,565,0,"TBC"
"New Zealand","New Zealand",0,"2015-05-25","2015-05-31",7,2015,22,5110490,593,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-01","2015-06-07",7,2015,23,5110490,632,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-08","2015-06-14",7,2015,24,5110490,626,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-15","2015-06-21",7,2015,25,5110490,640,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-22","2015-06-28",7,2015,26,5110490,625,0,"TBC"
"New Zealand","New Zealand",0,"2015-06-29","2015-07-05",7,2015,27,5110490,646,0,"TBC"
"New Zealand","New Zealand",0,"2015-07-06","2015-07-12",7,2015,28,5110490,669,0,"TBC"
"New Zealand","New Zealand",0,"2015-07-13","2015-07-19",7,2015,29,5110490,680,0,"TBC"
"New Zealand","New Zealand",0,"2015-07-20","2015-07-26",7,2015,30,5110490,710,0,"TBC"
"New Zealand","New Zealand",0,"2015-07-27","2015-08-02",7,2015,31,5110490,727,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-03","2015-08-09",7,2015,32,5110490,719,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-10","2015-08-16",7,2015,33,5110490,723,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-17","2015-08-23",7,2015,34,5110490,663,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-24","2015-08-30",7,2015,35,5110490,672,0,"TBC"
"New Zealand","New Zealand",0,"2015-08-31","2015-09-06",7,2015,36,5110490,666,0,"TBC"
"New Zealand","New Zealand",0,"2015-09-07","2015-09-13",7,2015,37,5110490,665,0,"TBC"
"New Zealand","New Zealand",0,"2015-09-14","2015-09-20",7,2015,38,5110490,686,0,"TBC"
"New Zealand","New Zealand",0,"2015-09-21","2015-09-27",7,2015,39,5110490,655,0,"TBC"
"New Zealand","New Zealand",0,"2015-09-28","2015-10-04",7,2015,40,5110490,595,0,"TBC"
"New Zealand","New Zealand",0,"2015-10-05","2015-10-11",7,2015,41,5110490,638,0,"TBC"
"New Zealand","New Zealand",0,"2015-10-12","2015-10-18",7,2015,42,5110490,596,0,"TBC"
"New Zealand","New Zealand",0,"2015-10-19","2015-10-25",7,2015,43,5110490,596,0,"TBC"
"New Zealand","New Zealand",0,"2015-10-26","2015-11-01",7,2015,44,5110490,606,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-02","2015-11-08",7,2015,45,5110490,624,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-09","2015-11-15",7,2015,46,5110490,545,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-16","2015-11-22",7,2015,47,5110490,613,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-23","2015-11-29",7,2015,48,5110490,546,0,"TBC"
"New Zealand","New Zealand",0,"2015-11-30","2015-12-06",7,2015,49,5110490,603,0,"TBC"
