"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-01-01","2015-01-31",31,2015,1,103959,86,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-02-01","2015-02-28",28,2015,2,103959,79,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-03-01","2015-03-31",31,2015,3,103959,70,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-04-01","2015-04-30",30,2015,4,103959,77,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-05-01","2015-05-31",31,2015,5,103959,73,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-06-01","2015-06-30",30,2015,6,103959,65,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-07-01","2015-07-31",31,2015,7,103959,67,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-08-01","2015-08-31",31,2015,8,103959,80,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-09-01","2015-09-30",30,2015,9,103959,80,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-10-01","2015-10-31",31,2015,10,103959,66,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-11-01","2015-11-30",30,2015,11,103959,70,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2015-12-01","2015-12-31",31,2015,12,103959,72,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-01-01","2016-01-31",31,2016,1,103959,63,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-02-01","2016-02-29",29,2016,2,103959,69,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-03-01","2016-03-31",31,2016,3,103959,57,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-04-01","2016-04-30",30,2016,4,103959,63,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-05-01","2016-05-31",31,2016,5,103959,74,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-06-01","2016-06-30",30,2016,6,103959,81,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-07-01","2016-07-31",31,2016,7,103959,95,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-08-01","2016-08-31",31,2016,8,103959,79,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-09-01","2016-09-30",30,2016,9,103959,85,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-10-01","2016-10-31",31,2016,10,103959,79,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-11-01","2016-11-30",30,2016,11,103959,79,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2016-12-01","2016-12-31",31,2016,12,103959,110,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-01-01","2017-01-31",31,2017,1,103959,89,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-02-01","2017-02-28",28,2017,2,103959,54,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-03-01","2017-03-31",31,2017,3,103959,71,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-04-01","2017-04-30",30,2017,4,103959,70,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-05-01","2017-05-31",31,2017,5,103959,70,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-06-01","2017-06-30",30,2017,6,103959,71,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-07-01","2017-07-31",31,2017,7,103959,95,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-08-01","2017-08-31",31,2017,8,103959,96,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-09-01","2017-09-30",30,2017,9,103959,89,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-10-01","2017-10-31",31,2017,10,103959,77,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-11-01","2017-11-30",30,2017,11,103959,68,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2017-12-01","2017-12-31",31,2017,12,103959,67,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-01-01","2018-01-31",31,2018,1,103959,70,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-02-01","2018-02-28",28,2018,2,103959,71,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-03-01","2018-03-31",31,2018,3,103959,102,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-04-01","2018-04-30",30,2018,4,103959,83,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-05-01","2018-05-31",31,2018,5,103959,66,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-06-01","2018-06-30",30,2018,6,103959,73,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-07-01","2018-07-31",31,2018,7,103959,85,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-08-01","2018-08-31",31,2018,8,103959,81,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-09-01","2018-09-30",30,2018,9,103959,93,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-10-01","2018-10-31",31,2018,10,103959,87,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-11-01","2018-11-30",30,2018,11,103959,72,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2018-12-01","2018-12-31",31,2018,12,103959,82,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2019-01-01","2019-01-31",31,2019,1,103959,80,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2019-02-01","2019-02-28",28,2019,2,103959,78,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2019-03-01","2019-03-31",31,2019,3,103959,85,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2019-04-01","2019-04-30",30,2019,4,103959,83,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2019-05-01","2019-05-31",31,2019,5,103959,76,0,"TBC"
"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",0,"2019-06-01","2019-06-30",30,2019,6,103959,72,0,"TBC"
