"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Canada","Canada",0,"2014-12-28","2015-01-03",7,2015,1,38008005,6235,0,"TBC"
"Canada","Canada",0,"2015-01-04","2015-01-10",7,2015,2,38008005,6255,0,"TBC"
"Canada","Canada",0,"2015-01-11","2015-01-17",7,2015,3,38008005,6190,0,"TBC"
"Canada","Canada",0,"2015-01-18","2015-01-24",7,2015,4,38008005,6045,0,"TBC"
"Canada","Canada",0,"2015-01-25","2015-01-31",7,2015,5,38008005,5685,0,"TBC"
"Canada","Canada",0,"2015-02-01","2015-02-07",7,2015,6,38008005,5745,0,"TBC"
"Canada","Canada",0,"2015-02-08","2015-02-14",7,2015,7,38008005,5655,0,"TBC"
"Canada","Canada",0,"2015-02-15","2015-02-21",7,2015,8,38008005,5535,0,"TBC"
"Canada","Canada",0,"2015-02-22","2015-02-28",7,2015,9,38008005,5535,0,"TBC"
"Canada","Canada",0,"2015-03-01","2015-03-07",7,2015,10,38008005,5555,0,"TBC"
"Canada","Canada",0,"2015-03-08","2015-03-14",7,2015,11,38008005,5415,0,"TBC"
"Canada","Canada",0,"2015-03-15","2015-03-21",7,2015,12,38008005,5330,0,"TBC"
"Canada","Canada",0,"2015-03-22","2015-03-28",7,2015,13,38008005,5255,0,"TBC"
"Canada","Canada",0,"2015-03-29","2015-04-04",7,2015,14,38008005,5260,0,"TBC"
"Canada","Canada",0,"2015-04-05","2015-04-11",7,2015,15,38008005,5055,0,"TBC"
"Canada","Canada",0,"2015-04-12","2015-04-18",7,2015,16,38008005,5265,0,"TBC"
"Canada","Canada",0,"2015-04-19","2015-04-25",7,2015,17,38008005,5120,0,"TBC"
"Canada","Canada",0,"2015-04-26","2015-05-02",7,2015,18,38008005,5050,0,"TBC"
"Canada","Canada",0,"2015-05-03","2015-05-09",7,2015,19,38008005,5070,0,"TBC"
"Canada","Canada",0,"2015-05-10","2015-05-16",7,2015,20,38008005,4955,0,"TBC"
"Canada","Canada",0,"2015-05-17","2015-05-23",7,2015,21,38008005,4830,0,"TBC"
"Canada","Canada",0,"2015-05-24","2015-05-30",7,2015,22,38008005,4865,0,"TBC"
"Canada","Canada",0,"2015-05-31","2015-06-06",7,2015,23,38008005,4625,0,"TBC"
"Canada","Canada",0,"2015-06-07","2015-06-13",7,2015,24,38008005,4685,0,"TBC"
"Canada","Canada",0,"2015-06-14","2015-06-20",7,2015,25,38008005,4625,0,"TBC"
"Canada","Canada",0,"2015-06-21","2015-06-27",7,2015,26,38008005,4660,0,"TBC"
"Canada","Canada",0,"2015-06-28","2015-07-04",7,2015,27,38008005,4610,0,"TBC"
"Canada","Canada",0,"2015-07-05","2015-07-11",7,2015,28,38008005,4625,0,"TBC"
"Canada","Canada",0,"2015-07-12","2015-07-18",7,2015,29,38008005,4575,0,"TBC"
"Canada","Canada",0,"2015-07-19","2015-07-25",7,2015,30,38008005,4550,0,"TBC"
"Canada","Canada",0,"2015-07-26","2015-08-01",7,2015,31,38008005,4730,0,"TBC"
"Canada","Canada",0,"2015-08-02","2015-08-08",7,2015,32,38008005,4520,0,"TBC"
"Canada","Canada",0,"2015-08-09","2015-08-15",7,2015,33,38008005,4515,0,"TBC"
"Canada","Canada",0,"2015-08-16","2015-08-22",7,2015,34,38008005,4635,0,"TBC"
"Canada","Canada",0,"2015-08-23","2015-08-29",7,2015,35,38008005,4600,0,"TBC"
"Canada","Canada",0,"2015-08-30","2015-09-05",7,2015,36,38008005,4665,0,"TBC"
"Canada","Canada",0,"2015-09-06","2015-09-12",7,2015,37,38008005,4600,0,"TBC"
"Canada","Canada",0,"2015-09-13","2015-09-19",7,2015,38,38008005,4735,0,"TBC"
"Canada","Canada",0,"2015-09-20","2015-09-26",7,2015,39,38008005,4785,0,"TBC"
"Canada","Canada",0,"2015-09-27","2015-10-03",7,2015,40,38008005,4880,0,"TBC"
"Canada","Canada",0,"2015-10-04","2015-10-10",7,2015,41,38008005,5025,0,"TBC"
"Canada","Canada",0,"2015-10-11","2015-10-17",7,2015,42,38008005,5080,0,"TBC"
"Canada","Canada",0,"2015-10-18","2015-10-24",7,2015,43,38008005,5045,0,"TBC"
"Canada","Canada",0,"2015-10-25","2015-10-31",7,2015,44,38008005,5025,0,"TBC"
"Canada","Canada",0,"2015-11-01","2015-11-07",7,2015,45,38008005,4955,0,"TBC"
"Canada","Canada",0,"2015-11-08","2015-11-14",7,2015,46,38008005,5040,0,"TBC"
"Canada","Canada",0,"2015-11-15","2015-11-21",7,2015,47,38008005,5050,0,"TBC"
"Canada","Canada",0,"2015-11-22","2015-11-28",7,2015,48,38008005,4970,0,"TBC"
"Canada","Canada",0,"2015-11-29","2015-12-05",7,2015,49,38008005,5175,0,"TBC"
"Canada","Canada",0,"2015-12-06","2015-12-12",7,2015,50,38008005,5270,0,"TBC"
"Canada","Canada",0,"2015-12-13","2015-12-19",7,2015,51,38008005,5035,0,"TBC"
"Canada","Canada",0,"2015-12-20","2015-12-26",7,2015,52,38008005,5035,0,"TBC"
"Canada","Canada",0,"2015-12-27","2016-01-02",7,2015,53,38008005,5225,0,"TBC"
"Canada","Canada",0,"2016-01-03","2016-01-09",7,2016,1,38008005,5250,0,"TBC"
"Canada","Canada",0,"2016-01-10","2016-01-16",7,2016,2,38008005,5470,0,"TBC"
"Canada","Canada",0,"2016-01-17","2016-01-23",7,2016,3,38008005,5330,0,"TBC"
"Canada","Canada",0,"2016-01-24","2016-01-30",7,2016,4,38008005,5415,0,"TBC"
"Canada","Canada",0,"2016-01-31","2016-02-06",7,2016,5,38008005,5230,0,"TBC"
"Canada","Canada",0,"2016-02-07","2016-02-13",7,2016,6,38008005,5240,0,"TBC"
"Canada","Canada",0,"2016-02-14","2016-02-20",7,2016,7,38008005,5430,0,"TBC"
"Canada","Canada",0,"2016-02-21","2016-02-27",7,2016,8,38008005,5495,0,"TBC"
"Canada","Canada",0,"2016-02-28","2016-03-05",7,2016,9,38008005,5585,0,"TBC"
"Canada","Canada",0,"2016-03-06","2016-03-12",7,2016,10,38008005,5445,0,"TBC"
"Canada","Canada",0,"2016-03-13","2016-03-19",7,2016,11,38008005,5360,0,"TBC"
"Canada","Canada",0,"2016-03-20","2016-03-26",7,2016,12,38008005,5480,0,"TBC"
"Canada","Canada",0,"2016-03-27","2016-04-02",7,2016,13,38008005,5325,0,"TBC"
"Canada","Canada",0,"2016-04-03","2016-04-09",7,2016,14,38008005,5280,0,"TBC"
"Canada","Canada",0,"2016-04-10","2016-04-16",7,2016,15,38008005,5185,0,"TBC"
"Canada","Canada",0,"2016-04-17","2016-04-23",7,2016,16,38008005,5155,0,"TBC"
"Canada","Canada",0,"2016-04-24","2016-04-30",7,2016,17,38008005,5080,0,"TBC"
"Canada","Canada",0,"2016-05-01","2016-05-07",7,2016,18,38008005,5200,0,"TBC"
"Canada","Canada",0,"2016-05-08","2016-05-14",7,2016,19,38008005,4990,0,"TBC"
"Canada","Canada",0,"2016-05-15","2016-05-21",7,2016,20,38008005,4900,0,"TBC"
"Canada","Canada",0,"2016-05-22","2016-05-28",7,2016,21,38008005,4870,0,"TBC"
"Canada","Canada",0,"2016-05-29","2016-06-04",7,2016,22,38008005,4845,0,"TBC"
"Canada","Canada",0,"2016-06-05","2016-06-11",7,2016,23,38008005,4680,0,"TBC"
"Canada","Canada",0,"2016-06-12","2016-06-18",7,2016,24,38008005,4680,0,"TBC"
"Canada","Canada",0,"2016-06-19","2016-06-25",7,2016,25,38008005,4830,0,"TBC"
"Canada","Canada",0,"2016-06-26","2016-07-02",7,2016,26,38008005,4805,0,"TBC"
"Canada","Canada",0,"2016-07-03","2016-07-09",7,2016,27,38008005,4730,0,"TBC"
"Canada","Canada",0,"2016-07-10","2016-07-16",7,2016,28,38008005,4660,0,"TBC"
"Canada","Canada",0,"2016-07-17","2016-07-23",7,2016,29,38008005,4720,0,"TBC"
"Canada","Canada",0,"2016-07-24","2016-07-30",7,2016,30,38008005,4755,0,"TBC"
"Canada","Canada",0,"2016-07-31","2016-08-06",7,2016,31,38008005,4700,0,"TBC"
"Canada","Canada",0,"2016-08-07","2016-08-13",7,2016,32,38008005,4895,0,"TBC"
"Canada","Canada",0,"2016-08-14","2016-08-20",7,2016,33,38008005,4885,0,"TBC"
"Canada","Canada",0,"2016-08-21","2016-08-27",7,2016,34,38008005,4735,0,"TBC"
"Canada","Canada",0,"2016-08-28","2016-09-03",7,2016,35,38008005,4820,0,"TBC"
"Canada","Canada",0,"2016-09-04","2016-09-10",7,2016,36,38008005,4760,0,"TBC"
