"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-01-01","2017-01-31",31,2017,1,3301000,3443,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-02-01","2017-02-28",28,2017,2,3301000,3372,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-03-01","2017-03-31",31,2017,3,3301000,3223,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-04-01","2017-04-30",30,2017,4,3301000,2783,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-05-01","2017-05-31",31,2017,5,3301000,3078,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-06-01","2017-06-30",30,2017,6,3301000,2899,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-07-01","2017-07-31",31,2017,7,3301000,2766,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-08-01","2017-08-31",31,2017,8,3301000,2975,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-09-01","2017-09-30",30,2017,9,3301000,2637,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-10-01","2017-10-31",31,2017,10,3301000,2958,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-11-01","2017-11-30",30,2017,11,3301000,3115,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2017-12-01","2017-12-31",31,2017,12,3301000,3087,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-01-01","2018-01-31",31,2018,1,3301000,2774,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-02-01","2018-02-28",28,2018,2,3301000,3377,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-03-01","2018-03-31",31,2018,3,3301000,3640,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-04-01","2018-04-30",30,2018,4,3301000,3186,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-05-01","2018-05-31",31,2018,5,3301000,2964,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-06-01","2018-06-30",30,2018,6,3301000,2698,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-07-01","2018-07-31",31,2018,7,3301000,2716,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-08-01","2018-08-31",31,2018,8,3301000,3003,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-09-01","2018-09-30",30,2018,9,3301000,2824,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-10-01","2018-10-31",31,2018,10,3301000,3124,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-11-01","2018-11-30",30,2018,11,3301000,2895,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2018-12-01","2018-12-31",31,2018,12,3301000,3104,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-01-01","2019-01-31",31,2019,1,3301000,3444,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-02-01","2019-02-28",28,2019,2,3301000,3512,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-03-01","2019-03-31",31,2019,3,3301000,3239,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-04-01","2019-04-30",30,2019,4,3301000,3122,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-05-01","2019-05-31",31,2019,5,3301000,3240,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-06-01","2019-06-30",30,2019,6,3301000,2817,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-07-01","2019-07-31",31,2019,7,3301000,2969,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-08-01","2019-08-31",31,2019,8,3301000,2905,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-09-01","2019-09-30",30,2019,9,3301000,2683,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-10-01","2019-10-31",31,2019,10,3301000,3170,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-11-01","2019-11-30",30,2019,11,3301000,2963,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2019-12-01","2019-12-31",31,2019,12,3301000,3066,0,"TBC"
"Bosnia and Herzegovina","Bosnia and Herzegovina",0,"2020-01-01","2020-01-31",31,2020,1,3301000,2800,0,"TBC"
