"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Georgia","Georgia",0,"2014-12-29","2015-01-04",7,2015,1,3716858,4575,0,"TBC"
"Georgia","Georgia",0,"2015-01-05","2015-01-11",7,2015,2,3716858,4177,0,"TBC"
"Georgia","Georgia",0,"2015-01-12","2015-01-18",7,2015,3,3716858,4725,0,"TBC"
"Georgia","Georgia",0,"2015-01-19","2015-01-25",7,2015,4,3716858,4325,0,"TBC"
"Georgia","Georgia",0,"2015-01-26","2015-02-01",7,2015,5,3716858,4270,0,"TBC"
"Georgia","Georgia",0,"2015-02-02","2015-02-08",7,2015,6,3716858,3687,0,"TBC"
"Georgia","Georgia",0,"2015-02-09","2015-02-15",7,2015,7,3716858,3762,0,"TBC"
"Georgia","Georgia",0,"2015-02-16","2015-02-22",7,2015,8,3716858,3836,0,"TBC"
"Georgia","Georgia",0,"2015-02-23","2015-03-01",7,2015,9,3716858,3444,0,"TBC"
"Georgia","Georgia",0,"2015-03-02","2015-03-08",7,2015,10,3716858,3852,0,"TBC"
"Georgia","Georgia",0,"2015-03-09","2015-03-15",7,2015,11,3716858,4118,0,"TBC"
"Georgia","Georgia",0,"2015-03-16","2015-03-22",7,2015,12,3716858,4350,0,"TBC"
"Georgia","Georgia",0,"2016-01-04","2016-01-10",7,2016,1,3716858,4878,0,"TBC"
"Georgia","Georgia",0,"2016-01-11","2016-01-17",7,2016,2,3716858,4538,0,"TBC"
"Georgia","Georgia",0,"2016-01-18","2016-01-24",7,2016,3,3716858,4413,0,"TBC"
"Georgia","Georgia",0,"2016-01-25","2016-01-31",7,2016,4,3716858,4070,0,"TBC"
"Georgia","Georgia",0,"2016-02-01","2016-02-07",7,2016,5,3716858,4184,0,"TBC"
"Georgia","Georgia",0,"2016-02-08","2016-02-14",7,2016,6,3716858,3763,0,"TBC"
"Georgia","Georgia",0,"2016-02-15","2016-02-21",7,2016,7,3716858,3511,0,"TBC"
"Georgia","Georgia",0,"2016-02-22","2016-02-28",7,2016,8,3716858,4220,0,"TBC"
"Georgia","Georgia",0,"2016-02-29","2016-03-06",7,2016,9,3716858,3678,0,"TBC"
"Georgia","Georgia",0,"2016-03-07","2016-03-13",7,2016,10,3716858,4058,0,"TBC"
"Georgia","Georgia",0,"2016-03-14","2016-03-20",7,2016,11,3716858,4128,0,"TBC"
"Georgia","Georgia",0,"2016-03-21","2016-03-27",7,2016,12,3716858,5330,0,"TBC"
"Georgia","Georgia",0,"2017-01-02","2017-01-08",7,2017,1,3716858,5346,0,"TBC"
"Georgia","Georgia",0,"2017-01-09","2017-01-15",7,2017,2,3716858,4129,0,"TBC"
"Georgia","Georgia",0,"2017-01-16","2017-01-22",7,2017,3,3716858,4362,0,"TBC"
"Georgia","Georgia",0,"2017-01-23","2017-01-29",7,2017,4,3716858,4133,0,"TBC"
"Georgia","Georgia",0,"2017-01-30","2017-02-05",7,2017,5,3716858,3853,0,"TBC"
"Georgia","Georgia",0,"2017-02-06","2017-02-12",7,2017,6,3716858,3665,0,"TBC"
