"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Greece","Greece",0,"2016-01-04","2016-01-10",7,2016,1,10724599,2637,0,"TBC"
"Greece","Greece",0,"2016-01-11","2016-01-17",7,2016,2,10724599,2638,0,"TBC"
"Greece","Greece",0,"2016-01-18","2016-01-24",7,2016,3,10724599,2601,0,"TBC"
"Greece","Greece",0,"2016-01-25","2016-01-31",7,2016,4,10724599,2652,0,"TBC"
"Greece","Greece",0,"2016-02-01","2016-02-07",7,2016,5,10724599,2649,0,"TBC"
"Greece","Greece",0,"2016-02-08","2016-02-14",7,2016,6,10724599,2594,0,"TBC"
"Greece","Greece",0,"2016-02-15","2016-02-21",7,2016,7,10724599,2436,0,"TBC"
"Greece","Greece",0,"2016-02-22","2016-02-28",7,2016,8,10724599,2215,0,"TBC"
"Greece","Greece",0,"2016-02-29","2016-03-06",7,2016,9,10724599,2139,0,"TBC"
"Greece","Greece",0,"2016-03-07","2016-03-13",7,2016,10,10724599,2248,0,"TBC"
"Greece","Greece",0,"2016-03-14","2016-03-20",7,2016,11,10724599,2255,0,"TBC"
"Greece","Greece",0,"2016-03-21","2016-03-27",7,2016,12,10724599,2185,0,"TBC"
"Greece","Greece",0,"2016-03-28","2016-04-03",7,2016,13,10724599,2259,0,"TBC"
"Greece","Greece",0,"2016-04-04","2016-04-10",7,2016,14,10724599,2275,0,"TBC"
"Greece","Greece",0,"2016-04-11","2016-04-17",7,2016,15,10724599,2227,0,"TBC"
"Greece","Greece",0,"2016-04-18","2016-04-24",7,2016,16,10724599,2100,0,"TBC"
"Greece","Greece",0,"2016-04-25","2016-05-01",7,2016,17,10724599,2081,0,"TBC"
"Greece","Greece",0,"2016-05-02","2016-05-08",7,2016,18,10724599,2246,0,"TBC"
"Greece","Greece",0,"2016-05-09","2016-05-15",7,2016,19,10724599,2209,0,"TBC"
"Greece","Greece",0,"2016-05-16","2016-05-22",7,2016,20,10724599,2121,0,"TBC"
"Greece","Greece",0,"2016-05-23","2016-05-29",7,2016,21,10724599,2027,0,"TBC"
"Greece","Greece",0,"2016-05-30","2016-06-05",7,2016,22,10724599,2199,0,"TBC"
"Greece","Greece",0,"2016-06-06","2016-06-12",7,2016,23,10724599,1999,0,"TBC"
"Greece","Greece",0,"2016-06-13","2016-06-19",7,2016,24,10724599,2175,0,"TBC"
"Greece","Greece",0,"2016-06-20","2016-06-26",7,2016,25,10724599,2914,0,"TBC"
"Greece","Greece",0,"2016-06-27","2016-07-03",7,2016,26,10724599,2318,0,"TBC"
"Greece","Greece",0,"2016-07-04","2016-07-10",7,2016,27,10724599,2155,0,"TBC"
"Greece","Greece",0,"2016-07-11","2016-07-17",7,2016,28,10724599,2186,0,"TBC"
"Greece","Greece",0,"2016-07-18","2016-07-24",7,2016,29,10724599,1993,0,"TBC"
"Greece","Greece",0,"2016-07-25","2016-07-31",7,2016,30,10724599,2285,0,"TBC"
"Greece","Greece",0,"2016-08-01","2016-08-07",7,2016,31,10724599,2324,0,"TBC"
"Greece","Greece",0,"2016-08-08","2016-08-14",7,2016,32,10724599,2212,0,"TBC"
"Greece","Greece",0,"2016-08-15","2016-08-21",7,2016,33,10724599,2122,0,"TBC"
"Greece","Greece",0,"2016-08-22","2016-08-28",7,2016,34,10724599,2049,0,"TBC"
"Greece","Greece",0,"2016-08-29","2016-09-04",7,2016,35,10724599,2013,0,"TBC"
"Greece","Greece",0,"2016-09-05","2016-09-11",7,2016,36,10724599,2041,0,"TBC"
"Greece","Greece",0,"2016-09-12","2016-09-18",7,2016,37,10724599,1971,0,"TBC"
"Greece","Greece",0,"2016-09-19","2016-09-25",7,2016,38,10724599,1882,0,"TBC"
"Greece","Greece",0,"2016-09-26","2016-10-02",7,2016,39,10724599,1972,0,"TBC"
"Greece","Greece",0,"2016-10-03","2016-10-09",7,2016,40,10724599,2081,0,"TBC"
"Greece","Greece",0,"2016-10-10","2016-10-16",7,2016,41,10724599,2047,0,"TBC"
"Greece","Greece",0,"2016-10-17","2016-10-23",7,2016,42,10724599,2142,0,"TBC"
"Greece","Greece",0,"2016-10-24","2016-10-30",7,2016,43,10724599,2177,0,"TBC"
"Greece","Greece",0,"2016-10-31","2016-11-06",7,2016,44,10724599,2148,0,"TBC"
"Greece","Greece",0,"2016-11-07","2016-11-13",7,2016,45,10724599,2349,0,"TBC"
"Greece","Greece",0,"2016-11-14","2016-11-20",7,2016,46,10724599,2244,0,"TBC"
"Greece","Greece",0,"2016-11-21","2016-11-27",7,2016,47,10724599,2431,0,"TBC"
"Greece","Greece",0,"2016-11-28","2016-12-04",7,2016,48,10724599,2413,0,"TBC"
"Greece","Greece",0,"2016-12-05","2016-12-11",7,2016,49,10724599,2475,0,"TBC"
"Greece","Greece",0,"2016-12-12","2016-12-18",7,2016,50,10724599,2414,0,"TBC"
"Greece","Greece",0,"2016-12-19","2016-12-25",7,2016,51,10724599,2716,0,"TBC"
"Greece","Greece",0,"2016-12-26","2017-01-01",7,2016,52,10724599,2875,0,"TBC"
"Greece","Greece",0,"2017-01-02","2017-01-08",7,2017,1,10724599,3425,0,"TBC"
"Greece","Greece",0,"2017-01-09","2017-01-15",7,2017,2,10724599,3680,0,"TBC"
"Greece","Greece",0,"2017-01-16","2017-01-22",7,2017,3,10724599,3364,0,"TBC"
"Greece","Greece",0,"2017-01-23","2017-01-29",7,2017,4,10724599,3082,0,"TBC"
"Greece","Greece",0,"2017-01-30","2017-02-05",7,2017,5,10724599,3002,0,"TBC"
"Greece","Greece",0,"2017-02-06","2017-02-12",7,2017,6,10724599,2790,0,"TBC"
"Greece","Greece",0,"2017-02-13","2017-02-19",7,2017,7,10724599,2675,0,"TBC"
"Greece","Greece",0,"2017-02-20","2017-02-26",7,2017,8,10724599,2523,0,"TBC"
"Greece","Greece",0,"2017-02-27","2017-03-05",7,2017,9,10724599,2399,0,"TBC"
"Greece","Greece",0,"2017-03-06","2017-03-12",7,2017,10,10724599,2405,0,"TBC"
"Greece","Greece",0,"2017-03-13","2017-03-19",7,2017,11,10724599,2444,0,"TBC"
"Greece","Greece",0,"2017-03-20","2017-03-26",7,2017,12,10724599,2458,0,"TBC"
"Greece","Greece",0,"2017-03-27","2017-04-02",7,2017,13,10724599,2253,0,"TBC"
"Greece","Greece",0,"2017-04-03","2017-04-09",7,2017,14,10724599,2363,0,"TBC"
"Greece","Greece",0,"2017-04-10","2017-04-16",7,2017,15,10724599,2363,0,"TBC"
"Greece","Greece",0,"2017-04-17","2017-04-23",7,2017,16,10724599,2367,0,"TBC"
"Greece","Greece",0,"2017-04-24","2017-04-30",7,2017,17,10724599,2325,0,"TBC"
"Greece","Greece",0,"2017-05-01","2017-05-07",7,2017,18,10724599,2265,0,"TBC"
"Greece","Greece",0,"2017-05-08","2017-05-14",7,2017,19,10724599,2159,0,"TBC"
"Greece","Greece",0,"2017-05-15","2017-05-21",7,2017,20,10724599,2030,0,"TBC"
"Greece","Greece",0,"2017-05-22","2017-05-28",7,2017,21,10724599,2013,0,"TBC"
"Greece","Greece",0,"2017-05-29","2017-06-04",7,2017,22,10724599,2212,0,"TBC"
"Greece","Greece",0,"2017-06-05","2017-06-11",7,2017,23,10724599,2121,0,"TBC"
"Greece","Greece",0,"2017-06-12","2017-06-18",7,2017,24,10724599,2136,0,"TBC"
"Greece","Greece",0,"2017-06-19","2017-06-25",7,2017,25,10724599,2170,0,"TBC"
"Greece","Greece",0,"2017-06-26","2017-07-02",7,2017,26,10724599,2732,0,"TBC"
"Greece","Greece",0,"2017-07-03","2017-07-09",7,2017,27,10724599,2542,0,"TBC"
"Greece","Greece",0,"2017-07-10","2017-07-16",7,2017,28,10724599,2418,0,"TBC"
"Greece","Greece",0,"2017-07-17","2017-07-23",7,2017,29,10724599,2090,0,"TBC"
"Greece","Greece",0,"2017-07-24","2017-07-30",7,2017,30,10724599,2143,0,"TBC"
"Greece","Greece",0,"2017-07-31","2017-08-06",7,2017,31,10724599,2307,0,"TBC"
"Greece","Greece",0,"2017-08-07","2017-08-13",7,2017,32,10724599,2726,0,"TBC"
"Greece","Greece",0,"2017-08-14","2017-08-20",7,2017,33,10724599,2288,0,"TBC"
"Greece","Greece",0,"2017-08-21","2017-08-27",7,2017,34,10724599,2052,0,"TBC"
"Greece","Greece",0,"2017-08-28","2017-09-03",7,2017,35,10724599,2076,0,"TBC"
"Greece","Greece",0,"2017-09-04","2017-09-10",7,2017,36,10724599,1976,0,"TBC"
"Greece","Greece",0,"2017-09-11","2017-09-17",7,2017,37,10724599,2100,0,"TBC"
"Greece","Greece",0,"2017-09-18","2017-09-24",7,2017,38,10724599,1980,0,"TBC"
"Greece","Greece",0,"2017-09-25","2017-10-01",7,2017,39,10724599,1926,0,"TBC"
"Greece","Greece",0,"2017-10-02","2017-10-08",7,2017,40,10724599,2076,0,"TBC"
"Greece","Greece",0,"2017-10-09","2017-10-15",7,2017,41,10724599,2185,0,"TBC"
"Greece","Greece",0,"2017-10-16","2017-10-22",7,2017,42,10724599,2230,0,"TBC"
"Greece","Greece",0,"2017-10-23","2017-10-29",7,2017,43,10724599,2157,0,"TBC"
"Greece","Greece",0,"2017-10-30","2017-11-05",7,2017,44,10724599,2214,0,"TBC"
"Greece","Greece",0,"2017-11-06","2017-11-12",7,2017,45,10724599,2310,0,"TBC"
"Greece","Greece",0,"2017-11-13","2017-11-19",7,2017,46,10724599,2266,0,"TBC"
"Greece","Greece",0,"2017-11-20","2017-11-26",7,2017,47,10724599,2319,0,"TBC"
"Greece","Greece",0,"2017-11-27","2017-12-03",7,2017,48,10724599,2336,0,"TBC"
"Greece","Greece",0,"2017-12-04","2017-12-10",7,2017,49,10724599,2278,0,"TBC"
"Greece","Greece",0,"2017-12-11","2017-12-17",7,2017,50,10724599,2455,0,"TBC"
"Greece","Greece",0,"2017-12-18","2017-12-24",7,2017,51,10724599,2367,0,"TBC"
"Greece","Greece",0,"2017-12-25","2017-12-31",7,2017,52,10724599,2496,0,"TBC"
"Greece","Greece",0,"2018-01-01","2018-01-07",7,2018,1,10724599,2533,0,"TBC"
"Greece","Greece",0,"2018-01-08","2018-01-14",7,2018,2,10724599,2453,0,"TBC"
"Greece","Greece",0,"2018-01-15","2018-01-21",7,2018,3,10724599,2345,0,"TBC"
"Greece","Greece",0,"2018-01-22","2018-01-28",7,2018,4,10724599,2548,0,"TBC"
"Greece","Greece",0,"2018-01-29","2018-02-04",7,2018,5,10724599,2605,0,"TBC"
"Greece","Greece",0,"2018-02-05","2018-02-11",7,2018,6,10724599,2557,0,"TBC"
"Greece","Greece",0,"2018-02-12","2018-02-18",7,2018,7,10724599,2469,0,"TBC"
"Greece","Greece",0,"2018-02-19","2018-02-25",7,2018,8,10724599,2493,0,"TBC"
"Greece","Greece",0,"2018-02-26","2018-03-04",7,2018,9,10724599,2610,0,"TBC"
"Greece","Greece",0,"2018-03-05","2018-03-11",7,2018,10,10724599,2532,0,"TBC"
"Greece","Greece",0,"2018-03-12","2018-03-18",7,2018,11,10724599,2415,0,"TBC"
"Greece","Greece",0,"2018-03-19","2018-03-25",7,2018,12,10724599,2330,0,"TBC"
"Greece","Greece",0,"2018-03-26","2018-04-01",7,2018,13,10724599,2365,0,"TBC"
"Greece","Greece",0,"2018-04-02","2018-04-08",7,2018,14,10724599,2341,0,"TBC"
"Greece","Greece",0,"2018-04-09","2018-04-15",7,2018,15,10724599,2349,0,"TBC"
"Greece","Greece",0,"2018-04-16","2018-04-22",7,2018,16,10724599,2319,0,"TBC"
"Greece","Greece",0,"2018-04-23","2018-04-29",7,2018,17,10724599,2175,0,"TBC"
"Greece","Greece",0,"2018-04-30","2018-05-06",7,2018,18,10724599,2226,0,"TBC"
"Greece","Greece",0,"2018-05-07","2018-05-13",7,2018,19,10724599,1980,0,"TBC"
"Greece","Greece",0,"2018-05-14","2018-05-20",7,2018,20,10724599,2112,0,"TBC"
"Greece","Greece",0,"2018-05-21","2018-05-27",7,2018,21,10724599,2021,0,"TBC"
"Greece","Greece",0,"2018-05-28","2018-06-03",7,2018,22,10724599,2223,0,"TBC"
"Greece","Greece",0,"2018-06-04","2018-06-10",7,2018,23,10724599,2302,0,"TBC"
"Greece","Greece",0,"2018-06-11","2018-06-17",7,2018,24,10724599,2188,0,"TBC"
"Greece","Greece",0,"2018-06-18","2018-06-24",7,2018,25,10724599,2080,0,"TBC"
"Greece","Greece",0,"2018-06-25","2018-07-01",7,2018,26,10724599,2045,0,"TBC"
"Greece","Greece",0,"2018-07-02","2018-07-08",7,2018,27,10724599,2361,0,"TBC"
"Greece","Greece",0,"2018-07-09","2018-07-15",7,2018,28,10724599,2160,0,"TBC"
"Greece","Greece",0,"2018-07-16","2018-07-22",7,2018,29,10724599,2356,0,"TBC"
"Greece","Greece",0,"2018-07-23","2018-07-29",7,2018,30,10724599,2195,0,"TBC"
"Greece","Greece",0,"2018-07-30","2018-08-05",7,2018,31,10724599,2231,0,"TBC"
"Greece","Greece",0,"2018-08-06","2018-08-12",7,2018,32,10724599,2288,0,"TBC"
"Greece","Greece",0,"2018-08-13","2018-08-19",7,2018,33,10724599,2285,0,"TBC"
"Greece","Greece",0,"2018-08-20","2018-08-26",7,2018,34,10724599,2260,0,"TBC"
"Greece","Greece",0,"2018-08-27","2018-09-02",7,2018,35,10724599,2178,0,"TBC"
"Greece","Greece",0,"2018-09-03","2018-09-09",7,2018,36,10724599,2196,0,"TBC"
"Greece","Greece",0,"2018-09-10","2018-09-16",7,2018,37,10724599,2063,0,"TBC"
"Greece","Greece",0,"2018-09-17","2018-09-23",7,2018,38,10724599,2100,0,"TBC"
"Greece","Greece",0,"2018-09-24","2018-09-30",7,2018,39,10724599,2022,0,"TBC"
"Greece","Greece",0,"2018-10-01","2018-10-07",7,2018,40,10724599,2176,0,"TBC"
"Greece","Greece",0,"2018-10-08","2018-10-14",7,2018,41,10724599,2244,0,"TBC"
"Greece","Greece",0,"2018-10-15","2018-10-21",7,2018,42,10724599,2164,0,"TBC"
"Greece","Greece",0,"2018-10-22","2018-10-28",7,2018,43,10724599,2261,0,"TBC"
"Greece","Greece",0,"2018-10-29","2018-11-04",7,2018,44,10724599,2301,0,"TBC"
"Greece","Greece",0,"2018-11-05","2018-11-11",7,2018,45,10724599,2232,0,"TBC"
"Greece","Greece",0,"2018-11-12","2018-11-18",7,2018,46,10724599,2392,0,"TBC"
"Greece","Greece",0,"2018-11-19","2018-11-25",7,2018,47,10724599,2438,0,"TBC"
"Greece","Greece",0,"2018-11-26","2018-12-02",7,2018,48,10724599,2312,0,"TBC"
"Greece","Greece",0,"2018-12-03","2018-12-09",7,2018,49,10724599,2451,0,"TBC"
"Greece","Greece",0,"2018-12-10","2018-12-16",7,2018,50,10724599,2503,0,"TBC"
"Greece","Greece",0,"2018-12-17","2018-12-23",7,2018,51,10724599,2535,0,"TBC"
"Greece","Greece",0,"2018-12-24","2018-12-30",7,2018,52,10724599,2632,0,"TBC"
"Greece","Greece",0,"2018-12-31","2019-01-06",7,2019,1,10724599,2706,0,"TBC"
"Greece","Greece",0,"2019-01-07","2019-01-13",7,2019,2,10724599,3105,0,"TBC"
"Greece","Greece",0,"2019-01-14","2019-01-20",7,2019,3,10724599,3039,0,"TBC"
"Greece","Greece",0,"2019-01-21","2019-01-27",7,2019,4,10724599,2860,0,"TBC"
"Greece","Greece",0,"2019-01-28","2019-02-03",7,2019,5,10724599,2893,0,"TBC"
"Greece","Greece",0,"2019-02-04","2019-02-10",7,2019,6,10724599,2772,0,"TBC"
"Greece","Greece",0,"2019-02-11","2019-02-17",7,2019,7,10724599,2563,0,"TBC"
"Greece","Greece",0,"2019-02-18","2019-02-24",7,2019,8,10724599,2660,0,"TBC"
"Greece","Greece",0,"2019-02-25","2019-03-03",7,2019,9,10724599,2769,0,"TBC"
"Greece","Greece",0,"2019-03-04","2019-03-10",7,2019,10,10724599,2519,0,"TBC"
"Greece","Greece",0,"2019-03-11","2019-03-17",7,2019,11,10724599,2470,0,"TBC"
"Greece","Greece",0,"2019-03-18","2019-03-24",7,2019,12,10724599,2391,0,"TBC"
"Greece","Greece",0,"2019-03-25","2019-03-31",7,2019,13,10724599,2332,0,"TBC"
"Greece","Greece",0,"2019-04-01","2019-04-07",7,2019,14,10724599,2413,0,"TBC"
"Greece","Greece",0,"2019-04-08","2019-04-14",7,2019,15,10724599,2312,0,"TBC"
"Greece","Greece",0,"2019-04-15","2019-04-21",7,2019,16,10724599,2220,0,"TBC"
"Greece","Greece",0,"2019-04-22","2019-04-28",7,2019,17,10724599,2403,0,"TBC"
"Greece","Greece",0,"2019-04-29","2019-05-05",7,2019,18,10724599,2360,0,"TBC"
