"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths"
"Thailand","Thailand",0,"2016-01-01","2016-01-31",31,2016,1,66558935,40316,0,"TBC"
"Thailand","Thailand",0,"2016-02-01","2016-02-29",29,2016,2,66558935,40557,0,"TBC"
"Thailand","Thailand",0,"2016-03-01","2016-03-31",31,2016,3,66558935,42396,0,"TBC"
"Thailand","Thailand",0,"2016-04-01","2016-04-30",30,2016,4,66558935,45129,0,"TBC"
"Thailand","Thailand",0,"2016-05-01","2016-05-31",31,2016,5,66558935,41071,0,"TBC"
"Thailand","Thailand",0,"2016-06-01","2016-06-30",30,2016,6,66558935,36132,0,"TBC"
"Thailand","Thailand",0,"2016-07-01","2016-07-31",31,2016,7,66558935,36916,0,"TBC"
"Thailand","Thailand",0,"2016-08-01","2016-08-31",31,2016,8,66558935,40397,0,"TBC"
"Thailand","Thailand",0,"2016-09-01","2016-09-30",30,2016,9,66558935,38582,0,"TBC"
"Thailand","Thailand",0,"2016-10-01","2016-10-31",31,2016,10,66558935,40338,0,"TBC"
"Thailand","Thailand",0,"2016-11-01","2016-11-30",30,2016,11,66558935,38617,0,"TBC"
"Thailand","Thailand",0,"2016-12-01","2016-12-31",31,2016,12,66558935,39983,0,"TBC"
"Thailand","Thailand",0,"2017-01-01","2017-01-31",31,2017,1,66558935,40798,0,"TBC"
"Thailand","Thailand",0,"2017-02-01","2017-02-28",28,2017,2,66558935,36493,0,"TBC"
"Thailand","Thailand",0,"2017-03-01","2017-03-31",31,2017,3,66558935,39080,0,"TBC"
"Thailand","Thailand",0,"2017-04-01","2017-04-30",30,2017,4,66558935,36461,0,"TBC"
"Thailand","Thailand",0,"2017-05-01","2017-05-31",31,2017,5,66558935,39543,0,"TBC"
"Thailand","Thailand",0,"2017-06-01","2017-06-30",30,2017,6,66558935,37518,0,"TBC"
"Thailand","Thailand",0,"2017-07-01","2017-07-31",31,2017,7,66558935,38322,0,"TBC"
"Thailand","Thailand",0,"2017-08-01","2017-08-31",31,2017,8,66558935,40097,0,"TBC"
"Thailand","Thailand",0,"2017-09-01","2017-09-30",30,2017,9,66558935,38148,0,"TBC"
"Thailand","Thailand",0,"2017-10-01","2017-10-31",31,2017,10,66558935,41565,0,"TBC"
"Thailand","Thailand",0,"2017-11-01","2017-11-30",30,2017,11,66558935,39861,0,"TBC"
"Thailand","Thailand",0,"2017-12-01","2017-12-31",31,2017,12,66558935,41025,0,"TBC"
"Thailand","Thailand",0,"2018-01-01","2018-01-31",31,2018,1,66558935,44867,0,"TBC"
"Thailand","Thailand",0,"2018-02-01","2018-02-28",28,2018,2,66558935,38000,0,"TBC"
"Thailand","Thailand",0,"2018-03-01","2018-03-31",31,2018,3,66558935,38987,0,"TBC"
"Thailand","Thailand",0,"2018-04-01","2018-04-30",30,2018,4,66558935,39660,0,"TBC"
"Thailand","Thailand",0,"2018-05-01","2018-05-31",31,2018,5,66558935,38708,0,"TBC"
"Thailand","Thailand",0,"2018-06-01","2018-06-30",30,2018,6,66558935,36867,0,"TBC"
"Thailand","Thailand",0,"2018-07-01","2018-07-31",31,2018,7,66558935,39105,0,"TBC"
"Thailand","Thailand",0,"2018-08-01","2018-08-31",31,2018,8,66558935,40663,0,"TBC"
"Thailand","Thailand",0,"2018-09-01","2018-09-30",30,2018,9,66558935,37147,0,"TBC"
"Thailand","Thailand",0,"2018-10-01","2018-10-31",31,2018,10,66558935,41876,0,"TBC"
"Thailand","Thailand",0,"2018-11-01","2018-11-30",30,2018,11,66558935,39332,0,"TBC"
"Thailand","Thailand",0,"2018-12-01","2018-12-31",31,2018,12,66558935,38329,0,"TBC"
"Thailand","Thailand",0,"2019-01-01","2019-01-31",31,2019,1,66558935,45329,0,"TBC"
"Thailand","Thailand",0,"2019-02-01","2019-02-28",28,2019,2,66558935,38208,0,"TBC"
"Thailand","Thailand",0,"2019-03-01","2019-03-31",31,2019,3,66558935,40742,0,"TBC"
"Thailand","Thailand",0,"2019-04-01","2019-04-30",30,2019,4,66558935,47966,0,"TBC"
"Thailand","Thailand",0,"2019-05-01","2019-05-31",31,2019,5,66558935,44240,0,"TBC"
"Thailand","Thailand",0,"2019-06-01","2019-06-30",30,2019,6,66558935,37700,0,"TBC"
"Thailand","Thailand",0,"2019-07-01","2019-07-31",31,2019,7,66558935,42888,0,"TBC"
"Thailand","Thailand",0,"2019-08-01","2019-08-31",31,2019,8,66558935,38992,0,"TBC"
"Thailand","Thailand",0,"2019-09-01","2019-09-30",30,2019,9,66558935,41737,0,"TBC"
"Thailand","Thailand",0,"2019-10-01","2019-10-31",31,2019,10,66558935,43589,0,"TBC"
"Thailand","Thailand",0,"2019-11-01","2019-11-30",30,2019,11,66558935,40480,0,"TBC"
"Thailand","Thailand",0,"2019-12-01","2019-12-31",31,2019,12,66558935,44340,0,"TBC"
"Thailand","Thailand",0,"2020-01-01","2020-01-31",31,2020,1,66558935,47125,0,"TBC"
"Thailand","Thailand",0,"2020-02-01","2020-02-29",29,2020,2,66558935,39758,0,"TBC"
"Thailand","Thailand",0,"2020-03-01","2020-03-31",31,2020,3,66558935,44304,10,"TBC"
"Thailand","Thailand",0,"2020-04-01","2020-04-30",30,2020,4,66558935,40057,44,"TBC"
"Thailand","Thailand",0,"2020-05-01","2020-05-31",31,2020,5,66558935,39674,3,"TBC"
"Thailand","Thailand",0,"2020-06-01","2020-06-30",30,2020,6,66558935,39479,1,"TBC"
"Thailand","Thailand",0,"2020-07-01","2020-07-31",31,2020,7,66558935,39817,0,"TBC"
"Thailand","Thailand",0,"2020-08-01","2020-08-31",31,2020,8,66558935,40999,0,"TBC"
"Thailand","Thailand",0,"2020-09-01","2020-09-30",30,2020,9,66558935,39361,1,"TBC"
"Thailand","Thailand",0,"2020-10-01","2020-10-31",31,2020,10,66558935,41640,0,"TBC"
"Thailand","Thailand",0,"2020-11-01","2020-11-30",30,2020,11,66558935,43545,1,"TBC"
"Thailand","Thailand",0,"2020-12-01","2020-12-31",31,2020,12,66558935,45679,3,"TBC"
"Thailand","Thailand",0,"2021-01-01","2021-01-31",31,2021,1,66558935,46685,14,"TBC"
