"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Sweden","Sweden",0,"2016-02-05","2016-02-11",2016,6,10338368,1913,0,"TBC"
"Sweden","Sweden",0,"2016-02-12","2016-02-18",2016,7,10338368,1783,0,"TBC"
"Sweden","Sweden",0,"2016-02-19","2016-02-25",2016,8,10338368,1874,0,"TBC"
"Sweden","Sweden",0,"2016-02-26","2016-03-03",2016,9,10338368,1806,0,"TBC"
"Sweden","Sweden",0,"2016-03-04","2016-03-10",2016,10,10338368,1897,0,"TBC"
"Sweden","Sweden",0,"2016-03-11","2016-03-17",2016,11,10338368,1751,0,"TBC"
"Sweden","Sweden",0,"2016-03-18","2016-03-24",2016,12,10338368,1839,0,"TBC"
"Sweden","Sweden",0,"2016-03-25","2016-03-31",2016,13,10338368,1739,0,"TBC"
"Sweden","Sweden",0,"2016-04-01","2016-04-07",2016,14,10338368,1780,0,"TBC"
"Sweden","Sweden",0,"2016-04-08","2016-04-14",2016,15,10338368,1710,0,"TBC"
"Sweden","Sweden",0,"2016-04-15","2016-04-21",2016,16,10338368,1755,0,"TBC"
"Sweden","Sweden",0,"2016-04-22","2016-04-28",2016,17,10338368,1723,0,"TBC"
"Sweden","Sweden",0,"2016-04-29","2016-05-05",2016,18,10338368,1644,0,"TBC"
"Sweden","Sweden",0,"2016-05-06","2016-05-12",2016,19,10338368,1572,0,"TBC"
"Sweden","Sweden",0,"2016-05-13","2016-05-19",2016,20,10338368,1577,0,"TBC"
"Sweden","Sweden",0,"2016-05-20","2016-05-26",2016,21,10338368,1504,0,"TBC"
"Sweden","Sweden",0,"2016-05-27","2016-06-02",2016,22,10338368,1567,0,"TBC"
"Sweden","Sweden",0,"2016-06-03","2016-06-09",2016,23,10338368,1494,0,"TBC"
"Sweden","Sweden",0,"2016-06-10","2016-06-16",2016,24,10338368,1522,0,"TBC"
"Sweden","Sweden",0,"2016-06-17","2016-06-23",2016,25,10338368,1522,0,"TBC"
"Sweden","Sweden",0,"2016-06-24","2016-06-30",2016,26,10338368,1569,0,"TBC"
"Sweden","Sweden",0,"2016-07-01","2016-07-07",2016,27,10338368,1543,0,"TBC"
"Sweden","Sweden",0,"2016-07-08","2016-07-14",2016,28,10338368,1623,0,"TBC"
"Sweden","Sweden",0,"2016-07-15","2016-07-21",2016,29,10338368,1575,0,"TBC"
"Sweden","Sweden",0,"2016-07-22","2016-07-28",2016,30,10338368,1678,0,"TBC"
"Sweden","Sweden",0,"2016-07-29","2016-08-04",2016,31,10338368,1574,0,"TBC"
"Sweden","Sweden",0,"2016-08-05","2016-08-11",2016,32,10338368,1536,0,"TBC"
"Sweden","Sweden",0,"2016-08-12","2016-08-18",2016,33,10338368,1612,0,"TBC"
"Sweden","Sweden",0,"2016-08-19","2016-08-25",2016,34,10338368,1555,0,"TBC"
"Sweden","Sweden",0,"2016-08-26","2016-09-01",2016,35,10338368,1628,0,"TBC"
"Sweden","Sweden",0,"2016-09-02","2016-09-08",2016,36,10338368,1650,0,"TBC"
"Sweden","Sweden",0,"2016-09-09","2016-09-15",2016,37,10338368,1507,0,"TBC"
"Sweden","Sweden",0,"2016-09-16","2016-09-22",2016,38,10338368,1531,0,"TBC"
"Sweden","Sweden",0,"2016-09-23","2016-09-29",2016,39,10338368,1594,0,"TBC"
"Sweden","Sweden",0,"2016-09-30","2016-10-06",2016,40,10338368,1582,0,"TBC"
"Sweden","Sweden",0,"2016-10-07","2016-10-13",2016,41,10338368,1606,0,"TBC"
"Sweden","Sweden",0,"2016-10-14","2016-10-20",2016,42,10338368,1760,0,"TBC"
"Sweden","Sweden",0,"2016-10-21","2016-10-27",2016,43,10338368,1649,0,"TBC"
"Sweden","Sweden",0,"2016-10-28","2016-11-03",2016,44,10338368,1700,0,"TBC"
"Sweden","Sweden",0,"2016-11-04","2016-11-10",2016,45,10338368,1698,0,"TBC"
"Sweden","Sweden",0,"2016-11-11","2016-11-17",2016,46,10338368,1768,0,"TBC"
"Sweden","Sweden",0,"2016-11-18","2016-11-24",2016,47,10338368,1739,0,"TBC"
"Sweden","Sweden",0,"2016-11-25","2016-12-01",2016,48,10338368,1744,0,"TBC"
"Sweden","Sweden",0,"2016-12-02","2016-12-08",2016,49,10338368,1785,0,"TBC"
"Sweden","Sweden",0,"2016-12-09","2016-12-15",2016,50,10338368,1854,0,"TBC"
"Sweden","Sweden",0,"2016-12-16","2016-12-22",2016,51,10338368,1822,0,"TBC"
"Sweden","Sweden",0,"2016-12-23","2016-12-29",2016,52,10338368,1942,0,"TBC"
"Sweden","Sweden",0,"2017-01-01","2017-01-07",2017,1,10338368,2192,0,"TBC"
"Sweden","Sweden",0,"2017-01-08","2017-01-14",2017,2,10338368,2109,0,"TBC"
"Sweden","Sweden",0,"2017-01-15","2017-01-21",2017,3,10338368,2088,0,"TBC"
"Sweden","Sweden",0,"2017-01-22","2017-01-28",2017,4,10338368,1922,0,"TBC"
