"country","region","region_code","start_date","end_date","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Ecuador","Carchi","EC-C","2020-05-01","2020-05-31",2020,5,185500,14.6774193548387,0,13.5483870967742,1.12903225806452,14.6774193548387,0,0.608642726719416,0.0833333333333333
"Ecuador","Carchi","EC-C","2020-06-01","2020-06-30",2020,6,185500,15.6333333333333,0,13.1833333333333,2.45,15.6333333333333,0,1.32075471698113,0.185840707964602
"Ecuador","Orellana","EC-D","2020-01-01","2020-01-31",2020,1,159500,9.48387096774193,0,7.90322580645161,1.58064516129032,9.48387096774193,0,0.991000101122459,0.2
"Ecuador","Orellana","EC-D","2020-02-01","2020-02-29",2020,2,159500,6.27586206896552,0,8.56896551724138,-2.29310344827586,6.27586206896552,0,-1.43768241271214,-0.267605633802817
"Ecuador","Orellana","EC-D","2020-03-01","2020-03-31",2020,3,159500,5.42664872139973,0,9.15746971736205,-3.73082099596232,5.42664872139973,0,-2.33907272474126,-0.407407407407407
"Ecuador","Orellana","EC-D","2020-04-01","2020-04-30",2020,4,159500,6.53333333333333,0,8.05,-1.51666666666667,6.53333333333333,0,-0.950888192267503,-0.188405797101449
"Ecuador","Orellana","EC-D","2020-05-01","2020-05-31",2020,5,159500,9.48387096774193,0,8.01612903225807,1.46774193548387,9.48387096774193,0,0.920214379613712,0.183098591549296
"Ecuador","Orellana","EC-D","2020-06-01","2020-06-30",2020,6,159500,13.7666666666667,0,7.7,6.06666666666667,13.7666666666667,0,3.80355276907001,0.787878787878788
"Ecuador","Esmeraldas","EC-E","2020-01-01","2020-01-31",2020,1,635200,30.0322580645161,0,35.4516129032258,-5.41935483870968,30.0322580645161,0,-0.853172990980743,-0.152866242038217
"Ecuador","Esmeraldas","EC-E","2020-02-01","2020-02-29",2020,2,635200,35.7241379310345,0,31.5,4.22413793103448,35.7241379310345,0,0.665009120125076,0.134099616858238
"Ecuador","Esmeraldas","EC-E","2020-03-01","2020-03-31",2020,3,635200,22.6110363391655,0,31.7685060565276,-9.15746971736205,22.6110363391655,0,-1.44166714693987,-0.288256227758007
"Ecuador","Esmeraldas","EC-E","2020-04-01","2020-04-30",2020,4,635200,42.7,0,32.55,10.15,42.7,0,1.59792191435768,0.311827956989247
"Ecuador","Esmeraldas","EC-E","2020-05-01","2020-05-31",2020,5,635200,62.0967741935484,0,25.6290322580645,36.4677419354839,62.0967741935484,0,5.74114325180791,1.42290748898678
"Ecuador","Esmeraldas","EC-E","2020-06-01","2020-06-30",2020,6,635200,49.4666666666667,0,29.5166666666667,19.95,49.4666666666667,0,3.14074307304786,0.675889328063241
"Ecuador","Cañar","EC-F","2020-01-01","2020-01-31",2020,1,276800,24.1612903225806,0,20.7741935483871,3.38709677419355,24.1612903225806,0,1.22366212940518,0.16304347826087
"Ecuador","Cañar","EC-F","2020-02-01","2020-02-29",2020,2,276800,18.1034482758621,0,20.6379310344828,-2.53448275862069,18.1034482758621,0,-0.91563683476181,-0.12280701754386
"Ecuador","Cañar","EC-F","2020-03-01","2020-03-31",2020,3,276800,19.671601615074,0,20.4629878869448,-0.791386271870794,19.671601615074,0,-0.285905445040027,-0.0386740331491713
"Ecuador","Cañar","EC-F","2020-04-01","2020-04-30",2020,4,276800,35.7,0,17.15,18.55,35.7,0,6.70158959537572,1.08163265306122
"Ecuador","Cañar","EC-F","2020-05-01","2020-05-31",2020,5,276800,20.0967741935484,0,18.0645161290323,2.03225806451613,20.0967741935484,0,0.73419727764311,0.1125
"Ecuador","Cañar","EC-F","2020-06-01","2020-06-30",2020,6,276800,20.5333333333333,0,21.35,-0.816666666666667,20.5333333333333,0,-0.295038535645472,-0.0382513661202186
"Ecuador","Guayas","EC-G","2020-01-01","2020-01-31",2020,1,4327800,442.354838709677,0,429.032258064516,13.3225806451613,442.354838709677,0,0.307837253227074,0.0310526315789474
"Ecuador","Guayas","EC-G","2020-02-01","2020-02-29",2020,2,4327800,411.068965517241,0,400.931034482759,10.1379310344828,411.068965517241,0,0.234251375629252,0.0252859723058398
"Ecuador","Guayas","EC-G","2020-03-01","2020-03-31",2020,3,4327800,1180.29609690444,0,418.869448183042,761.4266487214,1180.29609690444,0,17.5938501945885,1.81781376518219
