"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Montenegro","Montenegro","0",2019-12-30,2020-01-05,7,2020,"1",627082,86,0,141.105571161044,-55.1055711610442,86,0,-8.78761807244415,-0.390527253513981
"Montenegro","Montenegro","0",2020-01-06,2020-01-12,7,2020,"2",627082,119,0,145.938904494382,-26.9389044943815,119,0,-4.29591416981854,-0.184590288571192
"Montenegro","Montenegro","0",2020-01-13,2020-01-19,7,2020,"3",627082,145,0,151.438904494382,-6.43890449438152,145,0,-1.02680422885388,-0.0425181660939736
"Montenegro","Montenegro","0",2020-01-20,2020-01-26,7,2020,"4",627082,133,0,142.938904494381,-9.93890449438149,133,0,-1.58494495048199,-0.0695325358028902
"Montenegro","Montenegro","0",2020-01-27,2020-02-02,7,2020,"5",627082,139,0,146.605571161048,-7.6055711610482,139,0,-1.21285113606326,-0.0518777772278066
"Montenegro","Montenegro","0",2020-02-03,2020-02-09,7,2020,"6",627082,150,0,136.772237827715,13.2277621722852,150,0,2.10941506410409,0.0967137950096828
"Montenegro","Montenegro","0",2020-02-10,2020-02-16,7,2020,"7",627082,130,0,129.105571161048,0.894428838951796,130,0,0.142633473605014,0.00692788723916538
"Montenegro","Montenegro","0",2020-02-17,2020-02-23,7,2020,"8",627082,142,0,146.438904494382,-4.43890449438157,142,0,-0.70786667363783,-0.030312330659042
"Montenegro","Montenegro","0",2020-02-24,2020-03-01,7,2020,"9",627082,119,0,142.326685393258,-23.3266853932581,119,0,-3.71987800531001,-0.163895374425428
"Montenegro","Montenegro","0",2020-03-02,2020-03-08,7,2020,"10",627082,141,0,139.926685393258,1.07331460674186,141,0,0.17116016832597,0.00767054978630677
"Montenegro","Montenegro","0",2020-03-09,2020-03-15,7,2020,"11",627082,113,0,121.526685393258,-8.52668539325826,113,0,-1.35974009671116,-0.0701630704866676
"Montenegro","Montenegro","0",2020-03-16,2020-03-22,7,2020,"12",627082,126,0,132.326685393258,-6.32668539325809,126,0,-1.00890878597346,-0.047811107596748
"Montenegro","Montenegro","0",2020-03-23,2020-03-29,7,2020,"13",627082,150,1,117.926685393258,32.0733146067417,149,0.159468777608032,5.11469227417495,0.271976732830102
"Montenegro","Montenegro","0",2020-03-30,2020-04-05,7,2020,"14",627082,118,1,137.326685393258,-19.3266853932581,117,0.159468777608032,-3.08200289487788,-0.140735104309209
"Montenegro","Montenegro","0",2020-04-06,2020-04-12,7,2020,"15",627082,123,1,120.126685393258,2.87331460674193,122,0.159468777608032,0.458203968020439,0.0239190367846709
"Montenegro","Montenegro","0",2020-04-13,2020-04-19,7,2020,"16",627082,113,2,118.526685393258,-5.52668539325815,111,0.318937555216064,-0.881333763887043,-0.0466281949496962
"Montenegro","Montenegro","0",2020-04-20,2020-04-26,7,2020,"17",627082,101,2,125.126685393258,-24.1266853932582,99,0.318937555216064,-3.84745302739645,-0.192818065286641
"Montenegro","Montenegro","0",2020-04-27,2020-05-03,7,2020,"18",627082,112,1,121.926685393258,-9.92668539325805,111,0.159468777608032,-1.58299638536237,-0.0814151993162192
"Montenegro","Montenegro","0",2020-05-04,2020-05-10,7,2020,"19",627082,95,1,110.526685393258,-15.526685393258,94,0.159468777608032,-2.47602153996735,-0.140479064743627
"Montenegro","Montenegro","0",2020-05-11,2020-05-17,7,2020,"20",627082,115,0,111.126685393258,3.87331460674193,115,0,0.617672745628471,0.0348549458938232
"Montenegro","Montenegro","0",2020-05-18,2020-05-24,7,2020,"21",627082,113,0,112.126685393258,0.873314606741857,113,0,0.139266412804363,0.00778864196046558
"Montenegro","Montenegro","0",2020-05-25,2020-05-31,7,2020,"22",627082,115,0,111.126685393258,3.8733146067418,115,0,0.617672745628451,0.0348549458938221
"Montenegro","Montenegro","0",2020-06-01,2020-06-07,7,2020,"23",627082,112,0,122.526685393258,-10.5266853932582,112,0,-1.67867765192721,-0.0859134102866819
"Montenegro","Montenegro","0",2020-06-08,2020-06-14,7,2020,"24",627082,113,0,122.726685393258,-9.72668539325818,113,0,-1.55110262984078,-0.0792548528634222
