"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Cyprus","Cyprus","0",2019-12-30,2020-01-05,7,2020,"1",896005,152,0,139.386001872633,12.6139981273675,152,0,1.4078044349493,0.0904968788680363
"Cyprus","Cyprus","0",2020-01-06,2020-01-12,7,2020,"2",896005,157,0,150.219335205986,6.78066479401403,157,0,0.75676640130513,0.0451384289826349
"Cyprus","Cyprus","0",2020-01-13,2020-01-19,7,2020,"3",896005,160,0,146.052668539319,13.9473314606807,160,0,1.55661312835093,0.0954952182672784
"Cyprus","Cyprus","0",2020-01-20,2020-01-26,7,2020,"4",896005,157,0,152.719335205986,4.28066479401406,157,0,0.477750101172879,0.0280296190933542
"Cyprus","Cyprus","0",2020-01-27,2020-02-02,7,2020,"5",896005,166,0,155.052668539319,10.9473314606807,166,0,1.22179356819222,0.0706039538939285
"Cyprus","Cyprus","0",2020-02-03,2020-02-09,7,2020,"6",896005,149,0,161.219335205986,-12.2193352059859,149,0,-1.36375747969999,-0.0757932365269559
"Cyprus","Cyprus","0",2020-02-10,2020-02-16,7,2020,"7",896005,114,0,139.052668539319,-25.0526685393193,114,0,-2.79604115371223,-0.180166758412373
"Cyprus","Cyprus","0",2020-02-17,2020-02-23,7,2020,"8",896005,145,0,137.886001872653,7.11399812734737,145,0,0.793968574656098,0.0515933309453533
"Cyprus","Cyprus","0",2020-02-24,2020-03-01,7,2020,"9",896005,143,0,141.863202247185,1.13679775281548,143,0,0.126874041195695,0.00801333774233237
"Cyprus","Cyprus","0",2020-03-02,2020-03-08,7,2020,"10",896005,119,0,131.063202247185,-12.0632022471846,119,0,-1.34633202350261,-0.0920411071937144
"Cyprus","Cyprus","0",2020-03-09,2020-03-15,7,2020,"11",896005,130,0,129.463202247185,0.536797752815374,130,0,0.0599101291639415,0.00414633458386482
"Cyprus","Cyprus","0",2020-03-16,2020-03-22,7,2020,"12",896005,139,0,128.863202247185,10.1367977528155,139,0,1.13133272167181,0.078663245798992
"Cyprus","Cyprus","0",2020-03-23,2020-03-29,7,2020,"13",896005,139,5,119.063202247185,19.9367977528154,134,0.558032600264508,2.22507661819023,0.167447182475615
"Cyprus","Cyprus","0",2020-03-30,2020-04-05,7,2020,"14",896005,132,4,125.863202247185,6.13679775281545,128,0.446426080211606,0.684906641460199,0.0487576801102145
"Cyprus","Cyprus","0",2020-04-06,2020-04-12,7,2020,"15",896005,111,1,118.663202247184,-7.66320224718447,110,0.111606520052901,-0.855263335269834,-0.0645794323940579
"Cyprus","Cyprus","0",2020-04-13,2020-04-19,7,2020,"16",896005,122,2,120.263202247185,1.73679775281545,120,0.223213040105803,0.193837953227432,0.014441639008129
"Cyprus","Cyprus","0",2020-04-20,2020-04-26,7,2020,"17",896005,117,2,123.863202247185,-6.86320224718457,115,0.223213040105803,-0.765978119227524,-0.0554095334422906
"Cyprus","Cyprus","0",2020-04-27,2020-05-03,7,2020,"18",896005,121,1,121.263202247184,-0.26320224718441,120,0.111606520052901,-0.0293750868783555,-0.00217050384870998
"Cyprus","Cyprus","0",2020-05-04,2020-05-10,7,2020,"19",896005,111,0,109.063202247184,1.93679775281555,111,0,0.216159257238023,0.0177584896913803
"Cyprus","Cyprus","0",2020-05-11,2020-05-17,7,2020,"20",896005,139,2,102.863202247184,36.1367977528155,137,0.223213040105803,4.03310224304725,0.35130928226381
"Cyprus","Cyprus","0",2020-05-18,2020-05-24,7,2020,"21",896005,185,0,113.463202247185,71.5367977528154,185,0,7.98397305291995,0.630484565356876
"Cyprus","Cyprus","0",2020-05-25,2020-05-31,7,2020,"22",896005,108,0,107.663202247185,0.336797752815443,108,0,0.0375888251533689,0.00312825316157861
"Cyprus","Cyprus","0",2020-06-01,2020-06-07,7,2020,"23",896005,124,1,100.263202247185,23.7367977528154,123,0.111606520052901,2.64918139439126,0.236744859737231
"Cyprus","Cyprus","0",2020-06-08,2020-06-14,7,2020,"24",896005,92,0,96.6632022471845,-4.66320224718453,92,0,-0.520443775111135,-0.0482417521743167
"Cyprus","Cyprus","0",2020-06-15,2020-06-21,7,2020,"25",896005,101,1,113.463202247185,-12.4632022471847,100,0.111606520052901,-1.39097463152378,-0.109843561615977
"Cyprus","Cyprus","0",2020-06-22,2020-06-28,7,2020,"26",896005,107,0,107.463202247185,-0.463202247184569,107,0,-0.0516963908889536,-0.00431033356068355
"Cyprus","Cyprus","0",2020-06-29,2020-07-05,7,2020,"27",896005,114,0,105.863202247185,8.13679775281547,114,0,0.908119681566003,0.0768614360806554
"Cyprus","Cyprus","0",2020-07-06,2020-07-12,7,2020,"28",896005,110,0,120.063202247185,-10.0632022471846,110,0,-1.12311898339681,-0.0838158741299153
"Cyprus","Cyprus","0",2020-07-13,2020-07-19,7,2020,"29",896005,106,0,104.863202247184,1.1367977528156,106,0,0.126874041195707,0.0108407690062329
"Cyprus","Cyprus","0",2020-07-20,2020-07-26,7,2020,"30",896005,116,0,105.463202247185,10.5367977528155,116,0,1.17597532969297,0.0999097081095577
"Cyprus","Cyprus","0",2020-07-27,2020-08-02,7,2020,"31",896005,117,0,108.863202247185,8.13679775281538,117,0,0.908119681565994,0.0747433254291012
"Cyprus","Cyprus","0",2020-08-03,2020-08-09,7,2020,"32",896005,91,0,113.063202247185,-22.0632022471845,91,0,-2.46239722403162,-0.195140433038053
"Cyprus","Cyprus","0",2020-08-10,2020-08-16,7,2020,"33",896005,101,1,98.0632022471846,2.93679775281541,100,0.111606520052901,0.327765777290909,0.0299480099111258
"Cyprus","Cyprus","0",2020-08-17,2020-08-23,7,2020,"34",896005,108,1,106.663202247184,1.3367977528156,107,0.111606520052901,0.149195345206288,0.0125328859874061
"Cyprus","Cyprus","0",2020-08-24,2020-08-30,7,2020,"35",896005,110,0,113.263202247185,-3.26320224718459,110,0,-0.364194647037081,-0.0288107892275817
"Cyprus","Cyprus","0",2020-08-31,2020-09-06,7,2020,"36",896005,95,0,103.063202247185,-8.06320224718455,95,0,-0.899905943291003,-0.0782355105544454
"Cyprus","Cyprus","0",2020-09-07,2020-09-13,7,2020,"37",896005,125,0,111.263202247185,13.7367977528154,125,0,1.53311619386224,0.123462182243303
"Cyprus","Cyprus","0",2020-09-14,2020-09-20,7,2020,"38",896005,101,1,102.063202247184,-1.06320224718449,100,0.111606520052901,-0.118660302920686,-0.0104170966986666
"Cyprus","Cyprus","0",2020-09-21,2020-09-27,7,2020,"39",896005,103,0,103.863202247184,-0.863202247184446,103,0,-0.0963389989101005,-0.00831095352837385
"Cyprus","Cyprus","0",2020-09-28,2020-10-04,7,2020,"40",896005,113,0,103.863202247185,9.13679775281545,113,0,1.0197262016189,0.0879695364203266
"Cyprus","Cyprus","0",2020-10-05,2020-10-11,7,2020,"41",896005,107,3,105.863202247184,1.13679775281551,104,0.334819560158704,0.126874041195698,0.0107383654441244
"Cyprus","Cyprus","0",2020-10-12,2020-10-18,7,2020,"42",896005,107,0,105.263202247185,1.73679775281548,107,0,0.193837953227435,0.0164995716996814
"Cyprus","Cyprus","0",2020-10-19,2020-10-25,7,2020,"43",896005,114,0,103.463202247185,10.5367977528155,114,0,1.17597532969297,0.101841017134207
"Cyprus","Cyprus","0",2020-10-26,2020-11-01,7,2020,"44",896005,113,1,112.463202247185,0.536797752815474,112,0.111606520052901,0.0599101291639527,0.00477309681824312
"Cyprus","Cyprus","0",2020-11-02,2020-11-08,7,2020,"45",896005,117,1,106.263202247185,10.7367977528154,116,0.111606520052901,1.19829663370354,0.101039659315366
"Cyprus","Cyprus","0",2020-11-09,2020-11-15,7,2020,"46",896005,128,12,120.863202247185,7.13679775281543,116,1.33927824063482,0.796513161513097,0.0590485575437554
"Cyprus","Cyprus","0",2020-11-16,2020-11-22,7,2020,"47",896005,113,4,109.663202247185,3.33679775281547,109,0.446426080211606,0.372408385312077,0.0304276884537278
"Cyprus","Cyprus","0",2020-11-23,2020-11-29,7,2020,"48",896005,137,5,122.863202247185,14.1367977528155,132,0.558032600264508,1.57775880188341,0.115061283559695
"Cyprus","Cyprus","0",2020-11-30,2020-12-06,7,2020,"49",896005,141,11,122.063202247185,18.9367977528154,130,1.22767172058192,2.11347009813734,0.155139283618559
"Cyprus","Cyprus","0",2020-12-07,2020-12-13,7,2020,"50",896005,156,19,119.863202247185,36.1367977528155,137,2.12052388100513,4.03310224304724,0.301483667008106
"Cyprus","Cyprus","0",2020-12-14,2020-12-20,7,2020,"51",896005,156,12,136.863202247185,19.1367977528154,144,1.33927824063482,2.13579140214791,0.139824272986489
"Cyprus","Cyprus","0",2020-12-21,2020-12-27,7,2020,"52",896005,142,22,128.663202247185,13.3367977528155,120,2.45534344116383,1.48847358584109,0.103656659556733
"Cyprus","Cyprus","0",2020-12-28,2021-01-03,7,2020,"53",896005,133,18,128.070224719095,4.92977528090529,115,2.00891736095223,0.550195063744654,0.0384927510802617
"Cyprus","Cyprus","0",2021-01-04,2021-01-10,7,2021,"1",896005,62,18,141.407069288363,-79.4070692883631,44,2.00891736095223,-8.86234667087384,-0.561549501647849
"Cyprus","Cyprus","0",2021-01-11,2021-01-17,7,2021,"2",896005,51,20,152.240402621717,-101.240402621717,31,2.23213040105803,-11.2990890253644,-0.665003513379273
"Cyprus","Cyprus","0",2021-01-18,2021-01-24,7,2021,"3",896005,58,16,148.07373595505,-90.0737359550499,42,1.78570432084642,-10.052816218107,-0.608303257658017
"Cyprus","Cyprus","0",2021-01-25,2021-01-31,7,2021,"4",896005,82,14,154.740402621717,-72.7404026217166,68,1.56249128074062,-8.11830320385674,-0.470080220739377
"Cyprus","Cyprus","0",2021-02-01,2021-02-07,7,2021,"5",896005,73,14,157.07373595505,-84.0737359550499,59,1.56249128074062,-9.38317709778963,-0.535250119594211
"Cyprus","Cyprus","0",2021-02-08,2021-02-14,7,2021,"6",896005,56,9,163.240402621716,-107.240402621716,47,1.00445868047611,-11.9687281456818,-0.656947672876236
"Cyprus","Cyprus","0",2021-02-15,2021-02-21,7,2021,"7",896005,48,9,141.07373595505,-93.0737359550499,39,1.00445868047611,-10.3876357782657,-0.659752400579409
"Cyprus","Cyprus","0",2021-02-22,2021-02-28,7,2021,"8",896005,40,2,139.907069288383,-99.9070692883832,38,0.223213040105803,-11.1502803319606,-0.714095933797669
"Cyprus","Cyprus","0",2021-03-01,2021-03-07,7,2021,"9",896005,52,1,143.884269662915,-91.8842696629151,51,0.111606520052901,-10.2548835846803,-0.638598436633671
"Cyprus","Cyprus","0",2021-03-08,2021-03-14,7,2021,"10",896005,37,6,133.084269662915,-96.0842696629152,31,0.669639120317409,-10.7236309689025,-0.721980666131947
"Cyprus","Cyprus","0",2021-03-15,2021-03-21,7,2021,"11",896005,44,4,131.484269662915,-87.4842696629152,40,0.446426080211606,-9.76381489644759,-0.665359209030842
"Cyprus","Cyprus","0",2021-03-22,2021-03-28,7,2021,"12",896005,46,8,130.884269662915,-84.8842696629151,38,0.892852160423212,-9.47363794431003,-0.648544472773769
"Cyprus","Cyprus","0",2021-03-29,2021-04-04,7,2021,"13",896005,62,11,121.084269662915,-59.0842696629153,51,1.22767172058192,-6.59418972694519,-0.487959912773138
"Cyprus","Cyprus","0",2021-04-05,2021-04-11,7,2021,"14",896005,65,11,127.884269662915,-62.8842696629152,54,1.22767172058192,-7.01829450314621,-0.491727949251845
"Cyprus","Cyprus","0",2021-04-12,2021-04-18,7,2021,"15",896005,65,16,120.684269662915,-55.6842696629151,49,1.78570432084642,-6.21472755876531,-0.461404537794756
"Cyprus","Cyprus","0",2021-04-19,2021-04-25,7,2021,"16",896005,72,10,122.284269662915,-50.2842696629152,62,1.11606520052902,-5.61205235047965,-0.411207997574235
"Cyprus","Cyprus","0",2021-04-26,2021-05-02,7,2021,"17",896005,72,15,125.884269662915,-53.8842696629152,57,1.67409780079352,-6.01383582267009,-0.428046091916035
"Cyprus","Cyprus","0",2021-05-03,2021-05-09,7,2021,"18",896005,64,21,123.284269662915,-59.284269662915,43,2.34373692111093,-6.61651103095575,-0.480874565952417
"Cyprus","Cyprus","0",2021-05-10,2021-05-16,7,2021,"19",896005,54,12,111.084269662915,-57.0842696629151,42,1.33927824063482,-6.37097668683937,-0.513882567136978
"Cyprus","Cyprus","0",2021-05-17,2021-05-23,7,2021,"20",896005,43,7,104.884269662915,-61.8842696629151,36,0.78124564037031,-6.90668798309329,-0.590024317867716
"Cyprus","Cyprus","0",2021-05-24,2021-05-30,7,2021,"21",896005,60,7,115.484269662915,-55.4842696629152,53,0.78124564037031,-6.19240625475474,-0.480448721067096
"Cyprus","Cyprus","0",2021-05-31,2021-06-06,7,2021,"22",896005,54,3,109.684269662915,-55.6842696629152,51,0.334819560158704,-6.21472755876532,-0.507677808623294
"Cyprus","Cyprus","0",2021-06-07,2021-06-13,7,2021,"23",896005,46,10,102.284269662915,-56.2842696629152,36,1.11606520052902,-6.28169147079706,-0.550272977931053
"Cyprus","Cyprus","0",2021-06-14,2021-06-20,7,2021,"24",896005,45,1,98.6842696629151,-53.6842696629151,44,0.111606520052901,-5.99151451865951,-0.544000273258235
"Cyprus","Cyprus","0",2021-06-21,2021-06-27,7,2021,"25",896005,42,0,115.484269662915,-73.4842696629153,42,0,-8.20132361570697,-0.636314104746967
"Cyprus","Cyprus","0",2021-06-28,2021-07-04,7,2021,"26",896005,57,0,109.484269662915,-52.4842696629152,57,0,-5.85758669459603,-0.479377264190609
"Cyprus","Cyprus","0",2021-07-05,2021-07-11,7,2021,"27",896005,46,6,107.884269662915,-61.8842696629151,40,0.669639120317409,-6.9066879830933,-0.573617171959108
"Cyprus","Cyprus","0",2021-07-12,2021-07-18,7,2021,"28",896005,53,4,122.084269662915,-69.0842696629152,49,0.446426080211606,-7.7102549274742,-0.565873636740119
"Cyprus","Cyprus","0",2021-07-19,2021-07-25,7,2021,"29",896005,66,15,106.884269662915,-40.884269662915,51,1.67409780079352,-4.56295106198236,-0.38250969756217
"Cyprus","Cyprus","0",2021-07-26,2021-08-01,7,2021,"30",896005,63,22,107.484269662915,-44.4842696629152,41,2.45534344116383,-4.96473453417282,-0.413867720387585
"Cyprus","Cyprus","0",2021-08-02,2021-08-08,7,2021,"31",896005,68,18,110.884269662915,-42.8842696629152,50,2.00891736095223,-4.78616410208818,-0.386748001256464
"Cyprus","Cyprus","0",2021-08-09,2021-08-15,7,2021,"32",896005,73,22,115.084269662915,-42.0842696629151,51,2.45534344116383,-4.69687888604585,-0.365682206492521
"Cyprus","Cyprus","0",2021-08-16,2021-08-22,7,2021,"33",896005,60,23,100.084269662915,-40.0842696629152,37,2.56694996121673,-4.47366584594006,-0.400505192253682
"Cyprus","Cyprus","0",2021-08-23,2021-08-29,7,2021,"34",896005,58,21,108.684269662915,-50.684269662915,37,2.34373692111093,-5.65669495850079,-0.466344116035491
"Cyprus","Cyprus","0",2021-08-30,2021-09-05,7,2021,"35",896005,66,16,115.284269662915,-49.2842696629152,50,1.78570432084642,-5.50044583042675,-0.427502119821027
"Cyprus","Cyprus","0",2021-09-06,2021-09-12,7,2021,"36",896005,55,15,105.084269662915,-50.0842696629152,40,1.67409780079352,-5.58973104646907,-0.4766105319433
"Cyprus","Cyprus","0",2021-09-13,2021-09-19,7,2021,"37",896005,44,10,113.284269662915,-69.2842696629153,34,1.11606520052902,-7.73257623148479,-0.611596560308639
"Cyprus","Cyprus","0",2021-09-20,2021-09-26,7,2021,"38",896005,53,4,104.084269662915,-51.0842696629151,49,0.446426080211606,-5.70133756652196,-0.490797214875556
"Cyprus","Cyprus","0",2021-09-27,2021-10-03,7,2021,"39",896005,52,1,105.884269662915,-53.8842696629151,51,0.111606520052901,-6.01383582267008,-0.508897779003971
"Cyprus","Cyprus","0",2021-10-04,2021-10-10,7,2021,"40",896005,42,7,105.884269662915,-63.8842696629152,35,0.78124564037031,-7.12990102319911,-0.6033405138109
"Cyprus","Cyprus","0",2021-10-11,2021-10-17,7,2021,"41",896005,51,4,107.884269662915,-56.8842696629151,47,0.446426080211606,-6.34865538282879,-0.527271212389445
"Cyprus","Cyprus","0",2021-10-18,2021-10-24,7,2021,"42",896005,44,6,107.284269662915,-63.2842696629151,38,0.669639120317409,-7.06293711116736,-0.589874637369979
"Cyprus","Cyprus","0",2021-10-25,2021-10-31,7,2021,"43",896005,50,6,105.484269662915,-55.4842696629152,44,0.669639120317409,-6.19240625475473,-0.525995675376246
"Cyprus","Cyprus","0",2021-11-01,2021-11-07,7,2021,"44",896005,46,2,114.484269662915,-68.4842696629151,44,0.223213040105803,-7.64329101544245,-0.598198074412831
"Cyprus","Cyprus","0",2021-11-08,2021-11-14,7,2021,"45",896005,65,10,108.284269662915,-43.2842696629152,55,1.11606520052902,-4.83080671010934,-0.399728139624135
"Cyprus","Cyprus","0",2021-11-15,2021-11-21,7,2021,"46",896005,61,3,122.884269662915,-61.8842696629152,58,0.334819560158704,-6.90668798309331,-0.50359797745204
"Cyprus","Cyprus","0",2021-11-22,2021-11-28,7,2021,"47",896005,62,1,111.684269662915,-49.6842696629151,61,0.111606520052901,-5.5450884384479,-0.444863630418786
"Cyprus","Cyprus","0",2021-11-29,2021-12-05,7,2021,"48",896005,66,10,124.884269662915,-58.8842696629151,56,1.11606520052902,-6.5718684229346,-0.471510702043214
"Cyprus","Cyprus","0",2021-12-06,2021-12-12,7,2021,"49",896005,62,9,124.084269662915,-62.0842696629152,53,1.00445868047611,-6.92900928710389,-0.500339566260672
"Cyprus","Cyprus","0",2021-12-13,2021-12-19,7,2021,"50",896005,62,10,121.884269662915,-59.8842696629152,52,1.11606520052902,-6.6834749429875,-0.491320740802172
"Cyprus","Cyprus","0",2021-12-20,2021-12-26,7,2021,"51",896005,56,8,138.884269662915,-82.8842696629152,48,0.892852160423212,-9.25042490420424,-0.596786589756226
"Cyprus","Cyprus","0",2021-12-27,2022-01-02,7,2021,"52",896005,49,11,130.684269662915,-81.6842696629151,38,1.22767172058192,-9.11649708014075,-0.625050511998194
"Cyprus","Cyprus","0",2022-01-03,2022-01-09,7,2022,"1",896005,180,18,143.428136704093,36.5718632959071,162,2.00891736095223,4.08165839430662,0.254983883471613
"Cyprus","Cyprus","0",2022-01-10,2022-01-16,7,2022,"2",896005,169,24,154.261470037446,14.7385299625536,145,2.67855648126964,1.64491603981603,0.0955425224391799
"Cyprus","Cyprus","0",2022-01-17,2022-01-23,7,2022,"3",896005,198,31,150.09480337078,47.9051966292203,167,3.45980212163995,5.34653228823727,0.319166257281273
"Cyprus","Cyprus","0",2022-01-24,2022-01-30,7,2022,"4",896005,172,19,156.761470037446,15.2385299625536,153,2.12052388100513,1.70071929984248,0.0972083890187654
"Cyprus","Cyprus","0",2022-01-31,2022-02-06,7,2022,"5",896005,190,14,159.09480337078,30.9051966292203,176,1.56249128074062,3.44922144733793,0.194256480880735
"Cyprus","Cyprus","0",2022-02-07,2022-02-13,7,2022,"6",896005,179,40,165.261470037446,13.7385299625537,139,4.46426080211606,1.53330951976314,0.0831320812978409
"Cyprus","Cyprus","0",2022-02-14,2022-02-20,7,2022,"7",896005,167,38,143.09480337078,23.9051966292203,129,4.24104776201026,2.66797580696763,0.167058454018616
"Cyprus","Cyprus","0",2022-02-21,2022-02-27,7,2022,"8",896005,166,31,141.928136704113,24.0718632958869,135,3.45980212163995,2.68657689364311,0.169605998182525
"Cyprus","Cyprus","0",2022-02-28,2022-03-06,7,2022,"9",896005,143,23,145.905337078645,-2.90533707864495,120,2.56694996121673,-0.324254560928226,-0.0199124798092817
"Cyprus","Cyprus","0",2022-03-07,2022-03-13,7,2022,"10",896005,136,25,135.105337078645,0.894662921354978,111,2.79016300132254,0.0998502152727918,0.0066219657986879
"Cyprus","Cyprus","0",2022-03-14,2022-03-20,7,2022,"11",896005,155,17,133.505337078645,21.4946629213549,138,1.89731084089933,2.39894452836256,0.161002274453589
"Cyprus","Cyprus","0",2022-03-21,2022-03-27,7,2022,"12",896005,181,13,132.905337078645,48.0946629213551,168,1.45088476068772,5.36767796176975,0.361871569483291
"Cyprus","Cyprus","0",2022-03-28,2022-04-03,7,2022,"13",896005,188,15,123.105337078645,64.8946629213549,173,1.67409780079352,7.24266749865848,0.527147436994526
"Cyprus","Cyprus","0",2022-04-04,2022-04-10,7,2022,"14",896005,171,35,129.905337078645,41.094662921355,136,3.90622820185155,4.58643232139944,0.316343145289529
"Cyprus","Cyprus","0",2022-04-11,2022-04-17,7,2022,"15",896005,141,11,122.705337078645,18.2946629213551,130,1.22767172058192,2.04180366419329,0.149094272155657
"Cyprus","Cyprus","0",2022-04-18,2022-04-24,7,2022,"16",896005,115,18,124.305337078645,-9.30533707864498,97,2.00891736095223,-1.0385362892668,-0.0748587091860563
"Cyprus","Cyprus","0",2022-04-25,2022-05-01,7,2022,"17",896005,127,9,127.905337078645,-0.905337078645005,118,1.00445868047611,-0.101041520822429,-0.00707818062422483
"Cyprus","Cyprus","0",2022-05-02,2022-05-08,7,2022,"18",896005,109,12,125.305337078645,-16.3053370786448,97,1.33927824063482,-1.81978192963709,-0.130124841118389
"Cyprus","Cyprus","0",2022-05-09,2022-05-15,7,2022,"19",896005,105,19,113.105337078645,-8.10533707864487,86,2.12052388100513,-0.904608465203304,-0.0716618445070283
"Cyprus","Cyprus","0",2022-05-16,2022-05-22,7,2022,"20",896005,118,6,106.905337078645,11.0946629213551,112,0.669639120317409,1.2382367198124,0.103780252927815
"Cyprus","Cyprus","0",2022-05-23,2022-05-29,7,2022,"21",896005,104,2,117.505337078645,-13.505337078645,102,0.223213040105803,-1.50728367348899,-0.114933818449506
"Cyprus","Cyprus","0",2022-05-30,2022-06-05,7,2022,"22",896005,81,8,111.705337078645,-30.705337078645,73,0.892852160423212,-3.42691581839889,-0.274877977021162
