"country","region","region_code","start_date","end_date","days","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change","total_deaths_per_7_days","covid_deaths_per_7_days","expected_deaths_per_7_days","excess_deaths_per_7_days","non_covid_deaths_per_7_days","covid_deaths_per_100k_per_7_days","excess_deaths_per_100k_per_7_days"
"Taiwan","Taiwan","0",2020-01-01,2020-01-31,31,2020,"1",23859912,14673,0,15473.708385027,-800.708385026985,14673,0,-3.35587316930165,-0.0517463794135984,3313.25806451613,0,3494.06318371577,-180.805119199642,3313.25806451613,0,-0.757777812422953
"Taiwan","Taiwan","0",2020-02-01,2020-02-29,29,2020,"2",23859912,16211,1,15262.5758932127,948.424106787297,16210,0.00419113029419388,3.97496900570001,0.0621405006221174,3913,0.241379310344828,3684.07004318927,228.929956810727,3912.75862068965,0.00101165213997783,0.959475277237933
"Taiwan","Taiwan","0",2020-03-01,2020-03-31,31,2020,"3",23859912,16083,4,17624.2500620325,-1541.25006203246,16079,0.0167645211767755,-6.45957982591242,-0.0874505330216994,3631.64516129032,0.903225806451613,3979.66936884604,-348.024207555716,3630.74193548387,0.00378553703991705,-1.45861479939958
"Taiwan","Taiwan","0",2020-04-01,2020-04-30,30,2020,"4",23859912,14423,1,14771.4419955153,-348.441995515283,14422,0.00419113029419388,-1.46036580317347,-0.0235888950869572,3365.36666666667,0.233333333333333,3446.66979895357,-81.3031322868993,3365.13333333333,0.000977930401978571,-0.340752020740476
"Taiwan","Taiwan","0",2020-05-01,2020-05-31,31,2020,"5",23859912,13272,1,14657.2500620325,-1385.25006203246,13271,0.00419113029419388,-5.80576350001819,-0.0945095468911153,2996.90322580645,0.225806451612903,3309.70162691056,-312.798401104104,2996.67741935484,0.000946384259979262,-1.31097885484282
"Taiwan","Taiwan","0",2020-06-01,2020-06-30,30,2020,"6",23859912,13893,0,14239.2419955153,-346.241995515284,13893,0,-1.45114531652625,-0.0243160412348027,3241.7,0,3322.48979895357,-80.7897989535662,3241.7,0,-0.338600573856124
"Taiwan","Taiwan","0",2020-07-01,2020-07-31,31,2020,"7",23859912,14533,0,15110.0500620325,-577.05006203246,14533,0,-2.4184919962507,-0.0381898180127432,3281.64516129032,0,3411.94678820088,-130.301626910556,3281.64516129032,0,-0.546111095927577
"Taiwan","Taiwan","0",2020-08-01,2020-08-31,31,2020,"8",23859912,13301,0,14771.0500620325,-1470.05006203246,13301,0,-6.16117134896582,-0.0995223803222411,3003.45161290323,0,3335.3984011041,-331.946788200878,3003.45161290323,0,-1.39123224008906
"Taiwan","Taiwan","0",2020-09-01,2020-09-30,30,2020,"9",23859912,13876,0,13757.0419955153,118.958004484715,13876,0,0.498568496332741,0.00864706268422344,3237.73333333333,0,3209.97646562023,27.7568677131002,3237.73333333333,0,0.116332649144306
"Taiwan","Taiwan","0",2020-10-01,2020-10-31,31,2020,"10",23859912,13542,0,14960.2500620325,-1418.25006203246,13542,0,-5.94407079972658,-0.0948012269949837,3057.87096774194,0,3378.12098174926,-320.250014007329,3057.87096774194,0,-1.34220953542213
"Taiwan","Taiwan","0",2020-11-01,2020-11-30,30,2020,"11",23859912,14141,0,14193.0419955153,-52.0419955152847,14141,0,-0.218114783974412,-0.00366672595851747,3299.56666666667,0,3311.70979895357,-12.1431322868998,3299.56666666667,0,-0.0508934495940294
"Taiwan","Taiwan","0",2020-12-01,2020-12-31,31,2020,"12",23859912,15208,0,14826.8500620325,381.149937967541,15208,0,1.59744905164588,0.0257067371945416,3434.06451612903,0,3347.9984011041,86.0661150249285,3434.06451612903,0,0.360714301984553
"Taiwan","Taiwan","0",2021-01-01,2021-01-31,31,2021,"1",23859912,16332,1,15696.9917390378,635.00826096218,16331,0.00419113029419388,2.66140235958196,0.0404541374244938,3687.87096774194,0.225806451612903,3544.48200558919,143.38896215275,3687.64516129032,0.000946384259979262,0.600961823131411
"Taiwan","Taiwan","0",2021-02-01,2021-02-28,28,2021,"2",23859912,14856,1,14937.9554602507,-81.9554602507487,14855,0.00419113029419388,-0.343486012231515,-0.00548639072253421,3714,0.25,3734.48886506269,-20.4888650626872,3713.75,0.00104778257354847,-0.0858715030578788
"Taiwan","Taiwan","0",2021-03-01,2021-03-31,31,2021,"3",23859912,16438,1,17847.5334160433,-1409.53341604329,16437,0.00419113029419388,-5.90753820065763,-0.0789763707502714,3711.8064516129,0.225806451612903,4030.08819071945,-318.28173910655,3711.58064516129,0.000946384259979262,-1.33396023885817
"Taiwan","Taiwan","0",2021-04-01,2021-04-30,30,2021,"4",23859912,14276,2,14987.5226606871,-711.522660687058,14274,0.00838226058838775,-2.98208417821096,-0.0474743342709609,3331.06666666667,0.466666666666667,3497.08862082698,-166.021954160314,3330.6,0.00195586080395714,-0.695819641582557
"Taiwan","Taiwan","0",2021-05-01,2021-05-31,31,2021,"5",23859912,15108,112,14880.5334160433,227.466583956704,14996,0.469406592949714,0.953342090937738,0.0152861848158927,3411.48387096774,25.2903225806452,3360.12044878397,51.3634221837719,3386.1935483871,0.105995037117677,0.215270794727876
"Taiwan","Taiwan","0",2021-06-01,2021-06-30,30,2021,"6",23859912,16639,524,14455.3226606871,2183.67733931294,16115,2.19615227415759,9.15207624953915,0.151063894633892,3882.43333333333,122.266666666667,3372.90862082698,509.524712506353,3760.16666666667,0.512435530636771,2.1354844582258
"Taiwan","Taiwan","0",2021-07-01,2021-07-31,31,2021,"7",23859912,15523,139,15333.3334160433,189.666583956705,15384,0.582567110892949,0.794917365817212,0.0123695597565403,3505.1935483871,31.3870967741935,3462.36561007429,42.8279383128043,3473.8064516129,0.131547412137117,0.179497469700661
"Taiwan","Taiwan","0",2021-08-01,2021-08-31,31,2021,"8",23859912,14952,48,14994.3334160433,-42.3334160432933,14904,0.201174254121306,-0.177424862435759,-0.00282329429849804,3376.25806451613,10.8387096774194,3385.81722297752,-9.5591584613888,3365.41935483871,0.0454264444790046,-0.0400636786145263
"Taiwan","Taiwan","0",2021-09-01,2021-09-30,30,2021,"9",23859912,13894,7,13973.1226606871,-79.1226606870605,13887,0.0293379120593571,-0.331613380162762,-0.00566248952423998,3241.93333333333,1.63333333333333,3260.39528749365,-18.4619541603141,3240.3,0.00684551281385,-0.0773764553713112
"Taiwan","Taiwan","0",2021-10-01,2021-10-31,31,2021,"10",23859912,14415,5,15183.5334160433,-768.533416043294,14410,0.0209556514709694,-3.22102368207936,-0.0506162429379741,3255,1.12903225806452,3428.53980362268,-173.539803622679,3253.87096774194,0.00473192129989631,-0.727327928211468
"Taiwan","Taiwan","0",2021-11-01,2021-11-30,30,2021,"11",23859912,15560,1,14409.1226606871,1150.87733931294,15559,0.00419113029419388,4.82347688169571,0.0798714374507283,3630.66666666667,0.233333333333333,3362.12862082698,268.538045839686,3630.43333333333,0.000977930401978571,1.12547793906233
"Taiwan","Taiwan","0",2021-12-01,2021-12-31,31,2021,"12",23859912,15739,2,15050.1334160433,688.866583956706,15737,0.00838226058838775,2.8871296086788,0.0457714602863508,3553.96774193548,0.451612903225806,3398.41722297752,155.550518957966,3553.51612903226,0.00189276851995852,0.651932492282309
"Taiwan","Taiwan","0",2022-01-01,2022-01-31,31,2022,"1",23859912,15954,1,15920.2750930487,33.7249069513455,15953,0.00419113029419388,0.141345479192654,0.0021183620731573,3602.51612903226,0.225806451612903,3594.9008274626,7.61530156965866,3602.29032258065,0.000946384259979262,0.0319167211080186
"Taiwan","Taiwan","0",2022-02-01,2022-02-28,28,2022,"2",23859912,14887,2,15139.6307477444,-252.630747744406,14885,0.00838226058838775,-1.05880838011643,-0.0166867179228954,3721.75,0.5,3784.9076869361,-63.1576869361015,3721.25,0.00209556514709694,-0.264702095029108
"Taiwan","Taiwan","0",2022-03-01,2022-03-31,31,2022,"3",23859912,18239,0,18070.8167700541,168.183229945873,18239,0,0.704877830001522,0.00930689697571263,4118.48387096774,0,4080.50701259287,37.9768583748745,4118.48387096774,0,0.159165961613247
"Taiwan","Taiwan","0",2022-04-01,2022-04-30,30,2022,"4",23859912,14655,12,15203.6033258588,-548.603325858834,14643,0.0502935635303265,-2.29926801850247,-0.0360837700182397,3419.5,2.8,3547.50744270039,-128.007442700395,3416.7,0.0117351648237429,-0.536495870983911
"Taiwan","Taiwan","0",2022-05-01,2022-05-31,31,2022,"5",23859912,17409,1390,15103.8167700541,2305.18322994587,16019,5.82567110892949,9.66132326869382,0.152622563226289,3931.06451612903,313.870967741935,3410.53927065738,520.525245471648,3617.1935483871,1.31547412137117,2.18158912518893
"Taiwan","Taiwan","0",2022-06-01,2022-06-30,30,2022,"6",23859912,21033,4396,14671.4033258588,6361.59667414116,16637,18.4242087732763,26.662280540436,0.43360519323524,4907.7,1025.73333333333,3423.32744270039,1484.3725572996,3881.96666666667,4.2989820470978,6.22119879276841
"Taiwan","Taiwan","0",2022-07-01,2022-07-31,31,2022,"7",23859912,18215,2276,15556.6167700541,2658.38322994587,15939,9.53901254958526,11.1416304886031,0.170884406888724,4113.06451612903,513.935483870968,3512.78443194771,600.280084181325,3599.12903225806,2.1539705757128,2.5158520458136
"Taiwan","Taiwan","0",2022-08-01,2022-08-31,31,2022,"8",23859912,17830,987,15217.6167700541,2612.38322994587,16843,4.13664560036936,10.9488384950702,0.171668354474968,4026.12903225806,222.870967741935,3436.23604485093,589.892987407132,3803.25806451613,0.934081264599532,2.47231836985456
"Taiwan","Taiwan","0",2022-09-01,2022-09-30,30,2022,"9",23859912,16505,1139,14189.2033258588,2315.79667414116,15366,4.77369740508683,9.70580559618645,0.163208364906632,3851.16666666667,265.766666666667,3310.81410936706,540.352557299605,3585.4,1.11386272785359,2.26468797244351
