"country","region","region_code","start_date","end_date","days","year","week","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Israel","Israel","0",2019-12-30,2020-01-05,7,2020,"1",9291000,1092,0,1040.89091760289,51.1090823971078,1092,0,0.550092373233321,0.0491012857666286
"Israel","Israel","0",2020-01-06,2020-01-12,7,2020,"2",9291000,1010,0,1062.89091760296,-52.8909176029567,1010,0,-0.569270451005885,-0.0497613788273183
"Israel","Israel","0",2020-01-13,2020-01-19,7,2020,"3",9291000,1099,0,1060.39091760296,38.6090823970435,1099,0,0.415553572242423,0.0364102349012196
"Israel","Israel","0",2020-01-20,2020-01-26,7,2020,"4",9291000,1001,0,1057.22425093629,-56.2242509362902,1001,0,-0.605147464603274,-0.053181007611675
"Israel","Israel","0",2020-01-27,2020-02-02,7,2020,"5",9291000,991,0,1061.22425093629,-70.2242509362909,991,0,-0.755830921712312,-0.0661728667379528
"Israel","Israel","0",2020-02-03,2020-02-09,7,2020,"6",9291000,944,0,1050.05758426962,-106.057584269623,944,0,-1.14150881788423,-0.101001683963259
"Israel","Israel","0",2020-02-10,2020-02-16,7,2020,"7",9291000,965,0,999.890917602957,-34.8909176029572,965,0,-0.375534577579993,-0.0348947240030956
"Israel","Israel","0",2020-02-17,2020-02-23,7,2020,"8",9291000,991,0,1001.55758426962,-10.5575842696239,991,0,-0.113632378319061,-0.0105411655160327
"Israel","Israel","0",2020-02-24,2020-03-01,7,2020,"9",9291000,905,0,980.269101123553,-75.2691011235531,905,0,-0.81012916934187,-0.0767841208473082
"Israel","Israel","0",2020-03-02,2020-03-08,7,2020,"10",9291000,930,0,959.269101123554,-29.2691011235536,930,0,-0.315026381697918,-0.0305118773129165
"Israel","Israel","0",2020-03-09,2020-03-15,7,2020,"11",9291000,965,0,941.269101123554,23.730898876446,965,0,0.255418134500549,0.0252115987320942
"Israel","Israel","0",2020-03-16,2020-03-22,7,2020,"12",9291000,892,1,882.269101123552,9.73089887644778,891,0.0107631040792164,0.104734677391538,0.0110294000595235
"Israel","Israel","0",2020-03-23,2020-03-29,7,2020,"13",9291000,984,15,908.269101123554,75.730898876446,969,0.161446561188247,0.815099546619804,0.0833793627711927
"Israel","Israel","0",2020-03-30,2020-04-05,7,2020,"14",9291000,1029,40,888.069101123553,140.930898876447,989,0.430524163168658,1.51685393258473,0.158693618208477
"Israel","Israel","0",2020-04-06,2020-04-12,7,2020,"15",9291000,879,53,855.069101123553,23.9308988764471,826,0.570444516198472,0.257570755316404,0.0279870934933821
"Israel","Israel","0",2020-04-13,2020-04-19,7,2020,"16",9291000,928,65,843.869101123553,84.1308988764465,863,0.699601765149069,0.905509620885228,0.0996966220998399
"Israel","Israel","0",2020-04-20,2020-04-26,7,2020,"17",9291000,901,30,871.469101123554,29.5308988764463,871,0.322893122376493,0.317844138160007,0.0338863407071728
"Israel","Israel","0",2020-04-27,2020-05-03,7,2020,"18",9291000,831,31,835.069101123553,-4.06910112355251,800,0.33365622645571,-0.0437961589016523,-0.00487277174796397
"Israel","Israel","0",2020-05-04,2020-05-10,7,2020,"19",9291000,857,20,836.469101123553,20.5308988764474,837,0.215262081584329,0.220976201447071,0.0245447188053571
"Israel","Israel","0",2020-05-11,2020-05-17,7,2020,"20",9291000,847,20,820.469101123553,26.5308988764474,827,0.215262081584329,0.28555482592237,0.0323362559785809
"Israel","Israel","0",2020-05-18,2020-05-24,7,2020,"21",9291000,961,7,818.069101123553,142.930898876447,954,0.0753417285545151,1.53838014074316,0.174717390841608
"Israel","Israel","0",2020-05-25,2020-05-31,7,2020,"22",9291000,837,5,807.269101123554,29.7308988764463,832,0.0538155203960822,0.319996758975851,0.0368289816060927
"Israel","Israel","0",2020-06-01,2020-06-07,7,2020,"23",9291000,810,13,793.469101123554,16.5308988764463,797,0.139920353029814,0.177923785130193,0.0208337020975844
"Israel","Israel","0",2020-06-08,2020-06-14,7,2020,"24",9291000,785,5,772.269101123553,12.7308988764466,780,0.0538155203960822,0.137023989629175,0.0164850553491327
"Israel","Israel","0",2020-06-15,2020-06-21,7,2020,"25",9291000,792,3,783.069101123554,8.93089887644555,789,0.0322893122376493,0.0961241941281407,0.0114049946085619
