PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
DEUTNP,1,2016,1,b,0,30,146,O,O
DEUTNP,1,2016,1,b,30,5,53,O,O
DEUTNP,1,2016,1,b,35,5,62,O,O
DEUTNP,1,2016,1,b,40,5,117,O,O
DEUTNP,1,2016,1,b,45,5,273,O,O
DEUTNP,1,2016,1,b,50,5,513,O,O
DEUTNP,1,2016,1,b,55,5,710,O,O
DEUTNP,1,2016,1,b,60,5,978,O,O
DEUTNP,1,2016,1,b,65,5,1219,O,O
DEUTNP,1,2016,1,b,70,5,1611,O,O
DEUTNP,1,2016,1,b,75,5,2811,O,O
DEUTNP,1,2016,1,b,80,5,3074,O,O
DEUTNP,1,2016,1,b,85,5,3527,O,O
DEUTNP,1,2016,1,b,90,5,2519,O,O
DEUTNP,1,2016,1,b,95,+,854,O,O
DEUTNP,1,2016,1,b,TOT,.,18467,O,O
DEUTNP,1,2016,2,b,0,30,149,O,O
DEUTNP,1,2016,2,b,30,5,55,O,O
DEUTNP,1,2016,2,b,35,5,68,O,O
DEUTNP,1,2016,2,b,40,5,125,O,O
DEUTNP,1,2016,2,b,45,5,258,O,O
DEUTNP,1,2016,2,b,50,5,462,O,O
DEUTNP,1,2016,2,b,55,5,745,O,O
DEUTNP,1,2016,2,b,60,5,983,O,O
DEUTNP,1,2016,2,b,65,5,1205,O,O
DEUTNP,1,2016,2,b,70,5,1585,O,O
DEUTNP,1,2016,2,b,75,5,2737,O,O
DEUTNP,1,2016,2,b,80,5,3139,O,O
DEUTNP,1,2016,2,b,85,5,3570,O,O
DEUTNP,1,2016,2,b,90,5,2511,O,O
DEUTNP,1,2016,2,b,95,+,847,O,O
DEUTNP,1,2016,2,b,TOT,.,18439,O,O
DEUTNP,1,2016,3,b,0,30,125,O,O
DEUTNP,1,2016,3,b,30,5,57,O,O
DEUTNP,1,2016,3,b,35,5,72,O,O
DEUTNP,1,2016,3,b,40,5,114,O,O
DEUTNP,1,2016,3,b,45,5,254,O,O
DEUTNP,1,2016,3,b,50,5,475,O,O
DEUTNP,1,2016,3,b,55,5,683,O,O
DEUTNP,1,2016,3,b,60,5,913,O,O
DEUTNP,1,2016,3,b,65,5,1230,O,O
DEUTNP,1,2016,3,b,70,5,1653,O,O
DEUTNP,1,2016,3,b,75,5,2843,O,O
DEUTNP,1,2016,3,b,80,5,3143,O,O
DEUTNP,1,2016,3,b,85,5,3563,O,O
DEUTNP,1,2016,3,b,90,5,2629,O,O
DEUTNP,1,2016,3,b,95,+,873,O,O
DEUTNP,1,2016,3,b,TOT,.,18627,O,O
DEUTNP,1,2016,4,b,0,30,160,O,O
DEUTNP,1,2016,4,b,30,5,58,O,O
DEUTNP,1,2016,4,b,35,5,68,O,O
DEUTNP,1,2016,4,b,40,5,115,O,O
DEUTNP,1,2016,4,b,45,5,261,O,O
DEUTNP,1,2016,4,b,50,5,482,O,O
DEUTNP,1,2016,4,b,55,5,702,O,O
DEUTNP,1,2016,4,b,60,5,945,O,O
DEUTNP,1,2016,4,b,65,5,1244,O,O
DEUTNP,1,2016,4,b,70,5,1638,O,O
DEUTNP,1,2016,4,b,75,5,2855,O,O
DEUTNP,1,2016,4,b,80,5,3136,O,O
DEUTNP,1,2016,4,b,85,5,3570,O,O
DEUTNP,1,2016,4,b,90,5,2572,O,O
DEUTNP,1,2016,4,b,95,+,901,O,O
DEUTNP,1,2016,4,b,TOT,.,18707,O,O
DEUTNP,1,2016,5,b,0,30,157,O,O
DEUTNP,1,2016,5,b,30,5,70,O,O
DEUTNP,1,2016,5,b,35,5,70,O,O
DEUTNP,1,2016,5,b,40,5,131,O,O
DEUTNP,1,2016,5,b,45,5,266,O,O
DEUTNP,1,2016,5,b,50,5,496,O,O
DEUTNP,1,2016,5,b,55,5,668,O,O
DEUTNP,1,2016,5,b,60,5,943,O,O
DEUTNP,1,2016,5,b,65,5,1207,O,O
DEUTNP,1,2016,5,b,70,5,1670,O,O
DEUTNP,1,2016,5,b,75,5,2852,O,O
DEUTNP,1,2016,5,b,80,5,3124,O,O
DEUTNP,1,2016,5,b,85,5,3554,O,O
DEUTNP,1,2016,5,b,90,5,2426,O,O
DEUTNP,1,2016,5,b,95,+,859,O,O
DEUTNP,1,2016,5,b,TOT,.,18493,O,O
DEUTNP,1,2016,6,b,0,30,165,O,O
DEUTNP,1,2016,6,b,30,5,52,O,O
DEUTNP,1,2016,6,b,35,5,72,O,O
DEUTNP,1,2016,6,b,40,5,116,O,O
DEUTNP,1,2016,6,b,45,5,256,O,O
DEUTNP,1,2016,6,b,50,5,518,O,O
DEUTNP,1,2016,6,b,55,5,765,O,O
DEUTNP,1,2016,6,b,60,5,983,O,O
DEUTNP,1,2016,6,b,65,5,1210,O,O
DEUTNP,1,2016,6,b,70,5,1600,O,O
DEUTNP,1,2016,6,b,75,5,2740,O,O
DEUTNP,1,2016,6,b,80,5,3116,O,O
DEUTNP,1,2016,6,b,85,5,3600,O,O
DEUTNP,1,2016,6,b,90,5,2481,O,O
DEUTNP,1,2016,6,b,95,+,867,O,O
DEUTNP,1,2016,6,b,TOT,.,18541,O,O
DEUTNP,1,2016,7,b,0,30,146,O,O
DEUTNP,1,2016,7,b,30,5,67,O,O
DEUTNP,1,2016,7,b,35,5,66,O,O
DEUTNP,1,2016,7,b,40,5,106,O,O
DEUTNP,1,2016,7,b,45,5,256,O,O
DEUTNP,1,2016,7,b,50,5,468,O,O
DEUTNP,1,2016,7,b,55,5,726,O,O
DEUTNP,1,2016,7,b,60,5,955,O,O
DEUTNP,1,2016,7,b,65,5,1233,O,O
DEUTNP,1,2016,7,b,70,5,1662,O,O
DEUTNP,1,2016,7,b,75,5,2812,O,O
DEUTNP,1,2016,7,b,80,5,3200,O,O
DEUTNP,1,2016,7,b,85,5,3397,O,O
DEUTNP,1,2016,7,b,90,5,2528,O,O
DEUTNP,1,2016,7,b,95,+,861,O,O
DEUTNP,1,2016,7,b,TOT,.,18483,O,O
DEUTNP,1,2016,8,b,0,30,153,O,O
