PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
ESP,1,2000,1,m,0,5,24,O,O
ESP,1,2000,1,m,5,5,7,O,O
ESP,1,2000,1,m,10,5,4,O,O
ESP,1,2000,1,m,15,5,16,O,O
ESP,1,2000,1,m,20,5,27,O,O
ESP,1,2000,1,m,25,5,45,O,O
ESP,1,2000,1,m,30,5,41,O,O
ESP,1,2000,1,m,35,5,58,O,O
ESP,1,2000,1,m,40,5,84,O,O
ESP,1,2000,1,m,45,5,110,O,O
ESP,1,2000,1,m,50,5,142,O,O
ESP,1,2000,1,m,55,5,211,O,O
ESP,1,2000,1,m,60,5,309,O,O
ESP,1,2000,1,m,65,5,501,O,O
ESP,1,2000,1,m,70,5,671,O,O
ESP,1,2000,1,m,75,5,843,O,O
ESP,1,2000,1,m,80,5,687,O,O
ESP,1,2000,1,m,85,5,621,O,O
ESP,1,2000,1,m,90,+,415,O,O
ESP,1,2000,1,m,TOT,.,4816,O,O
ESP,1,2000,1,f,0,5,13,O,O
ESP,1,2000,1,f,5,5,2,O,O
ESP,1,2000,1,f,10,5,1,O,O
ESP,1,2000,1,f,15,5,5,O,O
ESP,1,2000,1,f,20,5,13,O,O
ESP,1,2000,1,f,25,5,8,O,O
ESP,1,2000,1,f,30,5,20,O,O
ESP,1,2000,1,f,35,5,18,O,O
ESP,1,2000,1,f,40,5,34,O,O
ESP,1,2000,1,f,45,5,37,O,O
ESP,1,2000,1,f,50,5,54,O,O
ESP,1,2000,1,f,55,5,69,O,O
ESP,1,2000,1,f,60,5,105,O,O
ESP,1,2000,1,f,65,5,230,O,O
ESP,1,2000,1,f,70,5,383,O,O
ESP,1,2000,1,f,75,5,652,O,O
ESP,1,2000,1,f,80,5,848,O,O
ESP,1,2000,1,f,85,5,1110,O,O
ESP,1,2000,1,f,90,+,996,O,O
ESP,1,2000,1,f,TOT,.,4598,O,O
ESP,1,2000,1,b,0,5,37,O,O
ESP,1,2000,1,b,5,5,9,O,O
ESP,1,2000,1,b,10,5,5,O,O
ESP,1,2000,1,b,15,5,21,O,O
ESP,1,2000,1,b,20,5,40,O,O
ESP,1,2000,1,b,25,5,53,O,O
ESP,1,2000,1,b,30,5,61,O,O
ESP,1,2000,1,b,35,5,76,O,O
ESP,1,2000,1,b,40,5,118,O,O
ESP,1,2000,1,b,45,5,147,O,O
ESP,1,2000,1,b,50,5,196,O,O
ESP,1,2000,1,b,55,5,280,O,O
ESP,1,2000,1,b,60,5,414,O,O
ESP,1,2000,1,b,65,5,731,O,O
ESP,1,2000,1,b,70,5,1054,O,O
ESP,1,2000,1,b,75,5,1495,O,O
ESP,1,2000,1,b,80,5,1535,O,O
ESP,1,2000,1,b,85,5,1731,O,O
ESP,1,2000,1,b,90,+,1411,O,O
ESP,1,2000,1,b,TOT,.,9414,O,O
ESP,1,2000,2,m,0,5,23,O,O
ESP,1,2000,2,m,5,5,2,O,O
ESP,1,2000,2,m,10,5,3,O,O
ESP,1,2000,2,m,15,5,17,O,O
ESP,1,2000,2,m,20,5,33,O,O
ESP,1,2000,2,m,25,5,33,O,O
ESP,1,2000,2,m,30,5,41,O,O
ESP,1,2000,2,m,35,5,48,O,O
