PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
GBR_SCO,1,2000,2,m,0,1,6,R,O
GBR_SCO,1,2000,2,m,1,4,0,R,O
GBR_SCO,1,2000,2,m,5,5,0,R,O
GBR_SCO,1,2000,2,m,10,5,0,R,O
GBR_SCO,1,2000,2,m,15,5,1,R,O
GBR_SCO,1,2000,2,m,20,5,5,R,O
GBR_SCO,1,2000,2,m,25,5,7,R,O
GBR_SCO,1,2000,2,m,30,5,5,R,O
GBR_SCO,1,2000,2,m,35,5,13,R,O
GBR_SCO,1,2000,2,m,40,5,18,R,O
GBR_SCO,1,2000,2,m,45,5,15,R,O
GBR_SCO,1,2000,2,m,50,5,35,R,O
GBR_SCO,1,2000,2,m,55,5,41,R,O
GBR_SCO,1,2000,2,m,60,5,69,R,O
GBR_SCO,1,2000,2,m,65,5,98,R,O
GBR_SCO,1,2000,2,m,70,5,140,R,O
GBR_SCO,1,2000,2,m,75,5,152,R,O
GBR_SCO,1,2000,2,m,80,5,122,R,O
GBR_SCO,1,2000,2,m,85,5,93,R,O
GBR_SCO,1,2000,2,m,90,+,60,R,O
GBR_SCO,1,2000,2,m,TOT,.,880,R,O
GBR_SCO,1,2000,2,f,0,1,2,R,O
GBR_SCO,1,2000,2,f,1,4,0,R,O
GBR_SCO,1,2000,2,f,5,5,0,R,O
GBR_SCO,1,2000,2,f,10,5,1,R,O
GBR_SCO,1,2000,2,f,15,5,0,R,O
GBR_SCO,1,2000,2,f,20,5,3,R,O
GBR_SCO,1,2000,2,f,25,5,1,R,O
GBR_SCO,1,2000,2,f,30,5,2,R,O
GBR_SCO,1,2000,2,f,35,5,8,R,O
GBR_SCO,1,2000,2,f,40,5,6,R,O
GBR_SCO,1,2000,2,f,45,5,7,R,O
GBR_SCO,1,2000,2,f,50,5,25,R,O
GBR_SCO,1,2000,2,f,55,5,22,R,O
GBR_SCO,1,2000,2,f,60,5,34,R,O
GBR_SCO,1,2000,2,f,65,5,71,R,O
GBR_SCO,1,2000,2,f,70,5,120,R,O
GBR_SCO,1,2000,2,f,75,5,152,R,O
GBR_SCO,1,2000,2,f,80,5,171,R,O
GBR_SCO,1,2000,2,f,85,5,214,R,O
GBR_SCO,1,2000,2,f,90,+,211,R,O
GBR_SCO,1,2000,2,f,TOT,.,1050,R,O
GBR_SCO,1,2000,2,b,0,1,8,R,O
GBR_SCO,1,2000,2,b,1,4,0,R,O
GBR_SCO,1,2000,2,b,5,5,0,R,O
GBR_SCO,1,2000,2,b,10,5,1,R,O
GBR_SCO,1,2000,2,b,15,5,1,R,O
GBR_SCO,1,2000,2,b,20,5,8,R,O
GBR_SCO,1,2000,2,b,25,5,8,R,O
GBR_SCO,1,2000,2,b,30,5,7,R,O
GBR_SCO,1,2000,2,b,35,5,21,R,O
GBR_SCO,1,2000,2,b,40,5,24,R,O
GBR_SCO,1,2000,2,b,45,5,22,R,O
GBR_SCO,1,2000,2,b,50,5,60,R,O
GBR_SCO,1,2000,2,b,55,5,63,R,O
GBR_SCO,1,2000,2,b,60,5,103,R,O
GBR_SCO,1,2000,2,b,65,5,169,R,O
GBR_SCO,1,2000,2,b,70,5,260,R,O
GBR_SCO,1,2000,2,b,75,5,304,R,O
GBR_SCO,1,2000,2,b,80,5,293,R,O
GBR_SCO,1,2000,2,b,85,5,307,R,O
GBR_SCO,1,2000,2,b,90,+,271,R,O
GBR_SCO,1,2000,2,b,TOT,.,1930,R,O
GBR_SCO,1,2000,3,m,0,1,4,R,O
GBR_SCO,1,2000,3,m,1,4,3,R,O
GBR_SCO,1,2000,3,m,5,5,1,R,O
GBR_SCO,1,2000,3,m,10,5,0,R,O
GBR_SCO,1,2000,3,m,15,5,0,R,O
GBR_SCO,1,2000,3,m,20,5,4,R,O
GBR_SCO,1,2000,3,m,25,5,10,R,O
GBR_SCO,1,2000,3,m,30,5,9,R,O
GBR_SCO,1,2000,3,m,35,5,4,R,O
GBR_SCO,1,2000,3,m,40,5,11,R,O
GBR_SCO,1,2000,3,m,45,5,11,R,O
GBR_SCO,1,2000,3,m,50,5,20,R,O
GBR_SCO,1,2000,3,m,55,5,41,R,O
GBR_SCO,1,2000,3,m,60,5,59,R,O
GBR_SCO,1,2000,3,m,65,5,74,R,O
GBR_SCO,1,2000,3,m,70,5,104,R,O
GBR_SCO,1,2000,3,m,75,5,143,R,O
GBR_SCO,1,2000,3,m,80,5,81,R,O
GBR_SCO,1,2000,3,m,85,5,89,R,O
GBR_SCO,1,2000,3,m,90,+,53,R,O
GBR_SCO,1,2000,3,m,TOT,.,721,R,O
GBR_SCO,1,2000,3,f,0,1,3,R,O
GBR_SCO,1,2000,3,f,1,4,1,R,O
GBR_SCO,1,2000,3,f,5,5,0,R,O
GBR_SCO,1,2000,3,f,10,5,0,R,O
GBR_SCO,1,2000,3,f,15,5,0,R,O
GBR_SCO,1,2000,3,f,20,5,0,R,O
GBR_SCO,1,2000,3,f,25,5,4,R,O
GBR_SCO,1,2000,3,f,30,5,3,R,O
GBR_SCO,1,2000,3,f,35,5,3,R,O
GBR_SCO,1,2000,3,f,40,5,7,R,O
GBR_SCO,1,2000,3,f,45,5,18,R,O
GBR_SCO,1,2000,3,f,50,5,14,R,O
GBR_SCO,1,2000,3,f,55,5,18,R,O
GBR_SCO,1,2000,3,f,60,5,41,R,O
GBR_SCO,1,2000,3,f,65,5,63,R,O
GBR_SCO,1,2000,3,f,70,5,85,R,O
GBR_SCO,1,2000,3,f,75,5,137,R,O
GBR_SCO,1,2000,3,f,80,5,134,R,O
GBR_SCO,1,2000,3,f,85,5,168,R,O
GBR_SCO,1,2000,3,f,90,+,167,R,O
GBR_SCO,1,2000,3,f,TOT,.,866,R,O
GBR_SCO,1,2000,3,b,0,1,7,R,O
GBR_SCO,1,2000,3,b,1,4,4,R,O
GBR_SCO,1,2000,3,b,5,5,1,R,O
GBR_SCO,1,2000,3,b,10,5,0,R,O
GBR_SCO,1,2000,3,b,15,5,0,R,O
GBR_SCO,1,2000,3,b,20,5,4,R,O
GBR_SCO,1,2000,3,b,25,5,14,R,O
GBR_SCO,1,2000,3,b,30,5,12,R,O
GBR_SCO,1,2000,3,b,35,5,7,R,O
GBR_SCO,1,2000,3,b,40,5,18,R,O
GBR_SCO,1,2000,3,b,45,5,29,R,O
GBR_SCO,1,2000,3,b,50,5,34,R,O
GBR_SCO,1,2000,3,b,55,5,59,R,O
GBR_SCO,1,2000,3,b,60,5,100,R,O
GBR_SCO,1,2000,3,b,65,5,137,R,O
GBR_SCO,1,2000,3,b,70,5,189,R,O
GBR_SCO,1,2000,3,b,75,5,280,R,O
GBR_SCO,1,2000,3,b,80,5,215,R,O
GBR_SCO,1,2000,3,b,85,5,257,R,O
GBR_SCO,1,2000,3,b,90,+,220,R,O
GBR_SCO,1,2000,3,b,TOT,.,1587,R,O
GBR_SCO,1,2000,4,m,0,1,1,R,O
GBR_SCO,1,2000,4,m,1,4,1,R,O
GBR_SCO,1,2000,4,m,5,5,1,R,O
GBR_SCO,1,2000,4,m,10,5,1,R,O
