PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
POL,1,2000,8,f,90,+,415,O,O
POL,1,2000,8,f,TOT,.,3664,O,O
POL,1,2000,8,f,UNK,.,0,O,O
POL,1,2000,8,b,0,5,62,O,O
POL,1,2000,8,b,5,5,9,O,O
POL,1,2000,8,b,10,5,8,O,O
POL,1,2000,8,b,15,5,26,O,O
POL,1,2000,8,b,20,5,49,O,O
POL,1,2000,8,b,25,5,45,O,O
POL,1,2000,8,b,30,5,42,O,O
POL,1,2000,8,b,35,5,82,O,O
POL,1,2000,8,b,40,5,187,O,O
POL,1,2000,8,b,45,5,311,O,O
POL,1,2000,8,b,50,5,383,O,O
POL,1,2000,8,b,55,5,363,O,O
POL,1,2000,8,b,60,5,585,O,O
POL,1,2000,8,b,65,5,802,O,O
POL,1,2000,8,b,70,5,1122,O,O
POL,1,2000,8,b,75,5,1180,O,O
POL,1,2000,8,b,80,5,789,O,O
POL,1,2000,8,b,85,5,898,O,O
POL,1,2000,8,b,90,+,589,O,O
POL,1,2000,8,b,TOT,.,7532,O,O
POL,1,2000,8,b,UNK,.,0,O,O
POL,1,2000,9,m,0,5,38,O,O
POL,1,2000,9,m,5,5,1,O,O
POL,1,2000,9,m,10,5,6,O,O
POL,1,2000,9,m,15,5,20,O,O
POL,1,2000,9,m,20,5,28,O,O
POL,1,2000,9,m,25,5,45,O,O
POL,1,2000,9,m,30,5,43,O,O
POL,1,2000,9,m,35,5,81,O,O
POL,1,2000,9,m,40,5,143,O,O
POL,1,2000,9,m,45,5,256,O,O
POL,1,2000,9,m,50,5,272,O,O
POL,1,2000,9,m,55,5,224,O,O
POL,1,2000,9,m,60,5,434,O,O
POL,1,2000,9,m,65,5,489,O,O
POL,1,2000,9,m,70,5,565,O,O
POL,1,2000,9,m,75,5,542,O,O
POL,1,2000,9,m,80,5,347,O,O
POL,1,2000,9,m,85,5,282,O,O
POL,1,2000,9,m,90,+,165,O,O
POL,1,2000,9,m,TOT,.,3981,O,O
POL,1,2000,9,m,UNK,.,0,O,O
POL,1,2000,9,f,0,5,29,O,O
POL,1,2000,9,f,5,5,7,O,O
POL,1,2000,9,f,10,5,1,O,O
POL,1,2000,9,f,15,5,11,O,O
POL,1,2000,9,f,20,5,8,O,O
POL,1,2000,9,f,25,5,15,O,O
POL,1,2000,9,f,30,5,13,O,O
POL,1,2000,9,f,35,5,18,O,O
POL,1,2000,9,f,40,5,46,O,O
POL,1,2000,9,f,45,5,98,O,O
POL,1,2000,9,f,50,5,105,O,O
POL,1,2000,9,f,55,5,117,O,O
POL,1,2000,9,f,60,5,197,O,O
POL,1,2000,9,f,65,5,295,O,O
POL,1,2000,9,f,70,5,476,O,O
POL,1,2000,9,f,75,5,622,O,O
POL,1,2000,9,f,80,5,486,O,O
POL,1,2000,9,f,85,5,582,O,O
POL,1,2000,9,f,90,+,419,O,O
