PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
CAN,1,2010,16,m,85,+,620,O,O
CAN,1,2010,16,m,TOT,.,2365,O,O
CAN,1,2010,16,f,0,45,90,O,O
CAN,1,2010,16,f,45,20,295,O,O
CAN,1,2010,16,f,65,20,920,O,O
CAN,1,2010,16,f,85,+,1065,O,O
CAN,1,2010,16,f,TOT,.,2370,O,O
CAN,1,2010,16,b,0,45,225,O,O
CAN,1,2010,16,b,45,20,785,O,O
CAN,1,2010,16,b,65,20,2040,O,O
CAN,1,2010,16,b,85,+,1685,O,O
CAN,1,2010,16,b,TOT,.,4735,O,O
CAN,1,2010,17,m,0,45,165,O,O
CAN,1,2010,17,m,45,20,475,O,O
CAN,1,2010,17,m,65,20,1180,O,O
CAN,1,2010,17,m,85,+,555,O,O
CAN,1,2010,17,m,TOT,.,2375,O,O
CAN,1,2010,17,f,0,45,70,O,O
CAN,1,2010,17,f,45,20,320,O,O
CAN,1,2010,17,f,65,20,905,O,O
CAN,1,2010,17,f,85,+,1000,O,O
CAN,1,2010,17,f,TOT,.,2295,O,O
CAN,1,2010,17,b,0,45,235,O,O
CAN,1,2010,17,b,45,20,795,O,O
CAN,1,2010,17,b,65,20,2085,O,O
CAN,1,2010,17,b,85,+,1555,O,O
CAN,1,2010,17,b,TOT,.,4670,O,O
CAN,1,2010,18,m,0,45,135,O,O
CAN,1,2010,18,m,45,20,430,O,O
CAN,1,2010,18,m,65,20,1095,O,O
CAN,1,2010,18,m,85,+,560,O,O
CAN,1,2010,18,m,TOT,.,2220,O,O
CAN,1,2010,18,f,0,45,70,O,O
CAN,1,2010,18,f,45,20,285,O,O
CAN,1,2010,18,f,65,20,890,O,O
CAN,1,2010,18,f,85,+,960,O,O
CAN,1,2010,18,f,TOT,.,2205,O,O
CAN,1,2010,18,b,0,45,205,O,O
CAN,1,2010,18,b,45,20,715,O,O
CAN,1,2010,18,b,65,20,1985,O,O
CAN,1,2010,18,b,85,+,1520,O,O
CAN,1,2010,18,b,TOT,.,4425,O,O
CAN,1,2010,19,m,0,45,155,O,O
CAN,1,2010,19,m,45,20,475,O,O
CAN,1,2010,19,m,65,20,1125,O,O
CAN,1,2010,19,m,85,+,510,O,O
CAN,1,2010,19,m,TOT,.,2265,O,O
CAN,1,2010,19,f,0,45,90,O,O
CAN,1,2010,19,f,45,20,315,O,O
CAN,1,2010,19,f,65,20,900,O,O
CAN,1,2010,19,f,85,+,960,O,O
CAN,1,2010,19,f,TOT,.,2265,O,O
CAN,1,2010,19,b,0,45,245,O,O
CAN,1,2010,19,b,45,20,790,O,O
CAN,1,2010,19,b,65,20,2025,O,O
CAN,1,2010,19,b,85,+,1470,O,O
CAN,1,2010,19,b,TOT,.,4530,O,O
CAN,1,2010,20,m,0,45,160,O,O
CAN,1,2010,20,m,45,20,505,O,O
CAN,1,2010,20,m,65,20,1145,O,O
CAN,1,2010,20,m,85,+,495,O,O
CAN,1,2010,20,m,TOT,.,2305,O,O
CAN,1,2010,20,f,0,45,85,O,O
CAN,1,2010,20,f,45,20,235,O,O
CAN,1,2010,20,f,65,20,865,O,O
CAN,1,2010,20,f,85,+,935,O,O
CAN,1,2010,20,f,TOT,.,2120,O,O
CAN,1,2010,20,b,0,45,245,O,O
CAN,1,2010,20,b,45,20,740,O,O
CAN,1,2010,20,b,65,20,2010,O,O
CAN,1,2010,20,b,85,+,1430,O,O
CAN,1,2010,20,b,TOT,.,4425,O,O
CAN,1,2010,21,m,0,45,165,O,O
CAN,1,2010,21,m,45,20,455,O,O
CAN,1,2010,21,m,65,20,1135,O,O
CAN,1,2010,21,m,85,+,550,O,O
CAN,1,2010,21,m,TOT,.,2305,O,O
CAN,1,2010,21,f,0,45,80,O,O
CAN,1,2010,21,f,45,20,265,O,O
CAN,1,2010,21,f,65,20,865,O,O
CAN,1,2010,21,f,85,+,965,O,O
CAN,1,2010,21,f,TOT,.,2175,O,O
CAN,1,2010,21,b,0,45,245,O,O
CAN,1,2010,21,b,45,20,720,O,O
CAN,1,2010,21,b,65,20,2000,O,O
CAN,1,2010,21,b,85,+,1515,O,O
CAN,1,2010,21,b,TOT,.,4480,O,O
CAN,1,2010,22,m,0,45,135,O,O
CAN,1,2010,22,m,45,20,475,O,O
CAN,1,2010,22,m,65,20,1085,O,O
CAN,1,2010,22,m,85,+,510,O,O
CAN,1,2010,22,m,TOT,.,2205,O,O
CAN,1,2010,22,f,0,45,100,O,O
CAN,1,2010,22,f,45,20,300,O,O
CAN,1,2010,22,f,65,20,890,O,O
CAN,1,2010,22,f,85,+,890,O,O
CAN,1,2010,22,f,TOT,.,2180,O,O
CAN,1,2010,22,b,0,45,235,O,O
CAN,1,2010,22,b,45,20,775,O,O
CAN,1,2010,22,b,65,20,1975,O,O
CAN,1,2010,22,b,85,+,1400,O,O
CAN,1,2010,22,b,TOT,.,4385,O,O
CAN,1,2010,23,m,0,45,165,O,O
CAN,1,2010,23,m,45,20,445,O,O
CAN,1,2010,23,m,65,20,1090,O,O
CAN,1,2010,23,m,85,+,540,O,O
CAN,1,2010,23,m,TOT,.,2240,O,O
CAN,1,2010,23,f,0,45,85,O,O
CAN,1,2010,23,f,45,20,325,O,O
CAN,1,2010,23,f,65,20,890,O,O
CAN,1,2010,23,f,85,+,875,O,O
CAN,1,2010,23,f,TOT,.,2175,O,O
CAN,1,2010,23,b,0,45,250,O,O
CAN,1,2010,23,b,45,20,770,O,O
CAN,1,2010,23,b,65,20,1980,O,O
CAN,1,2010,23,b,85,+,1415,O,O
CAN,1,2010,23,b,TOT,.,4415,O,O
CAN,1,2010,24,m,0,45,155,O,O
CAN,1,2010,24,m,45,20,465,O,O
CAN,1,2010,24,m,65,20,1035,O,O
CAN,1,2010,24,m,85,+,520,O,O
CAN,1,2010,24,m,TOT,.,2175,O,O
CAN,1,2010,24,f,0,45,75,O,O
CAN,1,2010,24,f,45,20,295,O,O
CAN,1,2010,24,f,65,20,880,O,O
CAN,1,2010,24,f,85,+,900,O,O
CAN,1,2010,24,f,TOT,.,2150,O,O
CAN,1,2010,24,b,0,45,230,O,O
CAN,1,2010,24,b,45,20,760,O,O
CAN,1,2010,24,b,65,20,1915,O,O
CAN,1,2010,24,b,85,+,1420,O,O
CAN,1,2010,24,b,TOT,.,4325,O,O
CAN,1,2010,25,m,0,45,175,O,O
CAN,1,2010,25,m,45,20,455,O,O
CAN,1,2010,25,m,65,20,1030,O,O
CAN,1,2010,25,m,85,+,480,O,O
CAN,1,2010,25,m,TOT,.,2140,O,O
CAN,1,2010,25,f,0,45,75,O,O
CAN,1,2010,25,f,45,20,315,O,O
CAN,1,2010,25,f,65,20,865,O,O
CAN,1,2010,25,f,85,+,850,O,O
CAN,1,2010,25,f,TOT,.,2105,O,O
CAN,1,2010,25,b,0,45,250,O,O
CAN,1,2010,25,b,45,20,770,O,O
CAN,1,2010,25,b,65,20,1895,O,O
CAN,1,2010,25,b,85,+,1330,O,O
CAN,1,2010,25,b,TOT,.,4245,O,O
CAN,1,2010,26,m,0,45,190,O,O
CAN,1,2010,26,m,45,20,435,O,O
CAN,1,2010,26,m,65,20,1040,O,O
CAN,1,2010,26,m,85,+,490,O,O
CAN,1,2010,26,m,TOT,.,2155,O,O
CAN,1,2010,26,f,0,45,85,O,O
CAN,1,2010,26,f,45,20,295,O,O
CAN,1,2010,26,f,65,20,820,O,O
CAN,1,2010,26,f,85,+,865,O,O
CAN,1,2010,26,f,TOT,.,2065,O,O
CAN,1,2010,26,b,0,45,275,O,O
CAN,1,2010,26,b,45,20,730,O,O
CAN,1,2010,26,b,65,20,1860,O,O
CAN,1,2010,26,b,85,+,1355,O,O
CAN,1,2010,26,b,TOT,.,4220,O,O
CAN,1,2010,27,m,0,45,200,O,O
CAN,1,2010,27,m,45,20,575,O,O
CAN,1,2010,27,m,65,20,1085,O,O
CAN,1,2010,27,m,85,+,530,O,O
CAN,1,2010,27,m,TOT,.,2390,O,O
CAN,1,2010,27,f,0,45,90,O,O
CAN,1,2010,27,f,45,20,315,O,O
CAN,1,2010,27,f,65,20,915,O,O
CAN,1,2010,27,f,85,+,975,O,O
CAN,1,2010,27,f,TOT,.,2295,O,O
CAN,1,2010,27,b,0,45,290,O,O
CAN,1,2010,27,b,45,20,890,O,O
CAN,1,2010,27,b,65,20,2000,O,O
CAN,1,2010,27,b,85,+,1505,O,O
CAN,1,2010,27,b,TOT,.,4685,O,O
CAN,1,2010,28,m,0,45,160,O,O
CAN,1,2010,28,m,45,20,480,O,O
CAN,1,2010,28,m,65,20,1060,O,O
CAN,1,2010,28,m,85,+,545,O,O
CAN,1,2010,28,m,TOT,.,2245,O,O
CAN,1,2010,28,f,0,45,75,O,O
CAN,1,2010,28,f,45,20,300,O,O
CAN,1,2010,28,f,65,20,870,O,O
CAN,1,2010,28,f,85,+,900,O,O
CAN,1,2010,28,f,TOT,.,2145,O,O
CAN,1,2010,28,b,0,45,235,O,O
CAN,1,2010,28,b,45,20,780,O,O
CAN,1,2010,28,b,65,20,1930,O,O
CAN,1,2010,28,b,85,+,1445,O,O
CAN,1,2010,28,b,TOT,.,4390,O,O
CAN,1,2010,29,m,0,45,170,O,O
CAN,1,2010,29,m,45,20,450,O,O
CAN,1,2010,29,m,65,20,1040,O,O
CAN,1,2010,29,m,85,+,520,O,O
CAN,1,2010,29,m,TOT,.,2180,O,O
CAN,1,2010,29,f,0,45,85,O,O
CAN,1,2010,29,f,45,20,325,O,O
CAN,1,2010,29,f,65,20,835,O,O
CAN,1,2010,29,f,85,+,925,O,O
CAN,1,2010,29,f,TOT,.,2170,O,O
CAN,1,2010,29,b,0,45,255,O,O
CAN,1,2010,29,b,45,20,775,O,O
CAN,1,2010,29,b,65,20,1875,O,O
CAN,1,2010,29,b,85,+,1445,O,O
CAN,1,2010,29,b,TOT,.,4350,O,O
CAN,1,2010,30,m,0,45,150,O,O
CAN,1,2010,30,m,45,20,500,O,O
CAN,1,2010,30,m,65,20,1030,O,O
CAN,1,2010,30,m,85,+,545,O,O
CAN,1,2010,30,m,TOT,.,2225,O,O
CAN,1,2010,30,f,0,45,75,O,O
CAN,1,2010,30,f,45,20,245,O,O
CAN,1,2010,30,f,65,20,825,O,O
CAN,1,2010,30,f,85,+,940,O,O
CAN,1,2010,30,f,TOT,.,2085,O,O
CAN,1,2010,30,b,0,45,225,O,O
CAN,1,2010,30,b,45,20,745,O,O
CAN,1,2010,30,b,65,20,1855,O,O
CAN,1,2010,30,b,85,+,1485,O,O
CAN,1,2010,30,b,TOT,.,4310,O,O
CAN,1,2010,31,m,0,45,145,O,O
CAN,1,2010,31,m,45,20,475,O,O
CAN,1,2010,31,m,65,20,990,O,O
CAN,1,2010,31,m,85,+,480,O,O
CAN,1,2010,31,m,TOT,.,2090,O,O
CAN,1,2010,31,f,0,45,85,O,O
CAN,1,2010,31,f,45,20,300,O,O
CAN,1,2010,31,f,65,20,855,O,O
CAN,1,2010,31,f,85,+,865,O,O
CAN,1,2010,31,f,TOT,.,2105,O,O
CAN,1,2010,31,b,0,45,230,O,O
CAN,1,2010,31,b,45,20,775,O,O
CAN,1,2010,31,b,65,20,1845,O,O
CAN,1,2010,31,b,85,+,1345,O,O
CAN,1,2010,31,b,TOT,.,4195,O,O
CAN,1,2010,32,m,0,45,160,O,O
CAN,1,2010,32,m,45,20,470,O,O
CAN,1,2010,32,m,65,20,1050,O,O
CAN,1,2010,32,m,85,+,495,O,O
CAN,1,2010,32,m,TOT,.,2175,O,O
CAN,1,2010,32,f,0,45,80,O,O
CAN,1,2010,32,f,45,20,280,O,O
CAN,1,2010,32,f,65,20,865,O,O
CAN,1,2010,32,f,85,+,900,O,O
CAN,1,2010,32,f,TOT,.,2125,O,O
CAN,1,2010,32,b,0,45,240,O,O
CAN,1,2010,32,b,45,20,750,O,O
CAN,1,2010,32,b,65,20,1915,O,O
CAN,1,2010,32,b,85,+,1395,O,O
CAN,1,2010,32,b,TOT,.,4300,O,O
CAN,1,2010,33,m,0,45,165,O,O
CAN,1,2010,33,m,45,20,460,O,O
CAN,1,2010,33,m,65,20,1070,O,O
CAN,1,2010,33,m,85,+,515,O,O
CAN,1,2010,33,m,TOT,.,2210,O,O
CAN,1,2010,33,f,0,45,85,O,O
CAN,1,2010,33,f,45,20,295,O,O
CAN,1,2010,33,f,65,20,890,O,O
CAN,1,2010,33,f,85,+,945,O,O
CAN,1,2010,33,f,TOT,.,2215,O,O
CAN,1,2010,33,b,0,45,250,O,O
CAN,1,2010,33,b,45,20,755,O,O
CAN,1,2010,33,b,65,20,1960,O,O
CAN,1,2010,33,b,85,+,1460,O,O
CAN,1,2010,33,b,TOT,.,4425,O,O
CAN,1,2010,34,m,0,45,170,O,O
CAN,1,2010,34,m,45,20,470,O,O
CAN,1,2010,34,m,65,20,1065,O,O
CAN,1,2010,34,m,85,+,550,O,O
CAN,1,2010,34,m,TOT,.,2255,O,O
CAN,1,2010,34,f,0,45,80,O,O
CAN,1,2010,34,f,45,20,285,O,O
CAN,1,2010,34,f,65,20,825,O,O
CAN,1,2010,34,f,85,+,910,O,O
CAN,1,2010,34,f,TOT,.,2100,O,O
CAN,1,2010,34,b,0,45,250,O,O
CAN,1,2010,34,b,45,20,755,O,O
CAN,1,2010,34,b,65,20,1890,O,O
CAN,1,2010,34,b,85,+,1460,O,O
CAN,1,2010,34,b,TOT,.,4355,O,O
CAN,1,2010,35,m,0,45,165,O,O
CAN,1,2010,35,m,45,20,510,O,O
CAN,1,2010,35,m,65,20,1065,O,O
CAN,1,2010,35,m,85,+,480,O,O
CAN,1,2010,35,m,TOT,.,2220,O,O
CAN,1,2010,35,f,0,45,85,O,O
CAN,1,2010,35,f,45,20,295,O,O
CAN,1,2010,35,f,65,20,850,O,O
CAN,1,2010,35,f,85,+,860,O,O
CAN,1,2010,35,f,TOT,.,2090,O,O
CAN,1,2010,35,b,0,45,250,O,O
CAN,1,2010,35,b,45,20,805,O,O
CAN,1,2010,35,b,65,20,1915,O,O
CAN,1,2010,35,b,85,+,1340,O,O
CAN,1,2010,35,b,TOT,.,4310,O,O
CAN,1,2010,36,m,0,45,140,O,O
CAN,1,2010,36,m,45,20,415,O,O
CAN,1,2010,36,m,65,20,1125,O,O
CAN,1,2010,36,m,85,+,560,O,O
CAN,1,2010,36,m,TOT,.,2240,O,O
CAN,1,2010,36,f,0,45,95,O,O
CAN,1,2010,36,f,45,20,330,O,O
CAN,1,2010,36,f,65,20,845,O,O
CAN,1,2010,36,f,85,+,910,O,O
CAN,1,2010,36,f,TOT,.,2180,O,O
CAN,1,2010,36,b,0,45,235,O,O
CAN,1,2010,36,b,45,20,745,O,O
CAN,1,2010,36,b,65,20,1970,O,O
CAN,1,2010,36,b,85,+,1470,O,O
CAN,1,2010,36,b,TOT,.,4420,O,O
CAN,1,2010,37,m,0,45,125,O,O
CAN,1,2010,37,m,45,20,470,O,O
CAN,1,2010,37,m,65,20,1125,O,O
CAN,1,2010,37,m,85,+,565,O,O
CAN,1,2010,37,m,TOT,.,2285,O,O
CAN,1,2010,37,f,0,45,80,O,O
CAN,1,2010,37,f,45,20,290,O,O
CAN,1,2010,37,f,65,20,855,O,O
CAN,1,2010,37,f,85,+,930,O,O
CAN,1,2010,37,f,TOT,.,2155,O,O
CAN,1,2010,37,b,0,45,205,O,O
CAN,1,2010,37,b,45,20,760,O,O
CAN,1,2010,37,b,65,20,1980,O,O
CAN,1,2010,37,b,85,+,1495,O,O
CAN,1,2010,37,b,TOT,.,4440,O,O
CAN,1,2010,38,m,0,45,135,O,O
CAN,1,2010,38,m,45,20,480,O,O
CAN,1,2010,38,m,65,20,1175,O,O
CAN,1,2010,38,m,85,+,570,O,O
CAN,1,2010,38,m,TOT,.,2360,O,O
CAN,1,2010,38,f,0,45,75,O,O
CAN,1,2010,38,f,45,20,315,O,O
CAN,1,2010,38,f,65,20,900,O,O
CAN,1,2010,38,f,85,+,970,O,O
CAN,1,2010,38,f,TOT,.,2260,O,O
CAN,1,2010,38,b,0,45,210,O,O
CAN,1,2010,38,b,45,20,795,O,O
CAN,1,2010,38,b,65,20,2075,O,O
CAN,1,2010,38,b,85,+,1540,O,O
CAN,1,2010,38,b,TOT,.,4620,O,O
CAN,1,2010,39,m,0,45,145,O,O
CAN,1,2010,39,m,45,20,455,O,O
CAN,1,2010,39,m,65,20,1095,O,O
CAN,1,2010,39,m,85,+,525,O,O
CAN,1,2010,39,m,TOT,.,2220,O,O
CAN,1,2010,39,f,0,45,85,O,O
CAN,1,2010,39,f,45,20,275,O,O
CAN,1,2010,39,f,65,20,900,O,O
CAN,1,2010,39,f,85,+,990,O,O
CAN,1,2010,39,f,TOT,.,2250,O,O
CAN,1,2010,39,b,0,45,230,O,O
CAN,1,2010,39,b,45,20,730,O,O
CAN,1,2010,39,b,65,20,1995,O,O
CAN,1,2010,39,b,85,+,1515,O,O
