PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
AUT,1,2000,1,m,0,5,6,O,O
AUT,1,2000,1,m,5,5,1,O,O
AUT,1,2000,1,m,10,5,0,O,O
AUT,1,2000,1,m,15,5,3,O,O
AUT,1,2000,1,m,20,5,1,O,O
AUT,1,2000,1,m,25,5,4,O,O
AUT,1,2000,1,m,30,5,1,O,O
AUT,1,2000,1,m,35,5,11,O,O
AUT,1,2000,1,m,40,5,12,O,O
AUT,1,2000,1,m,45,5,23,O,O
AUT,1,2000,1,m,50,5,30,O,O
AUT,1,2000,1,m,55,5,51,O,O
AUT,1,2000,1,m,60,5,47,O,O
AUT,1,2000,1,m,65,5,84,O,O
AUT,1,2000,1,m,70,5,128,O,O
AUT,1,2000,1,m,75,5,145,O,O
AUT,1,2000,1,m,80,5,104,O,O
AUT,1,2000,1,m,85,5,103,O,O
AUT,1,2000,1,m,90,+,60,O,O
AUT,1,2000,1,m,TOT,.,814,O,O
AUT,1,2000,1,m,UNK,.,0,O,O
AUT,1,2000,1,f,0,5,2,O,O
AUT,1,2000,1,f,5,5,0,O,O
AUT,1,2000,1,f,10,5,0,O,O
AUT,1,2000,1,f,15,5,2,O,O
AUT,1,2000,1,f,20,5,1,O,O
AUT,1,2000,1,f,25,5,3,O,O
AUT,1,2000,1,f,30,5,5,O,O
AUT,1,2000,1,f,35,5,5,O,O
AUT,1,2000,1,f,40,5,6,O,O
AUT,1,2000,1,f,45,5,9,O,O
AUT,1,2000,1,f,50,5,17,O,O
AUT,1,2000,1,f,55,5,23,O,O
AUT,1,2000,1,f,60,5,33,O,O
AUT,1,2000,1,f,65,5,58,O,O
AUT,1,2000,1,f,70,5,83,O,O
AUT,1,2000,1,f,75,5,166,O,O
AUT,1,2000,1,f,80,5,172,O,O
AUT,1,2000,1,f,85,5,269,O,O
AUT,1,2000,1,f,90,+,199,O,O
AUT,1,2000,1,f,TOT,.,1053,O,O
AUT,1,2000,1,f,UNK,.,0,O,O
AUT,1,2000,1,b,0,5,8,O,O
AUT,1,2000,1,b,5,5,1,O,O
AUT,1,2000,1,b,10,5,0,O,O
AUT,1,2000,1,b,15,5,5,O,O
