PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
PRT,1,2000,1,m,0,5,16,O,O
PRT,1,2000,1,m,5,5,3,O,O
PRT,1,2000,1,m,10,5,4,O,O
PRT,1,2000,1,m,15,5,9,O,O
PRT,1,2000,1,m,20,5,10,O,O
PRT,1,2000,1,m,25,5,13,O,O
PRT,1,2000,1,m,30,5,25,O,O
PRT,1,2000,1,m,35,5,19,O,O
PRT,1,2000,1,m,40,5,29,O,O
PRT,1,2000,1,m,45,5,33,O,O
PRT,1,2000,1,m,50,5,35,O,O
PRT,1,2000,1,m,55,5,56,O,O
PRT,1,2000,1,m,60,5,75,O,O
PRT,1,2000,1,m,65,5,152,O,O
PRT,1,2000,1,m,70,5,194,O,O
PRT,1,2000,1,m,75,5,214,O,O
PRT,1,2000,1,m,80,5,204,O,O
PRT,1,2000,1,m,85,5,174,O,O
PRT,1,2000,1,m,90,5,93,O,O
PRT,1,2000,1,m,TOT,.,1358,O,O
PRT,1,2000,1,m,UNK,.,0,O,O
PRT,1,2000,1,f,0,5,10,O,O
PRT,1,2000,1,f,5,5,1,O,O
PRT,1,2000,1,f,10,5,0,O,O
PRT,1,2000,1,f,15,5,1,O,O
PRT,1,2000,1,f,20,5,3,O,O
PRT,1,2000,1,f,25,5,3,O,O
PRT,1,2000,1,f,30,5,11,O,O
PRT,1,2000,1,f,35,5,9,O,O
PRT,1,2000,1,f,40,5,8,O,O
PRT,1,2000,1,f,45,5,23,O,O
PRT,1,2000,1,f,50,5,18,O,O
PRT,1,2000,1,f,55,5,26,O,O
PRT,1,2000,1,f,60,5,46,O,O
PRT,1,2000,1,f,65,5,62,O,O
PRT,1,2000,1,f,70,5,115,O,O
PRT,1,2000,1,f,75,5,198,O,O
PRT,1,2000,1,f,80,5,227,O,O
PRT,1,2000,1,f,85,5,265,O,O
PRT,1,2000,1,f,90,5,203,O,O
PRT,1,2000,1,f,TOT,.,1229,O,O
PRT,1,2000,1,f,UNK,.,0,O,O
PRT,1,2000,1,b,0,5,26,O,O
PRT,1,2000,1,b,5,5,4,O,O
PRT,1,2000,1,b,10,5,4,O,O
PRT,1,2000,1,b,15,5,10,O,O
PRT,1,2000,1,b,20,5,13,O,O
PRT,1,2000,1,b,25,5,16,O,O
PRT,1,2000,1,b,30,5,36,O,O
PRT,1,2000,1,b,35,5,28,O,O
PRT,1,2000,1,b,40,5,37,O,O
PRT,1,2000,1,b,45,5,56,O,O
PRT,1,2000,1,b,50,5,53,O,O
PRT,1,2000,1,b,55,5,82,O,O
PRT,1,2000,1,b,60,5,121,O,O
PRT,1,2000,1,b,65,5,214,O,O
PRT,1,2000,1,b,70,5,309,O,O
PRT,1,2000,1,b,75,5,412,O,O
PRT,1,2000,1,b,80,5,431,O,O
PRT,1,2000,1,b,85,5,439,O,O
PRT,1,2000,1,b,90,5,296,O,O
PRT,1,2000,1,b,TOT,.,2587,O,O
PRT,1,2000,1,b,UNK,.,0,O,O
PRT,1,2000,2,m,0,5,7,O,O
PRT,1,2000,2,m,5,5,1,O,O
PRT,1,2000,2,m,10,5,0,O,O
PRT,1,2000,2,m,15,5,4,O,O
PRT,1,2000,2,m,20,5,9,O,O
PRT,1,2000,2,m,25,5,13,O,O
PRT,1,2000,2,m,30,5,17,O,O
PRT,1,2000,2,m,35,5,26,O,O
PRT,1,2000,2,m,40,5,33,O,O
PRT,1,2000,2,m,45,5,38,O,O
PRT,1,2000,2,m,50,5,40,O,O
PRT,1,2000,2,m,55,5,52,O,O
PRT,1,2000,2,m,60,5,86,O,O
PRT,1,2000,2,m,65,5,137,O,O
PRT,1,2000,2,m,70,5,193,O,O
PRT,1,2000,2,m,75,5,227,O,O
PRT,1,2000,2,m,80,5,208,O,O
PRT,1,2000,2,m,85,5,176,O,O
PRT,1,2000,2,m,90,5,101,O,O
PRT,1,2000,2,m,TOT,.,1368,O,O
PRT,1,2000,2,m,UNK,.,0,O,O
PRT,1,2000,2,f,0,5,10,O,O
PRT,1,2000,2,f,5,5,1,O,O
PRT,1,2000,2,f,10,5,0,O,O
PRT,1,2000,2,f,15,5,3,O,O
PRT,1,2000,2,f,20,5,2,O,O
PRT,1,2000,2,f,25,5,5,O,O
PRT,1,2000,2,f,30,5,8,O,O
PRT,1,2000,2,f,35,5,4,O,O
PRT,1,2000,2,f,40,5,11,O,O
PRT,1,2000,2,f,45,5,21,O,O
PRT,1,2000,2,f,50,5,24,O,O
PRT,1,2000,2,f,55,5,33,O,O
PRT,1,2000,2,f,60,5,35,O,O
