PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
FIN,1,1990,1,m,0,5,9,O,O
FIN,1,1990,1,m,5,5,1,O,O
FIN,1,1990,1,m,10,5,0,O,O
FIN,1,1990,1,m,15,5,2,O,O
FIN,1,1990,1,m,20,5,2,O,O
FIN,1,1990,1,m,25,5,8,O,O
FIN,1,1990,1,m,30,5,7,O,O
FIN,1,1990,1,m,35,5,12,O,O
FIN,1,1990,1,m,40,5,17,O,O
FIN,1,1990,1,m,45,5,21,O,O
FIN,1,1990,1,m,50,5,29,O,O
FIN,1,1990,1,m,55,5,33,O,O
FIN,1,1990,1,m,60,5,49,O,O
FIN,1,1990,1,m,65,5,58,O,O
FIN,1,1990,1,m,70,5,72,O,O
FIN,1,1990,1,m,75,5,78,O,O
FIN,1,1990,1,m,80,5,82,O,O
FIN,1,1990,1,m,85,5,57,O,O
FIN,1,1990,1,m,90,+,20,O,O
FIN,1,1990,1,m,TOT,.,557,O,O
FIN,1,1990,1,f,0,5,3,O,O
FIN,1,1990,1,f,5,5,1,O,O
FIN,1,1990,1,f,10,5,0,O,O
FIN,1,1990,1,f,15,5,1,O,O
FIN,1,1990,1,f,20,5,4,O,O
FIN,1,1990,1,f,25,5,0,O,O
FIN,1,1990,1,f,30,5,1,O,O
FIN,1,1990,1,f,35,5,2,O,O
FIN,1,1990,1,f,40,5,8,O,O
FIN,1,1990,1,f,45,5,7,O,O
FIN,1,1990,1,f,50,5,13,O,O
FIN,1,1990,1,f,55,5,11,O,O
FIN,1,1990,1,f,60,5,25,O,O
FIN,1,1990,1,f,65,5,29,O,O
FIN,1,1990,1,f,70,5,60,O,O
FIN,1,1990,1,f,75,5,117,O,O
FIN,1,1990,1,f,80,5,142,O,O
FIN,1,1990,1,f,85,5,95,O,O
FIN,1,1990,1,f,90,+,70,O,O
FIN,1,1990,1,f,TOT,.,589,O,O
FIN,1,1990,1,b,0,5,12,O,O
FIN,1,1990,1,b,5,5,2,O,O
FIN,1,1990,1,b,10,5,0,O,O
FIN,1,1990,1,b,15,5,3,O,O
FIN,1,1990,1,b,20,5,6,O,O
FIN,1,1990,1,b,25,5,8,O,O
FIN,1,1990,1,b,30,5,8,O,O
FIN,1,1990,1,b,35,5,14,O,O
FIN,1,1990,1,b,40,5,25,O,O
FIN,1,1990,1,b,45,5,28,O,O
FIN,1,1990,1,b,50,5,42,O,O
FIN,1,1990,1,b,55,5,44,O,O
FIN,1,1990,1,b,60,5,74,O,O
FIN,1,1990,1,b,65,5,87,O,O
FIN,1,1990,1,b,70,5,132,O,O
FIN,1,1990,1,b,75,5,195,O,O
FIN,1,1990,1,b,80,5,224,O,O
FIN,1,1990,1,b,85,5,152,O,O
FIN,1,1990,1,b,90,+,90,O,O
FIN,1,1990,1,b,TOT,.,1146,O,O
FIN,1,1990,2,m,0,5,3,O,O
FIN,1,1990,2,m,5,5,0,O,O
FIN,1,1990,2,m,10,5,0,O,O
FIN,1,1990,2,m,15,5,6,O,O
FIN,1,1990,2,m,20,5,6,O,O
FIN,1,1990,2,m,25,5,4,O,O
FIN,1,1990,2,m,30,5,7,O,O
FIN,1,1990,2,m,35,5,19,O,O
FIN,1,1990,2,m,40,5,15,O,O
FIN,1,1990,2,m,45,5,8,O,O
FIN,1,1990,2,m,50,5,24,O,O
FIN,1,1990,2,m,55,5,27,O,O
FIN,1,1990,2,m,60,5,57,O,O
FIN,1,1990,2,m,65,5,70,O,O
FIN,1,1990,2,m,70,5,48,O,O
FIN,1,1990,2,m,75,5,85,O,O
FIN,1,1990,2,m,80,5,80,O,O
FIN,1,1990,2,m,85,5,48,O,O
FIN,1,1990,2,m,90,+,23,O,O
FIN,1,1990,2,m,TOT,.,530,O,O
FIN,1,1990,2,f,0,5,3,O,O
FIN,1,1990,2,f,5,5,3,O,O
FIN,1,1990,2,f,10,5,1,O,O
FIN,1,1990,2,f,15,5,2,O,O
FIN,1,1990,2,f,20,5,2,O,O
FIN,1,1990,2,f,25,5,0,O,O
FIN,1,1990,2,f,30,5,4,O,O
FIN,1,1990,2,f,35,5,2,O,O
FIN,1,1990,2,f,40,5,5,O,O
FIN,1,1990,2,f,45,5,2,O,O
