PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
TWN,1,2000,7,m,65,5,193,O,O
TWN,1,2000,7,m,70,5,270,O,O
TWN,1,2000,7,m,75,5,235,O,O
TWN,1,2000,7,m,80,5,191,O,O
TWN,1,2000,7,m,85,5,112,O,O
TWN,1,2000,7,m,90,5,59,O,O
TWN,1,2000,7,m,95,5,12,O,O
TWN,1,2000,7,m,100,+,3,O,O
TWN,1,2000,7,m,TOT,.,1690,O,O
TWN,1,2000,7,f,0,5,22,O,O
TWN,1,2000,7,f,5,5,3,O,O
TWN,1,2000,7,f,10,5,2,O,O
TWN,1,2000,7,f,15,5,5,O,O
TWN,1,2000,7,f,20,5,6,O,O
TWN,1,2000,7,f,25,5,10,O,O
TWN,1,2000,7,f,30,5,11,O,O
TWN,1,2000,7,f,35,5,24,O,O
TWN,1,2000,7,f,40,5,28,O,O
TWN,1,2000,7,f,45,5,32,O,O
TWN,1,2000,7,f,50,5,35,O,O
TWN,1,2000,7,f,55,5,51,O,O
TWN,1,2000,7,f,60,5,67,O,O
TWN,1,2000,7,f,65,5,107,O,O
TWN,1,2000,7,f,70,5,154,O,O
TWN,1,2000,7,f,75,5,139,O,O
TWN,1,2000,7,f,80,5,159,O,O
TWN,1,2000,7,f,85,5,107,O,O
TWN,1,2000,7,f,90,5,68,O,O
TWN,1,2000,7,f,95,5,17,O,O
TWN,1,2000,7,f,100,+,2,O,O
TWN,1,2000,7,f,TOT,.,1049,O,O
TWN,1,2000,7,b,0,5,41,O,O
TWN,1,2000,7,b,5,5,9,O,O
TWN,1,2000,7,b,10,5,5,O,O
TWN,1,2000,7,b,15,5,23,O,O
TWN,1,2000,7,b,20,5,22,O,O
TWN,1,2000,7,b,25,5,36,O,O
TWN,1,2000,7,b,30,5,33,O,O
TWN,1,2000,7,b,35,5,72,O,O
TWN,1,2000,7,b,40,5,100,O,O
TWN,1,2000,7,b,45,5,119,O,O
TWN,1,2000,7,b,50,5,115,O,O
TWN,1,2000,7,b,55,5,150,O,O
TWN,1,2000,7,b,60,5,186,O,O
TWN,1,2000,7,b,65,5,300,O,O
TWN,1,2000,7,b,70,5,424,O,O
TWN,1,2000,7,b,75,5,374,O,O
TWN,1,2000,7,b,80,5,350,O,O
TWN,1,2000,7,b,85,5,219,O,O
TWN,1,2000,7,b,90,5,127,O,O
TWN,1,2000,7,b,95,5,29,O,O
TWN,1,2000,7,b,100,+,5,O,O
TWN,1,2000,7,b,TOT,.,2739,O,O
TWN,1,2000,8,m,0,5,23,O,O
TWN,1,2000,8,m,5,5,3,O,O
TWN,1,2000,8,m,10,5,2,O,O
TWN,1,2000,8,m,15,5,8,O,O
TWN,1,2000,8,m,20,5,26,O,O
TWN,1,2000,8,m,25,5,20,O,O
TWN,1,2000,8,m,30,5,36,O,O
TWN,1,2000,8,m,35,5,46,O,O
TWN,1,2000,8,m,40,5,64,O,O
TWN,1,2000,8,m,45,5,78,O,O
TWN,1,2000,8,m,50,5,78,O,O
TWN,1,2000,8,m,55,5,91,O,O
TWN,1,2000,8,m,60,5,125,O,O
TWN,1,2000,8,m,65,5,175,O,O
TWN,1,2000,8,m,70,5,264,O,O
TWN,1,2000,8,m,75,5,245,O,O
TWN,1,2000,8,m,80,5,180,O,O
TWN,1,2000,8,m,85,5,100,O,O
TWN,1,2000,8,m,90,5,48,O,O
