PopCode,Area,Year ,Week ,Sex,Age,AgeInterval,Deaths,Type,Access
HRV,1,2000,1,m,0,5,3,O,O
HRV,1,2000,1,m,5,5,0,O,O
HRV,1,2000,1,m,10,5,1,O,O
HRV,1,2000,1,m,15,5,3,O,O
HRV,1,2000,1,m,20,5,1,O,O
HRV,1,2000,1,m,25,5,2,O,O
HRV,1,2000,1,m,30,5,1,O,O
HRV,1,2000,1,m,35,5,9,O,O
HRV,1,2000,1,m,40,5,9,O,O
HRV,1,2000,1,m,45,5,20,O,O
HRV,1,2000,1,m,50,5,25,O,O
HRV,1,2000,1,m,55,5,35,O,O
HRV,1,2000,1,m,60,5,50,O,O
HRV,1,2000,1,m,65,5,85,O,O
HRV,1,2000,1,m,70,5,92,O,O
HRV,1,2000,1,m,75,5,68,O,O
HRV,1,2000,1,m,80,5,49,O,O
HRV,1,2000,1,m,85,5,36,O,O
HRV,1,2000,1,m,90,+,25,O,O
HRV,1,2000,1,m,TOT,.,514,O,O
HRV,1,2000,1,m,UNK,.,0,O,O
HRV,1,2000,1,f,0,5,3,O,O
HRV,1,2000,1,f,5,5,0,O,O
HRV,1,2000,1,f,10,5,0,O,O
HRV,1,2000,1,f,15,5,1,O,O
HRV,1,2000,1,f,20,5,0,O,O
HRV,1,2000,1,f,25,5,1,O,O
HRV,1,2000,1,f,30,5,0,O,O
HRV,1,2000,1,f,35,5,4,O,O
HRV,1,2000,1,f,40,5,5,O,O
HRV,1,2000,1,f,45,5,10,O,O
HRV,1,2000,1,f,50,5,5,O,O
HRV,1,2000,1,f,55,5,15,O,O
HRV,1,2000,1,f,60,5,37,O,O
HRV,1,2000,1,f,65,5,66,O,O
HRV,1,2000,1,f,70,5,74,O,O
HRV,1,2000,1,f,75,5,110,O,O
HRV,1,2000,1,f,80,5,71,O,O
HRV,1,2000,1,f,85,5,111,O,O
HRV,1,2000,1,f,90,+,42,O,O
HRV,1,2000,1,f,TOT,.,555,O,O
HRV,1,2000,1,f,UNK,.,0,O,O
HRV,1,2000,1,b,0,5,6,O,O
HRV,1,2000,1,b,5,5,0,O,O
HRV,1,2000,1,b,10,5,1,O,O
HRV,1,2000,1,b,15,5,4,O,O
HRV,1,2000,1,b,20,5,1,O,O
HRV,1,2000,1,b,25,5,3,O,O
HRV,1,2000,1,b,30,5,1,O,O
HRV,1,2000,1,b,35,5,13,O,O
HRV,1,2000,1,b,40,5,14,O,O
HRV,1,2000,1,b,45,5,30,O,O
HRV,1,2000,1,b,50,5,30,O,O
HRV,1,2000,1,b,55,5,50,O,O
HRV,1,2000,1,b,60,5,87,O,O
HRV,1,2000,1,b,65,5,151,O,O
HRV,1,2000,1,b,70,5,166,O,O
HRV,1,2000,1,b,75,5,178,O,O
HRV,1,2000,1,b,80,5,120,O,O
HRV,1,2000,1,b,85,5,147,O,O
HRV,1,2000,1,b,90,+,67,O,O
HRV,1,2000,1,b,TOT,.,1069,O,O
HRV,1,2000,1,b,UNK,.,0,O,O
HRV,1,2000,2,m,0,5,3,O,O
HRV,1,2000,2,m,5,5,0,O,O
HRV,1,2000,2,m,10,5,0,O,O
HRV,1,2000,2,m,15,5,4,O,O
HRV,1,2000,2,m,20,5,0,O,O
HRV,1,2000,2,m,25,5,8,O,O
HRV,1,2000,2,m,30,5,2,O,O
HRV,1,2000,2,m,35,5,4,O,O
HRV,1,2000,2,m,40,5,7,O,O
HRV,1,2000,2,m,45,5,16,O,O
HRV,1,2000,2,m,50,5,24,O,O
HRV,1,2000,2,m,55,5,37,O,O
HRV,1,2000,2,m,60,5,57,O,O
HRV,1,2000,2,m,65,5,86,O,O
HRV,1,2000,2,m,70,5,110,O,O
HRV,1,2000,2,m,75,5,84,O,O
HRV,1,2000,2,m,80,5,47,O,O
HRV,1,2000,2,m,85,5,58,O,O
HRV,1,2000,2,m,90,+,12,O,O
HRV,1,2000,2,m,TOT,.,560,O,O
HRV,1,2000,2,m,UNK,.,1,O,O
HRV,1,2000,2,f,0,5,3,O,O
HRV,1,2000,2,f,5,5,0,O,O
HRV,1,2000,2,f,10,5,0,O,O
HRV,1,2000,2,f,15,5,2,O,O
HRV,1,2000,2,f,20,5,3,O,O
HRV,1,2000,2,f,25,5,0,O,O
HRV,1,2000,2,f,30,5,0,O,O
HRV,1,2000,2,f,35,5,4,O,O
HRV,1,2000,2,f,40,5,9,O,O
HRV,1,2000,2,f,45,5,7,O,O
HRV,1,2000,2,f,50,5,9,O,O
HRV,1,2000,2,f,55,5,21,O,O
HRV,1,2000,2,f,60,5,34,O,O
HRV,1,2000,2,f,65,5,54,O,O
HRV,1,2000,2,f,70,5,72,O,O
HRV,1,2000,2,f,75,5,120,O,O
HRV,1,2000,2,f,80,5,81,O,O
HRV,1,2000,2,f,85,5,116,O,O
HRV,1,2000,2,f,90,+,65,O,O
HRV,1,2000,2,f,TOT,.,600,O,O
HRV,1,2000,2,f,UNK,.,0,O,O
HRV,1,2000,2,b,0,5,6,O,O
HRV,1,2000,2,b,5,5,0,O,O
HRV,1,2000,2,b,10,5,0,O,O
HRV,1,2000,2,b,15,5,6,O,O
HRV,1,2000,2,b,20,5,3,O,O
HRV,1,2000,2,b,25,5,8,O,O
HRV,1,2000,2,b,30,5,2,O,O
HRV,1,2000,2,b,35,5,8,O,O
HRV,1,2000,2,b,40,5,16,O,O
HRV,1,2000,2,b,45,5,23,O,O
HRV,1,2000,2,b,50,5,33,O,O
HRV,1,2000,2,b,55,5,58,O,O
HRV,1,2000,2,b,60,5,91,O,O
HRV,1,2000,2,b,65,5,140,O,O
HRV,1,2000,2,b,70,5,182,O,O
HRV,1,2000,2,b,75,5,204,O,O
HRV,1,2000,2,b,80,5,128,O,O
HRV,1,2000,2,b,85,5,174,O,O
HRV,1,2000,2,b,90,+,77,O,O
HRV,1,2000,2,b,TOT,.,1160,O,O
HRV,1,2000,2,b,UNK,.,1,O,O
HRV,1,2000,3,m,0,5,1,O,O
HRV,1,2000,3,m,5,5,0,O,O
HRV,1,2000,3,m,10,5,0,O,O
HRV,1,2000,3,m,15,5,3,O,O
HRV,1,2000,3,m,20,5,4,O,O
HRV,1,2000,3,m,25,5,2,O,O
HRV,1,2000,3,m,30,5,3,O,O
HRV,1,2000,3,m,35,5,2,O,O
HRV,1,2000,3,m,40,5,14,O,O
HRV,1,2000,3,m,45,5,27,O,O
HRV,1,2000,3,m,50,5,22,O,O
HRV,1,2000,3,m,55,5,40,O,O
HRV,1,2000,3,m,60,5,57,O,O
HRV,1,2000,3,m,65,5,84,O,O
HRV,1,2000,3,m,70,5,104,O,O
HRV,1,2000,3,m,75,5,80,O,O
HRV,1,2000,3,m,80,5,54,O,O
HRV,1,2000,3,m,85,5,38,O,O
HRV,1,2000,3,m,90,+,23,O,O
HRV,1,2000,3,m,TOT,.,558,O,O
HRV,1,2000,3,m,UNK,.,0,O,O
HRV,1,2000,3,f,0,5,5,O,O
HRV,1,2000,3,f,5,5,0,O,O
HRV,1,2000,3,f,10,5,1,O,O
HRV,1,2000,3,f,15,5,1,O,O
HRV,1,2000,3,f,20,5,1,O,O
HRV,1,2000,3,f,25,5,1,O,O
HRV,1,2000,3,f,30,5,3,O,O
HRV,1,2000,3,f,35,5,6,O,O
HRV,1,2000,3,f,40,5,6,O,O
HRV,1,2000,3,f,45,5,11,O,O
HRV,1,2000,3,f,50,5,5,O,O
HRV,1,2000,3,f,55,5,14,O,O
HRV,1,2000,3,f,60,5,31,O,O
HRV,1,2000,3,f,65,5,51,O,O
HRV,1,2000,3,f,70,5,82,O,O
HRV,1,2000,3,f,75,5,115,O,O
HRV,1,2000,3,f,80,5,73,O,O
HRV,1,2000,3,f,85,5,136,O,O
HRV,1,2000,3,f,90,+,64,O,O
HRV,1,2000,3,f,TOT,.,606,O,O
HRV,1,2000,3,f,UNK,.,0,O,O
HRV,1,2000,3,b,0,5,6,O,O
HRV,1,2000,3,b,5,5,0,O,O
HRV,1,2000,3,b,10,5,1,O,O
HRV,1,2000,3,b,15,5,4,O,O
HRV,1,2000,3,b,20,5,5,O,O
HRV,1,2000,3,b,25,5,3,O,O
HRV,1,2000,3,b,30,5,6,O,O
HRV,1,2000,3,b,35,5,8,O,O
HRV,1,2000,3,b,40,5,20,O,O
HRV,1,2000,3,b,45,5,38,O,O
HRV,1,2000,3,b,50,5,27,O,O
HRV,1,2000,3,b,55,5,54,O,O
HRV,1,2000,3,b,60,5,88,O,O
HRV,1,2000,3,b,65,5,135,O,O
