country,region,start_date,end_date,population,total_deaths
Turkey,Istanbul,17/06/2017,17/06/2017,15519267,199
Turkey,Istanbul,18/06/2017,18/06/2017,15519267,177
Turkey,Istanbul,19/06/2017,19/06/2017,15519267,169
Turkey,Istanbul,20/06/2017,20/06/2017,15519267,178
Turkey,Istanbul,21/06/2017,21/06/2017,15519267,220
Turkey,Istanbul,22/06/2017,22/06/2017,15519267,166
Turkey,Istanbul,23/06/2017,23/06/2017,15519267,166
Turkey,Istanbul,24/06/2017,24/06/2017,15519267,186
Turkey,Istanbul,25/06/2017,25/06/2017,15519267,205
Turkey,Istanbul,26/06/2017,26/06/2017,15519267,203
Turkey,Istanbul,27/06/2017,27/06/2017,15519267,192
Turkey,Istanbul,28/06/2017,28/06/2017,15519267,174
Turkey,Istanbul,29/06/2017,29/06/2017,15519267,202
Turkey,Istanbul,30/06/2017,30/06/2017,15519267,212
Turkey,Istanbul,01/07/2017,01/07/2017,15519267,190
Turkey,Istanbul,02/07/2017,02/07/2017,15519267,222
Turkey,Istanbul,03/07/2017,03/07/2017,15519267,250
Turkey,Istanbul,04/07/2017,04/07/2017,15519267,261
Turkey,Istanbul,05/07/2017,05/07/2017,15519267,220
Turkey,Istanbul,06/07/2017,06/07/2017,15519267,192
Turkey,Istanbul,07/07/2017,07/07/2017,15519267,197
Turkey,Istanbul,08/07/2017,08/07/2017,15519267,198
Turkey,Istanbul,09/07/2017,09/07/2017,15519267,182
Turkey,Istanbul,10/07/2017,10/07/2017,15519267,186
Turkey,Istanbul,11/07/2017,11/07/2017,15519267,219
Turkey,Istanbul,12/07/2017,12/07/2017,15519267,196
Turkey,Istanbul,13/07/2017,13/07/2017,15519267,183
Turkey,Istanbul,14/07/2017,14/07/2017,15519267,194
Turkey,Istanbul,15/07/2017,15/07/2017,15519267,204
Turkey,Istanbul,16/07/2017,16/07/2017,15519267,193
Turkey,Istanbul,17/07/2017,17/07/2017,15519267,191
Turkey,Istanbul,18/07/2017,18/07/2017,15519267,144
Turkey,Istanbul,19/07/2017,19/07/2017,15519267,190
Turkey,Istanbul,20/07/2017,20/07/2017,15519267,172
Turkey,Istanbul,21/07/2017,21/07/2017,15519267,204
Turkey,Istanbul,22/07/2017,22/07/2017,15519267,152
Turkey,Istanbul,23/07/2017,23/07/2017,15519267,172
Turkey,Istanbul,24/07/2017,24/07/2017,15519267,185
Turkey,Istanbul,25/07/2017,25/07/2017,15519267,189
Turkey,Istanbul,26/07/2017,26/07/2017,15519267,189
Turkey,Istanbul,27/07/2017,27/07/2017,15519267,193
Turkey,Istanbul,28/07/2017,28/07/2017,15519267,208
Turkey,Istanbul,29/07/2017,29/07/2017,15519267,172
Turkey,Istanbul,30/07/2017,30/07/2017,15519267,187
Turkey,Istanbul,31/07/2017,31/07/2017,15519267,166
Turkey,Istanbul,01/08/2017,01/08/2017,15519267,185
Turkey,Istanbul,02/08/2017,02/08/2017,15519267,182
Turkey,Istanbul,03/08/2017,03/08/2017,15519267,197
Turkey,Istanbul,04/08/2017,04/08/2017,15519267,199
Turkey,Istanbul,05/08/2017,05/08/2017,15519267,186
Turkey,Istanbul,06/08/2017,06/08/2017,15519267,169
Turkey,Istanbul,07/08/2017,07/08/2017,15519267,149
Turkey,Istanbul,08/08/2017,08/08/2017,15519267,175
Turkey,Istanbul,09/08/2017,09/08/2017,15519267,213
Turkey,Istanbul,10/08/2017,10/08/2017,15519267,195
Turkey,Istanbul,11/08/2017,11/08/2017,15519267,186
Turkey,Istanbul,12/08/2017,12/08/2017,15519267,166
Turkey,Istanbul,13/08/2017,13/08/2017,15519267,175
Turkey,Istanbul,14/08/2017,14/08/2017,15519267,186
Turkey,Istanbul,15/08/2017,15/08/2017,15519267,167
Turkey,Istanbul,16/08/2017,16/08/2017,15519267,172
Turkey,Istanbul,17/08/2017,17/08/2017,15519267,194
Turkey,Istanbul,18/08/2017,18/08/2017,15519267,172
Turkey,Istanbul,19/08/2017,19/08/2017,15519267,204
Turkey,Istanbul,20/08/2017,20/08/2017,15519267,203
Turkey,Istanbul,21/08/2017,21/08/2017,15519267,154
Turkey,Istanbul,22/08/2017,22/08/2017,15519267,208
Turkey,Istanbul,23/08/2017,23/08/2017,15519267,200
Turkey,Istanbul,24/08/2017,24/08/2017,15519267,172
Turkey,Istanbul,25/08/2017,25/08/2017,15519267,180
Turkey,Istanbul,26/08/2017,26/08/2017,15519267,184
Turkey,Istanbul,27/08/2017,27/08/2017,15519267,161
Turkey,Istanbul,28/08/2017,28/08/2017,15519267,169
Turkey,Istanbul,29/08/2017,29/08/2017,15519267,218
Turkey,Istanbul,30/08/2017,30/08/2017,15519267,201
Turkey,Istanbul,31/08/2017,31/08/2017,15519267,172
Turkey,Istanbul,01/09/2017,01/09/2017,15519267,139
Turkey,Istanbul,02/09/2017,02/09/2017,15519267,
Turkey,Istanbul,03/09/2017,03/09/2017,15519267,
Turkey,Istanbul,04/09/2017,04/09/2017,15519267,
Turkey,Istanbul,05/09/2017,05/09/2017,15519267,
Turkey,Istanbul,06/09/2017,06/09/2017,15519267,
Turkey,Istanbul,07/09/2017,07/09/2017,15519267,
Turkey,Istanbul,08/09/2017,08/09/2017,15519267,
Turkey,Istanbul,09/09/2017,09/09/2017,15519267,
Turkey,Istanbul,10/09/2017,10/09/2017,15519267,
Turkey,Istanbul,11/09/2017,11/09/2017,15519267,
Turkey,Istanbul,12/09/2017,12/09/2017,15519267,
Turkey,Istanbul,13/09/2017,13/09/2017,15519267,
Turkey,Istanbul,14/09/2017,14/09/2017,15519267,
Turkey,Istanbul,15/09/2017,15/09/2017,15519267,
Turkey,Istanbul,16/09/2017,16/09/2017,15519267,
Turkey,Istanbul,17/09/2017,17/09/2017,15519267,
Turkey,Istanbul,18/09/2017,18/09/2017,15519267,
Turkey,Istanbul,19/09/2017,19/09/2017,15519267,
Turkey,Istanbul,20/09/2017,20/09/2017,15519267,
Turkey,Istanbul,21/09/2017,21/09/2017,15519267,
Turkey,Istanbul,22/09/2017,22/09/2017,15519267,
Turkey,Istanbul,23/09/2017,23/09/2017,15519267,
Turkey,Istanbul,24/09/2017,24/09/2017,15519267,
Turkey,Istanbul,25/09/2017,25/09/2017,15519267,
Turkey,Istanbul,26/09/2017,26/09/2017,15519267,
Turkey,Istanbul,27/09/2017,27/09/2017,15519267,
Turkey,Istanbul,28/09/2017,28/09/2017,15519267,
Turkey,Istanbul,29/09/2017,29/09/2017,15519267,
Turkey,Istanbul,30/09/2017,30/09/2017,15519267,
Turkey,Istanbul,01/10/2017,01/10/2017,15519267,
Turkey,Istanbul,02/10/2017,02/10/2017,15519267,
Turkey,Istanbul,03/10/2017,03/10/2017,15519267,
Turkey,Istanbul,04/10/2017,04/10/2017,15519267,
Turkey,Istanbul,05/10/2017,05/10/2017,15519267,
Turkey,Istanbul,06/10/2017,06/10/2017,15519267,
Turkey,Istanbul,07/10/2017,07/10/2017,15519267,
Turkey,Istanbul,08/10/2017,08/10/2017,15519267,
Turkey,Istanbul,09/10/2017,09/10/2017,15519267,
Turkey,Istanbul,10/10/2017,10/10/2017,15519267,
Turkey,Istanbul,11/10/2017,11/10/2017,15519267,
Turkey,Istanbul,12/10/2017,12/10/2017,15519267,
Turkey,Istanbul,13/10/2017,13/10/2017,15519267,
Turkey,Istanbul,14/10/2017,14/10/2017,15519267,
Turkey,Istanbul,15/10/2017,15/10/2017,15519267,
Turkey,Istanbul,16/10/2017,16/10/2017,15519267,
Turkey,Istanbul,17/10/2017,17/10/2017,15519267,
Turkey,Istanbul,18/10/2017,18/10/2017,15519267,
Turkey,Istanbul,19/10/2017,19/10/2017,15519267,
Turkey,Istanbul,20/10/2017,20/10/2017,15519267,
Turkey,Istanbul,21/10/2017,21/10/2017,15519267,
Turkey,Istanbul,22/10/2017,22/10/2017,15519267,
Turkey,Istanbul,23/10/2017,23/10/2017,15519267,
Turkey,Istanbul,24/10/2017,24/10/2017,15519267,
Turkey,Istanbul,25/10/2017,25/10/2017,15519267,
Turkey,Istanbul,26/10/2017,26/10/2017,15519267,
Turkey,Istanbul,27/10/2017,27/10/2017,15519267,
Turkey,Istanbul,28/10/2017,28/10/2017,15519267,
Turkey,Istanbul,29/10/2017,29/10/2017,15519267,
Turkey,Istanbul,30/10/2017,30/10/2017,15519267,
Turkey,Istanbul,31/10/2017,31/10/2017,15519267,
Turkey,Istanbul,01/11/2017,01/11/2017,15519267,
Turkey,Istanbul,02/11/2017,02/11/2017,15519267,
Turkey,Istanbul,03/11/2017,03/11/2017,15519267,
Turkey,Istanbul,04/11/2017,04/11/2017,15519267,
Turkey,Istanbul,05/11/2017,05/11/2017,15519267,
Turkey,Istanbul,06/11/2017,06/11/2017,15519267,
Turkey,Istanbul,07/11/2017,07/11/2017,15519267,
Turkey,Istanbul,08/11/2017,08/11/2017,15519267,
Turkey,Istanbul,09/11/2017,09/11/2017,15519267,
Turkey,Istanbul,10/11/2017,10/11/2017,15519267,
Turkey,Istanbul,11/11/2017,11/11/2017,15519267,
Turkey,Istanbul,12/11/2017,12/11/2017,15519267,
Turkey,Istanbul,13/11/2017,13/11/2017,15519267,
Turkey,Istanbul,14/11/2017,14/11/2017,15519267,
Turkey,Istanbul,15/11/2017,15/11/2017,15519267,
Turkey,Istanbul,16/11/2017,16/11/2017,15519267,
Turkey,Istanbul,17/11/2017,17/11/2017,15519267,
Turkey,Istanbul,18/11/2017,18/11/2017,15519267,
Turkey,Istanbul,19/11/2017,19/11/2017,15519267,
Turkey,Istanbul,20/11/2017,20/11/2017,15519267,
Turkey,Istanbul,21/11/2017,21/11/2017,15519267,
Turkey,Istanbul,22/11/2017,22/11/2017,15519267,
Turkey,Istanbul,23/11/2017,23/11/2017,15519267,
Turkey,Istanbul,24/11/2017,24/11/2017,15519267,
Turkey,Istanbul,25/11/2017,25/11/2017,15519267,
Turkey,Istanbul,26/11/2017,26/11/2017,15519267,
Turkey,Istanbul,27/11/2017,27/11/2017,15519267,
Turkey,Istanbul,28/11/2017,28/11/2017,15519267,
Turkey,Istanbul,29/11/2017,29/11/2017,15519267,
Turkey,Istanbul,30/11/2017,30/11/2017,15519267,
Turkey,Istanbul,01/12/2017,01/12/2017,15519267,
Turkey,Istanbul,02/12/2017,02/12/2017,15519267,
Turkey,Istanbul,03/12/2017,03/12/2017,15519267,
Turkey,Istanbul,04/12/2017,04/12/2017,15519267,
Turkey,Istanbul,05/12/2017,05/12/2017,15519267,
Turkey,Istanbul,06/12/2017,06/12/2017,15519267,
Turkey,Istanbul,07/12/2017,07/12/2017,15519267,
Turkey,Istanbul,08/12/2017,08/12/2017,15519267,
Turkey,Istanbul,09/12/2017,09/12/2017,15519267,
Turkey,Istanbul,10/12/2017,10/12/2017,15519267,
Turkey,Istanbul,11/12/2017,11/12/2017,15519267,
Turkey,Istanbul,12/12/2017,12/12/2017,15519267,
Turkey,Istanbul,13/12/2017,13/12/2017,15519267,
Turkey,Istanbul,14/12/2017,14/12/2017,15519267,
Turkey,Istanbul,15/12/2017,15/12/2017,15519267,
Turkey,Istanbul,16/12/2017,16/12/2017,15519267,
Turkey,Istanbul,17/12/2017,17/12/2017,15519267,
Turkey,Istanbul,18/12/2017,18/12/2017,15519267,
Turkey,Istanbul,19/12/2017,19/12/2017,15519267,
Turkey,Istanbul,20/12/2017,20/12/2017,15519267,
Turkey,Istanbul,21/12/2017,21/12/2017,15519267,
Turkey,Istanbul,22/12/2017,22/12/2017,15519267,
Turkey,Istanbul,23/12/2017,23/12/2017,15519267,
Turkey,Istanbul,24/12/2017,24/12/2017,15519267,
Turkey,Istanbul,25/12/2017,25/12/2017,15519267,
Turkey,Istanbul,26/12/2017,26/12/2017,15519267,
Turkey,Istanbul,27/12/2017,27/12/2017,15519267,
Turkey,Istanbul,28/12/2017,28/12/2017,15519267,
Turkey,Istanbul,29/12/2017,29/12/2017,15519267,
Turkey,Istanbul,30/12/2017,30/12/2017,15519267,
Turkey,Istanbul,31/12/2017,31/12/2017,15519267,
Turkey,Istanbul,01/01/2018,01/01/2018,15519267,208
Turkey,Istanbul,02/01/2018,02/01/2018,15519267,243
Turkey,Istanbul,03/01/2018,03/01/2018,15519267,215
Turkey,Istanbul,04/01/2018,04/01/2018,15519267,231
Turkey,Istanbul,05/01/2018,05/01/2018,15519267,226
Turkey,Istanbul,06/01/2018,06/01/2018,15519267,221
Turkey,Istanbul,07/01/2018,07/01/2018,15519267,208
Turkey,Istanbul,08/01/2018,08/01/2018,15519267,205
Turkey,Istanbul,09/01/2018,09/01/2018,15519267,218
Turkey,Istanbul,10/01/2018,10/01/2018,15519267,235
Turkey,Istanbul,11/01/2018,11/01/2018,15519267,229
Turkey,Istanbul,12/01/2018,12/01/2018,15519267,227
Turkey,Istanbul,13/01/2018,13/01/2018,15519267,203
Turkey,Istanbul,14/01/2018,14/01/2018,15519267,200
Turkey,Istanbul,15/01/2018,15/01/2018,15519267,217
Turkey,Istanbul,16/01/2018,16/01/2018,15519267,224
Turkey,Istanbul,17/01/2018,17/01/2018,15519267,252
Turkey,Istanbul,18/01/2018,18/01/2018,15519267,239
Turkey,Istanbul,19/01/2018,19/01/2018,15519267,247
Turkey,Istanbul,20/01/2018,20/01/2018,15519267,221
Turkey,Istanbul,21/01/2018,21/01/2018,15519267,243
Turkey,Istanbul,22/01/2018,22/01/2018,15519267,237
Turkey,Istanbul,23/01/2018,23/01/2018,15519267,237
Turkey,Istanbul,24/01/2018,24/01/2018,15519267,227
Turkey,Istanbul,25/01/2018,25/01/2018,15519267,225
Turkey,Istanbul,26/01/2018,26/01/2018,15519267,229
Turkey,Istanbul,27/01/2018,27/01/2018,15519267,245
Turkey,Istanbul,28/01/2018,28/01/2018,15519267,233
Turkey,Istanbul,29/01/2018,29/01/2018,15519267,241
Turkey,Istanbul,30/01/2018,30/01/2018,15519267,202
Turkey,Istanbul,31/01/2018,31/01/2018,15519267,220
Turkey,Istanbul,01/02/2018,01/02/2018,15519267,248
Turkey,Istanbul,02/02/2018,02/02/2018,15519267,235
Turkey,Istanbul,03/02/2018,03/02/2018,15519267,241
Turkey,Istanbul,04/02/2018,04/02/2018,15519267,231
Turkey,Istanbul,05/02/2018,05/02/2018,15519267,229
Turkey,Istanbul,06/02/2018,06/02/2018,15519267,211
Turkey,Istanbul,07/02/2018,07/02/2018,15519267,229
Turkey,Istanbul,08/02/2018,08/02/2018,15519267,215
Turkey,Istanbul,09/02/2018,09/02/2018,15519267,235
Turkey,Istanbul,10/02/2018,10/02/2018,15519267,224
Turkey,Istanbul,11/02/2018,11/02/2018,15519267,196
Turkey,Istanbul,12/02/2018,12/02/2018,15519267,206
Turkey,Istanbul,13/02/2018,13/02/2018,15519267,204
Turkey,Istanbul,14/02/2018,14/02/2018,15519267,216
Turkey,Istanbul,15/02/2018,15/02/2018,15519267,202
Turkey,Istanbul,16/02/2018,16/02/2018,15519267,223
Turkey,Istanbul,17/02/2018,17/02/2018,15519267,207
Turkey,Istanbul,18/02/2018,18/02/2018,15519267,200
Turkey,Istanbul,19/02/2018,19/02/2018,15519267,216
Turkey,Istanbul,20/02/2018,20/02/2018,15519267,216
Turkey,Istanbul,21/02/2018,21/02/2018,15519267,196
Turkey,Istanbul,22/02/2018,22/02/2018,15519267,242
Turkey,Istanbul,23/02/2018,23/02/2018,15519267,205
Turkey,Istanbul,24/02/2018,24/02/2018,15519267,228
Turkey,Istanbul,25/02/2018,25/02/2018,15519267,208
Turkey,Istanbul,26/02/2018,26/02/2018,15519267,233
Turkey,Istanbul,27/02/2018,27/02/2018,15519267,221
Turkey,Istanbul,28/02/2018,28/02/2018,15519267,222
Turkey,Istanbul,01/03/2018,01/03/2018,15519267,226
Turkey,Istanbul,02/03/2018,02/03/2018,15519267,230
Turkey,Istanbul,03/03/2018,03/03/2018,15519267,251
Turkey,Istanbul,04/03/2018,04/03/2018,15519267,231
Turkey,Istanbul,05/03/2018,05/03/2018,15519267,222
Turkey,Istanbul,06/03/2018,06/03/2018,15519267,199
Turkey,Istanbul,07/03/2018,07/03/2018,15519267,215
Turkey,Istanbul,08/03/2018,08/03/2018,15519267,202
Turkey,Istanbul,09/03/2018,09/03/2018,15519267,225
Turkey,Istanbul,10/03/2018,10/03/2018,15519267,227
Turkey,Istanbul,11/03/2018,11/03/2018,15519267,208
Turkey,Istanbul,12/03/2018,12/03/2018,15519267,217
Turkey,Istanbul,13/03/2018,13/03/2018,15519267,225
Turkey,Istanbul,14/03/2018,14/03/2018,15519267,205
Turkey,Istanbul,15/03/2018,15/03/2018,15519267,213
Turkey,Istanbul,16/03/2018,16/03/2018,15519267,194
Turkey,Istanbul,17/03/2018,17/03/2018,15519267,215
Turkey,Istanbul,18/03/2018,18/03/2018,15519267,210
Turkey,Istanbul,19/03/2018,19/03/2018,15519267,192
Turkey,Istanbul,20/03/2018,20/03/2018,15519267,220
Turkey,Istanbul,21/03/2018,21/03/2018,15519267,190
Turkey,Istanbul,22/03/2018,22/03/2018,15519267,220
Turkey,Istanbul,23/03/2018,23/03/2018,15519267,236
Turkey,Istanbul,24/03/2018,24/03/2018,15519267,192
Turkey,Istanbul,25/03/2018,25/03/2018,15519267,214
Turkey,Istanbul,26/03/2018,26/03/2018,15519267,197
Turkey,Istanbul,27/03/2018,27/03/2018,15519267,228
Turkey,Istanbul,28/03/2018,28/03/2018,15519267,203
Turkey,Istanbul,29/03/2018,29/03/2018,15519267,213
Turkey,Istanbul,30/03/2018,30/03/2018,15519267,211
